Sm153 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.77E-01
0	0	1	7.34E-03
0	0	2	4.21E-05
0	0	3	1.96E-05
0	0	4	1.14E-05
0	0	5	7.47E-06
0	1	0	7.34E-03
0	1	1	3.71E-04
0	1	2	3.41E-05
0	1	3	1.77E-05
0	1	4	1.08E-05
0	1	5	7.21E-06
0	2	0	4.21E-05
0	2	1	3.41E-05
0	2	2	2.18E-05
0	2	3	1.38E-05
0	2	4	9.24E-06
0	2	5	6.49E-06
0	3	0	1.96E-05
0	3	1	1.77E-05
0	3	2	1.38E-05
0	3	3	1.02E-05
0	3	4	7.48E-06
0	3	5	5.59E-06
0	4	0	1.14E-05
0	4	1	1.08E-05
0	4	2	9.24E-06
0	4	3	7.48E-06
0	4	4	5.90E-06
0	4	5	4.67E-06
0	5	0	7.47E-06
0	5	1	7.21E-06
0	5	2	6.49E-06
0	5	3	5.59E-06
0	5	4	4.67E-06
0	5	5	3.84E-06
1	0	0	7.34E-03
1	0	1	3.71E-04
1	0	2	3.41E-05
1	0	3	1.77E-05
1	0	4	1.08E-05
1	0	5	7.21E-06
1	1	0	3.71E-04
1	1	1	7.04E-05
1	1	2	2.87E-05
1	1	3	1.62E-05
1	1	4	1.02E-05
1	1	5	6.93E-06
1	2	0	3.41E-05
1	2	1	2.87E-05
1	2	2	1.96E-05
1	2	3	1.29E-05
1	2	4	8.83E-06
1	2	5	6.30E-06
1	3	0	1.77E-05
1	3	1	1.62E-05
1	3	2	1.29E-05
1	3	3	9.68E-06
1	3	4	7.22E-06
1	3	5	5.45E-06
1	4	0	1.08E-05
1	4	1	1.02E-05
1	4	2	8.83E-06
1	4	3	7.22E-06
1	4	4	5.73E-06
1	4	5	4.57E-06
1	5	0	7.21E-06
1	5	1	6.93E-06
1	5	2	6.30E-06
1	5	3	5.45E-06
1	5	4	4.57E-06
1	5	5	3.78E-06
2	0	0	4.21E-05
2	0	1	3.41E-05
2	0	2	2.18E-05
2	0	3	1.38E-05
2	0	4	9.24E-06
2	0	5	6.49E-06
2	1	0	3.41E-05
2	1	1	2.87E-05
2	1	2	1.96E-05
2	1	3	1.29E-05
2	1	4	8.83E-06
2	1	5	6.30E-06
2	2	0	2.18E-05
2	2	1	1.96E-05
2	2	2	1.49E-05
2	2	3	1.08E-05
2	2	4	7.78E-06
2	2	5	5.73E-06
2	3	0	1.38E-05
2	3	1	1.29E-05
2	3	2	1.08E-05
2	3	3	8.44E-06
2	3	4	6.52E-06
2	3	5	5.02E-06
2	4	0	9.24E-06
2	4	1	8.83E-06
2	4	2	7.78E-06
2	4	3	6.52E-06
2	4	4	5.29E-06
2	4	5	4.26E-06
2	5	0	6.49E-06
2	5	1	6.30E-06
2	5	2	5.73E-06
2	5	3	5.02E-06
2	5	4	4.26E-06
2	5	5	3.57E-06
3	0	0	1.96E-05
3	0	1	1.77E-05
3	0	2	1.38E-05
3	0	3	1.02E-05
3	0	4	7.48E-06
3	0	5	5.59E-06
3	1	0	1.77E-05
3	1	1	1.62E-05
3	1	2	1.29E-05
3	1	3	9.68E-06
3	1	4	7.22E-06
3	1	5	5.45E-06
3	2	0	1.38E-05
3	2	1	1.29E-05
3	2	2	1.08E-05
3	2	3	8.44E-06
3	2	4	6.52E-06
3	2	5	5.02E-06
3	3	0	1.02E-05
3	3	1	9.68E-06
3	3	2	8.44E-06
3	3	3	6.96E-06
3	3	4	5.59E-06
3	3	5	4.45E-06
3	4	0	7.48E-06
3	4	1	7.22E-06
3	4	2	6.52E-06
3	4	3	5.59E-06
3	4	4	4.66E-06
3	4	5	3.85E-06
3	5	0	5.59E-06
3	5	1	5.45E-06
3	5	2	5.02E-06
3	5	3	4.45E-06
3	5	4	3.85E-06
3	5	5	3.28E-06
4	0	0	1.14E-05
4	0	1	1.08E-05
4	0	2	9.24E-06
4	0	3	7.48E-06
4	0	4	5.90E-06
4	0	5	4.67E-06
4	1	0	1.08E-05
4	1	1	1.02E-05
4	1	2	8.83E-06
4	1	3	7.22E-06
4	1	4	5.73E-06
4	1	5	4.57E-06
4	2	0	9.24E-06
4	2	1	8.83E-06
4	2	2	7.78E-06
4	2	3	6.52E-06
4	2	4	5.29E-06
4	2	5	4.26E-06
4	3	0	7.48E-06
4	3	1	7.22E-06
4	3	2	6.52E-06
4	3	3	5.59E-06
4	3	4	4.66E-06
4	3	5	3.85E-06
4	4	0	5.90E-06
4	4	1	5.73E-06
4	4	2	5.29E-06
4	4	3	4.66E-06
4	4	4	4.00E-06
4	4	5	3.38E-06
4	5	0	4.67E-06
4	5	1	4.57E-06
4	5	2	4.26E-06
4	5	3	3.85E-06
4	5	4	3.38E-06
4	5	5	2.92E-06
5	0	0	7.47E-06
5	0	1	7.21E-06
5	0	2	6.49E-06
5	0	3	5.59E-06
5	0	4	4.67E-06
5	0	5	3.84E-06
5	1	0	7.21E-06
5	1	1	6.93E-06
5	1	2	6.30E-06
5	1	3	5.45E-06
5	1	4	4.57E-06
5	1	5	3.78E-06
5	2	0	6.49E-06
5	2	1	6.30E-06
5	2	2	5.73E-06
5	2	3	5.02E-06
5	2	4	4.26E-06
5	2	5	3.57E-06
5	3	0	5.59E-06
5	3	1	5.45E-06
5	3	2	5.02E-06
5	3	3	4.45E-06
5	3	4	3.85E-06
5	3	5	3.28E-06
5	4	0	4.67E-06
5	4	1	4.57E-06
5	4	2	4.26E-06
5	4	3	3.85E-06
5	4	4	3.38E-06
5	4	5	2.92E-06
5	5	0	3.84E-06
5	5	1	3.78E-06
5	5	2	3.57E-06
5	5	3	3.28E-06
