Y90 - 4.42mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	2	1	7.48E-06
2	2	2	1.17E-06
2	2	3	7.30E-07
2	2	4	4.90E-07
2	2	5	3.41E-07
2	3	0	1.00E-06
2	3	1	9.18E-07
2	3	2	7.30E-07
2	3	3	5.40E-07
2	3	4	3.94E-07
2	3	5	2.92E-07
2	4	0	6.04E-07
2	4	1	5.72E-07
2	4	2	4.90E-07
2	4	3	3.94E-07
2	4	4	3.10E-07
2	4	5	2.41E-07
2	5	0	3.95E-07
2	5	1	3.80E-07
2	5	2	3.41E-07
2	5	3	2.92E-07
2	5	4	2.41E-07
2	5	5	1.98E-07
3	0	0	3.11E-06
3	0	1	1.75E-06
3	0	2	1.00E-06
3	0	3	6.84E-07
3	0	4	4.67E-07
3	0	5	3.31E-07
3	1	0	1.75E-06
3	1	1	1.31E-06
3	1	2	9.18E-07
3	1	3	6.42E-07
3	1	4	4.47E-07
3	1	5	3.19E-07
3	2	0	1.00E-06
3	2	1	9.18E-07
3	2	2	7.30E-07
3	2	3	5.40E-07
3	2	4	3.94E-07
3	2	5	2.92E-07
3	3	0	6.84E-07
3	3	1	6.42E-07
3	3	2	5.40E-07
3	3	3	4.28E-07
3	3	4	3.29E-07
3	3	5	2.54E-07
3	4	0	4.67E-07
3	4	1	4.47E-07
3	4	2	3.94E-07
3	4	3	3.29E-07
3	4	4	2.67E-07
3	4	5	2.15E-07
3	5	0	3.31E-07
3	5	1	3.19E-07
3	5	2	2.92E-07
3	5	3	2.54E-07
3	5	4	2.15E-07
3	5	5	1.78E-07
4	0	0	7.83E-07
4	0	1	7.30E-07
4	0	2	6.04E-07
4	0	3	4.67E-07
4	0	4	3.53E-07
4	0	5	2.68E-07
4	1	0	7.30E-07
4	1	1	6.82E-07
4	1	2	5.72E-07
4	1	3	4.47E-07
4	1	4	3.41E-07
4	1	5	2.61E-07
4	2	0	6.04E-07
4	2	1	5.72E-07
4	2	2	4.90E-07
4	2	3	3.94E-07
4	2	4	3.10E-07
4	2	5	2.41E-07
4	3	0	4.67E-07
4	3	1	4.47E-07
4	3	2	3.94E-07
4	3	3	3.29E-07
4	3	4	2.67E-07
4	3	5	2.15E-07
4	4	0	3.53E-07
4	4	1	3.41E-07
4	4	2	3.10E-07
4	4	3	2.67E-07
4	4	4	2.24E-07
4	4	5	1.86E-07
4	5	0	2.68E-07
4	5	1	2.61E-07
4	5	2	2.41E-07
4	5	3	2.15E-07
4	5	4	1.86E-07
4	5	5	1.58E-07
5	0	0	4.70E-07
5	0	1	4.46E-07
5	0	2	3.95E-07
5	0	3	3.31E-07
5	0	4	2.68E-07
5	0	5	2.15E-07
5	1	0	4.46E-07
5	1	1	4.27E-07
5	1	2	3.80E-07
5	1	3	3.19E-07
5	1	4	2.61E-07
5	1	5	2.10E-07
5	2	0	3.95E-07
5	2	1	3.80E-07
5	2	2	3.41E-07
5	2	3	2.92E-07
5	2	4	2.41E-07
5	2	5	1.98E-07
5	3	0	3.31E-07
5	3	1	3.19E-07
5	3	2	2.92E-07
5	3	3	2.54E-07
5	3	4	2.15E-07
5	3	5	1.78E-07
5	4	0	2.68E-07
5	4	1	2.61E-07
5	4	2	2.41E-07
5	4	3	2.15E-07
5	4	4	1.86E-07
5	4	5	1.58E-07
5	5	0	2.15E-07
5	5	1	2.10E-07
5	5	2	1.98E-07
5	5	3	1.78E-07
5	5	4	1.58E-07
5	5	5	1.38E-07
