Sm153 - 2.4mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.23E+00
0	0	1	3.80E-02
0	0	2	4.68E-04
0	0	3	1.92E-04
0	0	4	9.91E-05
0	0	5	5.82E-05
0	1	0	3.80E-02
0	1	1	2.66E-03
0	1	2	3.68E-04
0	1	3	1.70E-04
0	1	4	9.23E-05
0	1	5	5.55E-05
0	2	0	4.68E-04
0	2	1	3.68E-04
0	2	2	2.18E-04
0	2	3	1.26E-04
0	2	4	7.62E-05
0	2	5	4.85E-05
0	3	0	1.92E-04
0	3	1	1.70E-04
0	3	2	1.26E-04
0	3	3	8.62E-05
0	3	4	5.82E-05
0	3	5	3.98E-05
0	4	0	9.91E-05
0	4	1	9.23E-05
0	4	2	7.62E-05
0	4	3	5.82E-05
0	4	4	4.31E-05
0	4	5	3.15E-05
0	5	0	5.82E-05
0	5	1	5.55E-05
0	5	2	4.85E-05
0	5	3	3.98E-05
0	5	4	3.15E-05
0	5	5	2.45E-05
1	0	0	3.80E-02
1	0	1	2.66E-03
1	0	2	3.68E-04
1	0	3	1.70E-04
1	0	4	9.23E-05
1	0	5	5.55E-05
1	1	0	2.66E-03
1	1	1	7.44E-04
1	1	2	3.01E-04
1	1	3	1.53E-04
1	1	4	8.65E-05
1	1	5	5.31E-05
1	2	0	3.68E-04
1	2	1	3.01E-04
1	2	2	1.91E-04
1	2	3	1.15E-04
1	2	4	7.19E-05
1	2	5	4.66E-05
1	3	0	1.70E-04
1	3	1	1.53E-04
1	3	2	1.15E-04
1	3	3	8.10E-05
1	3	4	5.55E-05
1	3	5	3.85E-05
1	4	0	9.23E-05
1	4	1	8.65E-05
1	4	2	7.19E-05
1	4	3	5.55E-05
1	4	4	4.14E-05
1	4	5	3.06E-05
1	5	0	5.55E-05
1	5	1	5.31E-05
1	5	2	4.66E-05
1	5	3	3.85E-05
1	5	4	3.06E-05
1	5	5	2.38E-05
2	0	0	4.68E-04
2	0	1	3.68E-04
2	0	2	2.18E-04
2	0	3	1.26E-04
2	0	4	7.62E-05
2	0	5	4.85E-05
2	1	0	3.68E-04
2	1	1	3.01E-04
2	1	2	1.91E-04
2	1	3	1.15E-04
2	1	4	7.19E-05
2	1	5	4.66E-05
2	2	0	2.18E-04
2	2	1	1.91E-04
2	2	2	1.38E-04
2	2	3	9.21E-05
2	2	4	6.10E-05
2	2	5	4.14E-05
2	3	0	1.26E-04
2	3	1	1.15E-04
2	3	2	9.21E-05
2	3	3	6.77E-05
2	3	4	4.86E-05
2	3	5	3.47E-05
2	4	0	7.62E-05
2	4	1	7.19E-05
2	4	2	6.10E-05
2	4	3	4.86E-05
2	4	4	3.72E-05
2	4	5	2.80E-05
2	5	0	4.85E-05
2	5	1	4.66E-05
2	5	2	4.14E-05
2	5	3	3.47E-05
2	5	4	2.80E-05
2	5	5	2.22E-05
3	0	0	1.92E-04
3	0	1	1.70E-04
3	0	2	1.26E-04
3	0	3	8.62E-05
3	0	4	5.82E-05
3	0	5	3.98E-05
3	1	0	1.70E-04
3	1	1	1.53E-04
3	1	2	1.15E-04
3	1	3	8.10E-05
3	1	4	5.55E-05
3	1	5	3.85E-05
3	2	0	1.26E-04
3	2	1	1.15E-04
3	2	2	9.21E-05
3	2	3	6.77E-05
3	2	4	4.86E-05
3	2	5	3.47E-05
3	3	0	8.62E-05
3	3	1	8.10E-05
3	3	2	6.77E-05
3	3	3	5.29E-05
3	3	4	3.99E-05
3	3	5	2.96E-05
3	4	0	5.82E-05
3	4	1	5.55E-05
3	4	2	4.86E-05
3	4	3	3.99E-05
3	4	4	3.15E-05
3	4	5	2.44E-05
3	5	0	3.98E-05
3	5	1	3.85E-05
3	5	2	3.47E-05
3	5	3	2.96E-05
3	5	4	2.44E-05
3	5	5	1.95E-05
4	0	0	9.91E-05
4	0	1	9.23E-05
4	0	2	7.62E-05
4	0	3	5.82E-05
4	0	4	4.31E-05
4	0	5	3.15E-05
4	1	0	9.23E-05
4	1	1	8.65E-05
4	1	2	7.19E-05
4	1	3	5.55E-05
4	1	4	4.14E-05
4	1	5	3.06E-05
4	2	0	7.62E-05
4	2	1	7.19E-05
4	2	2	6.10E-05
4	2	3	4.86E-05
4	2	4	3.72E-05
4	2	5	2.80E-05
4	3	0	5.82E-05
4	3	1	5.55E-05
4	3	2	4.86E-05
4	3	3	3.99E-05
4	3	4	3.15E-05
4	3	5	2.44E-05
4	4	0	4.31E-05
4	4	1	4.14E-05
4	4	2	3.72E-05
4	4	3	3.15E-05
4	4	4	2.57E-05
4	4	5	2.06E-05
4	5	0	3.15E-05
4	5	1	3.06E-05
4	5	2	2.80E-05
4	5	3	2.44E-05
4	5	4	2.06E-05
4	5	5	1.69E-05
5	0	0	5.82E-05
5	0	1	5.55E-05
5	0	2	4.85E-05
5	0	3	3.98E-05
5	0	4	3.15E-05
5	0	5	2.45E-05
5	1	0	5.55E-05
5	1	1	5.31E-05
5	1	2	4.66E-05
5	1	3	3.85E-05
5	1	4	3.06E-05
5	1	5	2.38E-05
5	2	0	4.85E-05
5	2	1	4.66E-05
5	2	2	4.14E-05
5	2	3	3.47E-05
5	2	4	2.80E-05
5	2	5	2.22E-05
5	3	0	3.98E-05
5	3	1	3.85E-05
5	3	2	3.47E-05
5	3	3	2.96E-05
5	3	4	2.44E-05
5	3	5	1.95E-05
5	4	0	3.15E-05
5	4	1	3.06E-05
5	4	2	2.80E-05
5	4	3	2.44E-05
5	4	4	2.06E-05
5	4	5	1.69E-05
5	5	0	2.45E-05
5	5	1	2.38E-05
5	5	2	2.22E-05
5	5	3	1.95E-05
5	5	4	1.69E-05
5	5	5	1.43E-05
