Y90 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.54E-01
0	0	1	2.52E-02
0	0	2	2.84E-05
0	0	3	5.71E-07
0	0	4	2.96E-07
0	0	5	1.81E-07
0	1	0	2.52E-02
0	1	1	3.91E-03
0	1	2	5.68E-06
0	1	3	5.06E-07
0	1	4	2.77E-07
0	1	5	1.73E-07
0	2	0	2.84E-05
0	2	1	5.68E-06
0	2	2	6.57E-07
0	2	3	3.74E-07
0	2	4	2.31E-07
0	2	5	1.53E-07
0	3	0	5.71E-07
0	3	1	5.06E-07
0	3	2	3.74E-07
0	3	3	2.59E-07
0	3	4	1.80E-07
0	3	5	1.28E-07
0	4	0	2.96E-07
0	4	1	2.77E-07
0	4	2	2.31E-07
0	4	3	1.80E-07
0	4	4	1.37E-07
0	4	5	1.05E-07
0	5	0	1.81E-07
0	5	1	1.73E-07
0	5	2	1.53E-07
0	5	3	1.28E-07
0	5	4	1.05E-07
0	5	5	8.42E-08
1	0	0	2.52E-02
1	0	1	3.91E-03
1	0	2	5.68E-06
1	0	3	5.06E-07
1	0	4	2.77E-07
1	0	5	1.73E-07
1	1	0	3.91E-03
1	1	1	7.02E-04
1	1	2	1.66E-06
1	1	3	4.54E-07
1	1	4	2.59E-07
1	1	5	1.66E-07
1	2	0	5.68E-06
1	2	1	1.66E-06
1	2	2	5.73E-07
1	2	3	3.44E-07
1	2	4	2.18E-07
1	2	5	1.47E-07
1	3	0	5.06E-07
1	3	1	4.54E-07
1	3	2	3.44E-07
1	3	3	2.44E-07
1	3	4	1.72E-07
1	3	5	1.24E-07
1	4	0	2.77E-07
1	4	1	2.59E-07
1	4	2	2.18E-07
1	4	3	1.72E-07
1	4	4	1.33E-07
1	4	5	1.02E-07
1	5	0	1.73E-07
1	5	1	1.66E-07
1	5	2	1.47E-07
1	5	3	1.24E-07
1	5	4	1.02E-07
1	5	5	8.23E-08
2	0	0	2.84E-05
2	0	1	5.68E-06
2	0	2	6.57E-07
2	0	3	3.74E-07
2	0	4	2.31E-07
2	0	5	1.53E-07
2	1	0	5.68E-06
2	1	1	1.66E-06
2	1	2	5.73E-07
2	1	3	3.44E-07
2	1	4	2.18E-07
2	1	5	1.47E-07
2	2	0	6.57E-07
2	2	1	5.73E-07
2	2	2	4.11E-07
2	2	3	2.77E-07
2	2	4	1.88E-07
2	2	5	1.33E-07
2	3	0	3.74E-07
2	3	1	3.44E-07
2	3	2	2.77E-07
2	3	3	2.07E-07
2	3	4	1.53E-07
2	3	5	1.14E-07
2	4	0	2.31E-07
2	4	1	2.18E-07
2	4	2	1.88E-07
2	4	3	1.53E-07
2	4	4	1.20E-07
2	4	5	9.42E-08
2	5	0	1.53E-07
2	5	1	1.47E-07
2	5	2	1.33E-07
2	5	3	1.14E-07
2	5	4	9.42E-08
2	5	5	7.71E-08
3	0	0	5.71E-07
3	0	1	5.06E-07
3	0	2	3.74E-07
3	0	3	2.59E-07
3	0	4	1.80E-07
3	0	5	1.28E-07
3	1	0	5.06E-07
3	1	1	4.54E-07
3	1	2	3.44E-07
3	1	3	2.44E-07
3	1	4	1.72E-07
3	1	5	1.24E-07
3	2	0	3.74E-07
3	2	1	3.44E-07
3	2	2	2.77E-07
3	2	3	2.07E-07
3	2	4	1.53E-07
3	2	5	1.14E-07
3	3	0	2.59E-07
3	3	1	2.44E-07
3	3	2	2.07E-07
3	3	3	1.65E-07
3	3	4	1.28E-07
3	3	5	9.92E-08
3	4	0	1.80E-07
3	4	1	1.72E-07
3	4	2	1.53E-07
3	4	3	1.28E-07
3	4	4	1.04E-07
3	4	5	8.39E-08
3	5	0	1.28E-07
3	5	1	1.24E-07
3	5	2	1.14E-07
3	5	3	9.92E-08
3	5	4	8.39E-08
3	5	5	6.95E-08
4	0	0	2.96E-07
4	0	1	2.77E-07
4	0	2	2.31E-07
4	0	3	1.80E-07
4	0	4	1.37E-07
4	0	5	1.05E-07
4	1	0	2.77E-07
4	1	1	2.59E-07
4	1	2	2.18E-07
4	1	3	1.72E-07
4	1	4	1.33E-07
4	1	5	1.02E-07
4	2	0	2.31E-07
4	2	1	2.18E-07
4	2	2	1.88E-07
4	2	3	1.53E-07
4	2	4	1.20E-07
4	2	5	9.42E-08
4	3	0	1.80E-07
4	3	1	1.72E-07
4	3	2	1.53E-07
4	3	3	1.28E-07
4	3	4	1.04E-07
4	3	5	8.39E-08
4	4	0	1.37E-07
4	4	1	1.33E-07
4	4	2	1.20E-07
4	4	3	1.04E-07
4	4	4	8.80E-08
4	4	5	7.27E-08
4	5	0	1.05E-07
4	5	1	1.02E-07
4	5	2	9.42E-08
4	5	3	8.39E-08
4	5	4	7.27E-08
4	5	5	6.19E-08
5	0	0	1.81E-07
5	0	1	1.73E-07
5	0	2	1.53E-07
5	0	3	1.28E-07
5	0	4	1.05E-07
5	0	5	8.42E-08
5	1	0	1.73E-07
5	1	1	1.66E-07
5	1	2	1.47E-07
5	1	3	1.24E-07
5	1	4	1.02E-07
5	1	5	8.23E-08
5	2	0	1.53E-07
5	2	1	1.47E-07
5	2	2	1.33E-07
5	2	3	1.14E-07
5	2	4	9.42E-08
5	2	5	7.71E-08
5	3	0	1.28E-07
