Re186 - 3.9mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	6.10E-01
0	0	1	3.38E-02
0	0	2	1.55E-05
0	0	3	6.72E-06
0	0	4	3.86E-06
0	0	5	2.54E-06
0	1	0	3.38E-02
0	1	1	2.96E-03
0	1	2	1.22E-05
0	1	3	6.06E-06
0	1	4	3.64E-06
0	1	5	2.45E-06
0	2	0	1.55E-05
0	2	1	1.22E-05
0	2	2	7.55E-06
0	2	3	4.70E-06
0	2	4	3.13E-06
0	2	5	2.22E-06
0	3	0	6.72E-06
0	3	1	6.06E-06
0	3	2	4.70E-06
0	3	3	3.46E-06
0	3	4	2.54E-06
0	3	5	1.90E-06
0	4	0	3.86E-06
0	4	1	3.64E-06
0	4	2	3.13E-06
0	4	3	2.54E-06
0	4	4	2.02E-06
0	4	5	1.60E-06
0	5	0	2.54E-06
0	5	1	2.45E-06
0	5	2	2.22E-06
0	5	3	1.90E-06
0	5	4	1.60E-06
0	5	5	1.33E-06
1	0	0	3.38E-02
1	0	1	2.96E-03
1	0	2	1.22E-05
1	0	3	6.06E-06
1	0	4	3.64E-06
1	0	5	2.45E-06
1	1	0	2.96E-03
1	1	1	3.23E-04
1	1	2	1.01E-05
1	1	3	5.51E-06
1	1	4	3.44E-06
1	1	5	2.36E-06
1	2	0	1.22E-05
1	2	1	1.01E-05
1	2	2	6.71E-06
1	2	3	4.39E-06
1	2	4	2.99E-06
1	2	5	2.14E-06
1	3	0	6.06E-06
1	3	1	5.51E-06
1	3	2	4.39E-06
1	3	3	3.28E-06
1	3	4	2.45E-06
1	3	5	1.86E-06
1	4	0	3.64E-06
1	4	1	3.44E-06
1	4	2	2.99E-06
1	4	3	2.45E-06
1	4	4	1.96E-06
1	4	5	1.56E-06
1	5	0	2.45E-06
1	5	1	2.36E-06
1	5	2	2.14E-06
1	5	3	1.86E-06
1	5	4	1.56E-06
1	5	5	1.31E-06
2	0	0	1.55E-05
2	0	1	1.22E-05
2	0	2	7.55E-06
2	0	3	4.70E-06
2	0	4	3.13E-06
2	0	5	2.22E-06
2	1	0	1.22E-05
2	1	1	1.01E-05
2	1	2	6.71E-06
2	1	3	4.39E-06
2	1	4	2.99E-06
2	1	5	2.14E-06
2	2	0	7.55E-06
2	2	1	6.71E-06
2	2	2	5.07E-06
2	2	3	3.65E-06
2	2	4	2.64E-06
2	2	5	1.95E-06
2	3	0	4.70E-06
2	3	1	4.39E-06
2	3	2	3.65E-06
2	3	3	2.87E-06
2	3	4	2.22E-06
2	3	5	1.72E-06
2	4	0	3.13E-06
2	4	1	2.99E-06
2	4	2	2.64E-06
2	4	3	2.22E-06
2	4	4	1.80E-06
2	4	5	1.47E-06
2	5	0	2.22E-06
2	5	1	2.14E-06
2	5	2	1.95E-06
2	5	3	1.72E-06
2	5	4	1.47E-06
2	5	5	1.24E-06
3	0	0	6.72E-06
3	0	1	6.06E-06
3	0	2	4.70E-06
3	0	3	3.46E-06
3	0	4	2.54E-06
3	0	5	1.90E-06
3	1	0	6.06E-06
3	1	1	5.51E-06
3	1	2	4.39E-06
3	1	3	3.28E-06
3	1	4	2.45E-06
3	1	5	1.86E-06
3	2	0	4.70E-06
3	2	1	4.39E-06
3	2	2	3.65E-06
3	2	3	2.87E-06
3	2	4	2.22E-06
3	2	5	1.72E-06
3	3	0	3.46E-06
3	3	1	3.28E-06
3	3	2	2.87E-06
3	3	3	2.37E-06
3	3	4	1.90E-06
3	3	5	1.54E-06
3	4	0	2.54E-06
3	4	1	2.45E-06
3	4	2	2.22E-06
3	4	3	1.90E-06
3	4	4	1.59E-06
3	4	5	1.34E-06
3	5	0	1.90E-06
3	5	1	1.86E-06
3	5	2	1.72E-06
3	5	3	1.54E-06
3	5	4	1.34E-06
3	5	5	1.14E-06
4	0	0	3.86E-06
4	0	1	3.64E-06
4	0	2	3.13E-06
4	0	3	2.54E-06
4	0	4	2.02E-06
4	0	5	1.60E-06
4	1	0	3.64E-06
4	1	1	3.44E-06
4	1	2	2.99E-06
4	1	3	2.45E-06
4	1	4	1.96E-06
4	1	5	1.56E-06
4	2	0	3.13E-06
4	2	1	2.99E-06
4	2	2	2.64E-06
4	2	3	2.22E-06
4	2	4	1.80E-06
4	2	5	1.47E-06
4	3	0	2.54E-06
4	3	1	2.45E-06
4	3	2	2.22E-06
4	3	3	1.90E-06
4	3	4	1.59E-06
4	3	5	1.34E-06
4	4	0	2.02E-06
4	4	1	1.96E-06
4	4	2	1.80E-06
4	4	3	1.59E-06
4	4	4	1.39E-06
4	4	5	1.18E-06
4	5	0	1.60E-06
4	5	1	1.56E-06
4	5	2	1.47E-06
4	5	3	1.34E-06
4	5	4	1.18E-06
4	5	5	1.03E-06
5	0	0	2.54E-06
5	0	1	2.45E-06
5	0	2	2.22E-06
5	0	3	1.90E-06
5	0	4	1.60E-06
5	0	5	1.33E-06
5	1	0	2.45E-06
5	1	1	2.36E-06
5	1	2	2.14E-06
5	1	3	1.86E-06
5	1	4	1.56E-06
5	1	5	1.31E-06
5	2	0	2.22E-06
5	2	1	2.14E-06
5	2	2	1.95E-06
5	2	3	1.72E-06
5	2	4	1.47E-06
5	2	5	1.24E-06
5	3	0	1.90E-06
5	3	1	1.86E-06
5	3	2	1.72E-06
5	3	3	1.54E-06
5	3	4	1.34E-06
5	3	5	1.14E-06
5	4	0	1.60E-06
5	4	1	1.56E-06
5	4	2	1.47E-06
5	4	3	1.34E-06
5	4	4	1.18E-06
5	4	5	1.03E-06
5	5	0	1.33E-06
