Re188 - 2.4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.55E+00
0	0	1	4.33E-01
0	0	2	3.33E-02
0	0	3	2.07E-03
0	0	4	5.87E-05
0	0	5	1.71E-05
0	1	0	4.33E-01
0	1	1	1.49E-01
0	1	2	1.87E-02
0	1	3	1.23E-03
0	1	4	4.22E-05
0	1	5	1.65E-05
0	2	0	3.33E-02
0	2	1	1.87E-02
0	2	2	3.66E-03
0	2	3	2.56E-04
0	2	4	2.37E-05
0	2	5	1.46E-05
0	3	0	2.07E-03
0	3	1	1.23E-03
0	3	2	2.56E-04
0	3	3	3.39E-05
0	3	4	1.71E-05
0	3	5	1.25E-05
0	4	0	5.87E-05
0	4	1	4.22E-05
0	4	2	2.37E-05
0	4	3	1.71E-05
0	4	4	1.33E-05
0	4	5	1.04E-05
0	5	0	1.71E-05
0	5	1	1.65E-05
0	5	2	1.46E-05
0	5	3	1.25E-05
0	5	4	1.04E-05
0	5	5	8.49E-06
1	0	0	4.33E-01
1	0	1	1.49E-01
1	0	2	1.87E-02
1	0	3	1.23E-03
1	0	4	4.22E-05
1	0	5	1.65E-05
1	1	0	1.49E-01
1	1	1	6.80E-02
1	1	2	1.08E-02
1	1	3	7.27E-04
1	1	4	3.26E-05
1	1	5	1.58E-05
1	2	0	1.87E-02
1	2	1	1.08E-02
1	2	2	2.16E-03
1	2	3	1.56E-04
1	2	4	2.15E-05
1	2	5	1.42E-05
1	3	0	1.23E-03
1	3	1	7.27E-04
1	3	2	1.56E-04
1	3	3	2.78E-05
1	3	4	1.64E-05
1	3	5	1.22E-05
1	4	0	4.22E-05
1	4	1	3.26E-05
1	4	2	2.15E-05
1	4	3	1.64E-05
1	4	4	1.29E-05
1	4	5	1.01E-05
1	5	0	1.65E-05
1	5	1	1.58E-05
1	5	2	1.42E-05
1	5	3	1.22E-05
1	5	4	1.01E-05
1	5	5	8.34E-06
2	0	0	3.33E-02
2	0	1	1.87E-02
2	0	2	3.66E-03
2	0	3	2.56E-04
2	0	4	2.37E-05
2	0	5	1.46E-05
2	1	0	1.87E-02
2	1	1	1.08E-02
2	1	2	2.16E-03
2	1	3	1.56E-04
2	1	4	2.15E-05
2	1	5	1.42E-05
2	2	0	3.66E-03
2	2	1	2.16E-03
2	2	2	4.46E-04
2	2	3	4.58E-05
2	2	4	1.79E-05
2	2	5	1.29E-05
2	3	0	2.56E-04
2	3	1	1.56E-04
2	3	2	4.58E-05
