Re188 - 9.28mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.04E-01
0	0	1	6.16E-03
0	0	2	7.44E-06
0	0	3	3.28E-06
0	0	4	1.85E-06
0	0	5	1.19E-06
0	1	0	6.16E-03
0	1	1	5.42E-04
0	1	2	5.95E-06
0	1	3	2.96E-06
0	1	4	1.75E-06
0	1	5	1.14E-06
0	2	0	7.44E-06
0	2	1	5.95E-06
0	2	2	3.71E-06
0	2	3	2.28E-06
0	2	4	1.49E-06
0	2	5	1.03E-06
0	3	0	3.28E-06
0	3	1	2.96E-06
0	3	2	2.28E-06
0	3	3	1.65E-06
0	3	4	1.19E-06
0	3	5	8.78E-07
0	4	0	1.85E-06
0	4	1	1.75E-06
0	4	2	1.49E-06
0	4	3	1.19E-06
0	4	4	9.32E-07
0	4	5	7.25E-07
0	5	0	1.19E-06
0	5	1	1.14E-06
0	5	2	1.03E-06
0	5	3	8.78E-07
0	5	4	7.25E-07
0	5	5	5.93E-07
1	0	0	6.16E-03
1	0	1	5.42E-04
1	0	2	5.95E-06
1	0	3	2.96E-06
1	0	4	1.75E-06
1	0	5	1.14E-06
1	1	0	5.42E-04
1	1	1	6.19E-05
1	1	2	4.95E-06
1	1	3	2.69E-06
1	1	4	1.65E-06
1	1	5	1.10E-06
1	2	0	5.95E-06
1	2	1	4.95E-06
1	2	2	3.29E-06
1	2	3	2.12E-06
1	2	4	1.42E-06
1	2	5	9.93E-07
1	3	0	2.96E-06
1	3	1	2.69E-06
1	3	2	2.12E-06
1	3	3	1.57E-06
1	3	4	1.15E-06
1	3	5	8.50E-07
1	4	0	1.75E-06
1	4	1	1.65E-06
1	4	2	1.42E-06
1	4	3	1.15E-06
1	4	4	9.03E-07
1	4	5	7.07E-07
1	5	0	1.14E-06
1	5	1	1.10E-06
1	5	2	9.93E-07
1	5	3	8.50E-07
1	5	4	7.07E-07
1	5	5	5.80E-07
2	0	0	7.44E-06
2	0	1	5.95E-06
2	0	2	3.71E-06
2	0	3	2.28E-06
2	0	4	1.49E-06
2	0	5	1.03E-06
2	1	0	5.95E-06
2	1	1	4.95E-06
2	1	2	3.29E-06
2	1	3	2.12E-06
2	1	4	1.42E-06
2	1	5	9.93E-07
2	2	0	3.71E-06
2	2	1	3.29E-06
2	2	2	2.47E-06
2	2	3	1.75E-06
2	2	4	1.24E-06
2	2	5	9.01E-07
2	3	0	2.28E-06
2	3	1	2.12E-06
2	3	2	1.75E-06
2	3	3	1.35E-06
2	3	4	1.03E-06
2	3	5	7.83E-07
2	4	0	1.49E-06
2	4	1	1.42E-06
2	4	2	1.24E-06
2	4	3	1.03E-06
2	4	4	8.26E-07
2	4	5	6.60E-07
2	5	0	1.03E-06
2	5	1	9.93E-07
2	5	2	9.01E-07
2	5	3	7.83E-07
2	5	4	6.60E-07
2	5	5	5.48E-07
3	0	0	3.28E-06
3	0	1	2.96E-06
3	0	2	2.28E-06
3	0	3	1.65E-06
3	0	4	1.19E-06
3	0	5	8.78E-07
3	1	0	2.96E-06
3	1	1	2.69E-06
3	1	2	2.12E-06
3	1	3	1.57E-06
3	1	4	1.15E-06
3	1	5	8.50E-07
3	2	0	2.28E-06
3	2	1	2.12E-06
3	2	2	1.75E-06
3	2	3	1.35E-06
3	2	4	1.03E-06
3	2	5	7.83E-07
3	3	0	1.65E-06
3	3	1	1.57E-06
3	3	2	1.35E-06
3	3	3	1.10E-06
3	3	4	8.76E-07
3	3	5	6.91E-07
3	4	0	1.19E-06
3	4	1	1.15E-06
3	4	2	1.03E-06
3	4	3	8.76E-07
3	4	4	7.24E-07
3	4	5	5.93E-07
3	5	0	8.78E-07
3	5	1	8.50E-07
3	5	2	7.83E-07
3	5	3	6.91E-07
3	5	4	5.93E-07
3	5	5	5.00E-07
4	0	0	1.85E-06
4	0	1	1.75E-06
4	0	2	1.49E-06
4	0	3	1.19E-06
4	0	4	9.32E-07
4	0	5	7.25E-07
4	1	0	1.75E-06
4	1	1	1.65E-06
4	1	2	1.42E-06
4	1	3	1.15E-06
4	1	4	9.03E-07
4	1	5	7.07E-07
4	2	0	1.49E-06
4	2	1	1.42E-06
4	2	2	1.24E-06
4	2	3	1.03E-06
4	2	4	8.26E-07
4	2	5	6.60E-07
4	3	0	1.19E-06
4	3	1	1.15E-06
4	3	2	1.03E-06
4	3	3	8.76E-07
4	3	4	7.24E-07
4	3	5	5.93E-07
4	4	0	9.32E-07
4	4	1	9.03E-07
4	4	2	8.26E-07
4	4	3	7.24E-07
4	4	4	6.14E-07
4	4	5	5.18E-07
4	5	0	7.25E-07
4	5	1	7.07E-07
4	5	2	6.60E-07
4	5	3	5.93E-07
4	5	4	5.18E-07
4	5	5	4.45E-07
5	0	0	1.19E-06
5	0	1	1.14E-06
5	0	2	1.03E-06
5	0	3	8.78E-07
5	0	4	7.25E-07
5	0	5	5.93E-07
5	1	0	1.14E-06
5	1	1	1.10E-06
5	1	2	9.93E-07
5	1	3	8.50E-07
5	1	4	7.07E-07
5	1	5	5.80E-07
5	2	0	1.03E-06
5	2	1	9.93E-07
5	2	2	9.01E-07
5	2	3	7.83E-07
5	2	4	6.60E-07
5	2	5	5.48E-07
5	3	0	8.78E-07
5	3	1	8.50E-07
5	3	2	7.83E-07
5	3	3	6.91E-07
5	3	4	5.93E-07
5	3	5	5.00E-07
5	4	0	7.25E-07
5	4	1	7.07E-07
5	4	2	6.60E-07
5	4	3	5.93E-07
5	4	4	5.18E-07
5	4	5	4.45E-07
5	5	0	5.93E-07
5	5	1	5.80E-07
5	5	2	5.48E-07
5	5	3	5.00E-07
5	5	4	4.45E-07
5	5	5	3.89E-07
