I131 - 3mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	8.99E-01
0	0	1	3.02E-02
0	0	2	4.65E-04
0	0	3	2.04E-04
0	0	4	1.13E-04
0	0	5	7.23E-05
0	1	0	3.02E-02
0	1	1	2.41E-03
0	1	2	3.71E-04
0	1	3	1.83E-04
0	1	4	1.07E-04
0	1	5	6.94E-05
0	2	0	4.65E-04
0	2	1	3.71E-04
0	2	2	2.30E-04
0	2	3	1.40E-04
0	2	4	9.06E-05
0	2	5	6.24E-05
0	3	0	2.04E-04
0	3	1	1.83E-04
0	3	2	1.40E-04
0	3	3	1.01E-04
0	3	4	7.23E-05
0	3	5	5.32E-05
0	4	0	1.13E-04
0	4	1	1.07E-04
0	4	2	9.06E-05
0	4	3	7.23E-05
0	4	4	5.66E-05
0	4	5	4.34E-05
0	5	0	7.23E-05
0	5	1	6.94E-05
0	5	2	6.24E-05
0	5	3	5.32E-05
0	5	4	4.34E-05
0	5	5	3.57E-05
1	0	0	3.02E-02
1	0	1	2.41E-03
1	0	2	3.71E-04
1	0	3	1.83E-04
1	0	4	1.07E-04
1	0	5	6.94E-05
1	1	0	2.41E-03
1	1	1	7.26E-04
1	1	2	3.08E-04
1	1	3	1.66E-04
1	1	4	1.01E-04
1	1	5	6.68E-05
1	2	0	3.71E-04
1	2	1	3.08E-04
1	2	2	2.03E-04
1	2	3	1.29E-04
1	2	4	8.63E-05
1	2	5	6.01E-05
1	3	0	1.83E-04
1	3	1	1.66E-04
1	3	2	1.29E-04
1	3	3	9.53E-05
1	3	4	6.96E-05
1	3	5	5.14E-05
1	4	0	1.07E-04
1	4	1	1.01E-04
1	4	2	8.63E-05
1	4	3	6.96E-05
1	4	4	5.46E-05
1	4	5	4.27E-05
1	5	0	6.94E-05
1	5	1	6.68E-05
1	5	2	6.01E-05
1	5	3	5.14E-05
1	5	4	4.27E-05
1	5	5	3.53E-05
2	0	0	4.65E-04
2	0	1	3.71E-04
2	0	2	2.30E-04
2	0	3	1.40E-04
2	0	4	9.06E-05
2	0	5	6.24E-05
2	1	0	3.71E-04
2	1	1	3.08E-04
2	1	2	2.03E-04
2	1	3	1.29E-04
2	1	4	8.63E-05
2	1	5	6.01E-05
2	2	0	2.30E-04
2	2	1	2.03E-04
2	2	2	1.51E-04
2	2	3	1.07E-04
2	2	4	7.55E-05
2	2	5	5.49E-05
2	3	0	1.40E-04
2	3	1	1.29E-04
2	3	2	1.07E-04
2	3	3	8.21E-05
2	3	4	6.25E-05
2	3	5	4.74E-05
2	4	0	9.06E-05
2	4	1	8.63E-05
2	4	2	7.55E-05
2	4	3	6.25E-05
2	4	4	4.99E-05
2	4	5	3.99E-05
2	5	0	6.24E-05
2	5	1	6.01E-05
2	5	2	5.49E-05
2	5	3	4.74E-05
2	5	4	3.99E-05
2	5	5	3.31E-05
3	0	0	2.04E-04
3	0	1	1.83E-04
3	0	2	1.40E-04
3	0	3	1.01E-04
3	0	4	7.23E-05
3	0	5	5.32E-05
3	1	0	1.83E-04
3	1	1	1.66E-04
3	1	2	1.29E-04
3	1	3	9.53E-05
3	1	4	6.96E-05
3	1	5	5.14E-05
3	2	0	1.40E-04
3	2	1	1.29E-04
3	2	2	1.07E-04
3	2	3	8.21E-05
3	2	4	6.25E-05
3	2	5	4.74E-05
3	3	0	1.01E-04
3	3	1	9.53E-05
3	3	2	8.21E-05
3	3	3	6.71E-05
3	3	4	5.34E-05
3	3	5	4.20E-05
3	4	0	7.23E-05
3	4	1	6.96E-05
3	4	2	6.25E-05
3	4	3	5.34E-05
3	4	4	4.39E-05
3	4	5	3.60E-05
3	5	0	5.32E-05
3	5	1	5.14E-05
3	5	2	4.74E-05
3	5	3	4.20E-05
3	5	4	3.60E-05
3	5	5	3.03E-05
4	0	0	1.13E-04
4	0	1	1.07E-04
4	0	2	9.06E-05
4	0	3	7.23E-05
4	0	4	5.66E-05
4	0	5	4.34E-05
4	1	0	1.07E-04
4	1	1	1.01E-04
4	1	2	8.63E-05
4	1	3	6.96E-05
4	1	4	5.46E-05
4	1	5	4.27E-05
4	2	0	9.06E-05
4	2	1	8.63E-05
4	2	2	7.55E-05
4	2	3	6.25E-05
4	2	4	4.99E-05
4	2	5	3.99E-05
4	3	0	7.23E-05
4	3	1	6.96E-05
4	3	2	6.25E-05
4	3	3	5.34E-05
4	3	4	4.39E-05
4	3	5	3.60E-05
4	4	0	5.66E-05
4	4	1	5.46E-05
4	4	2	4.99E-05
4	4	3	4.39E-05
4	4	4	3.71E-05
4	4	5	3.15E-05
4	5	0	4.34E-05
4	5	1	4.27E-05
4	5	2	3.99E-05
4	5	3	3.60E-05
4	5	4	3.15E-05
4	5	5	2.70E-05
5	0	0	7.23E-05
5	0	1	6.94E-05
5	0	2	6.24E-05
5	0	3	5.32E-05
5	0	4	4.34E-05
5	0	5	3.57E-05
5	1	0	6.94E-05
5	1	1	6.68E-05
5	1	2	6.01E-05
5	1	3	5.14E-05
5	1	4	4.27E-05
5	1	5	3.53E-05
5	2	0	6.24E-05
5	2	1	6.01E-05
5	2	2	5.49E-05
5	2	3	4.74E-05
5	2	4	3.99E-05
5	2	5	3.31E-05
5	3	0	5.32E-05
5	3	1	5.14E-05
5	3	2	4.74E-05
5	3	3	4.20E-05
5	3	4	3.60E-05
5	3	5	3.03E-05
5	4	0	4.34E-05
5	4	1	4.27E-05
5	4	2	3.99E-05
5	4	3	3.60E-05
5	4	4	3.15E-05
5	4	5	2.70E-05
5	5	0	3.57E-05
5	5	1	3.53E-05
5	5	2	3.31E-05
5	5	3	3.03E-05
5	5	4	2.70E-05
5	5	5	2.37E-05
