Sr89 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.01E+00
0	0	1	1.09E-01
0	0	2	4.01E-04
0	0	3	1.18E-06
0	0	4	5.74E-07
0	0	5	3.38E-07
0	1	0	1.09E-01
0	1	1	1.95E-02
0	1	2	9.03E-05
0	1	3	1.03E-06
0	1	4	5.33E-07
0	1	5	3.21E-07
0	2	0	4.01E-04
0	2	1	9.03E-05
0	2	2	1.54E-06
0	2	3	7.40E-07
0	2	4	4.38E-07
0	2	5	2.82E-07
0	3	0	1.18E-06
0	3	1	1.03E-06
0	3	2	7.40E-07
0	3	3	4.97E-07
0	3	4	3.36E-07
0	3	5	2.34E-07
0	4	0	5.74E-07
0	4	1	5.33E-07
0	4	2	4.38E-07
0	4	3	3.36E-07
0	4	4	2.52E-07
0	4	5	1.87E-07
0	5	0	3.38E-07
0	5	1	3.21E-07
0	5	2	2.82E-07
0	5	3	2.34E-07
0	5	4	1.87E-07
0	5	5	1.47E-07
1	0	0	1.09E-01
1	0	1	1.95E-02
1	0	2	9.03E-05
1	0	3	1.03E-06
1	0	4	5.33E-07
1	0	5	3.21E-07
1	1	0	1.95E-02
1	1	1	4.17E-03
1	1	2	2.07E-05
1	1	3	9.16E-07
1	1	4	4.98E-07
1	1	5	3.05E-07
1	2	0	9.03E-05
1	2	1	2.07E-05
1	2	2	1.21E-06
1	2	3	6.76E-07
1	2	4	4.13E-07
1	2	5	2.71E-07
1	3	0	1.03E-06
1	3	1	9.16E-07
1	3	2	6.76E-07
1	3	3	4.66E-07
1	3	4	3.19E-07
1	3	5	2.26E-07
1	4	0	5.33E-07
1	4	1	4.98E-07
1	4	2	4.13E-07
1	4	3	3.19E-07
1	4	4	2.41E-07
1	4	5	1.82E-07
1	5	0	3.21E-07
1	5	1	3.05E-07
1	5	2	2.71E-07
1	5	3	2.26E-07
1	5	4	1.82E-07
1	5	5	1.46E-07
2	0	0	4.01E-04
2	0	1	9.03E-05
2	0	2	1.54E-06
2	0	3	7.40E-07
2	0	4	4.38E-07
2	0	5	2.82E-07
2	1	0	9.03E-05
2	1	1	2.07E-05
2	1	2	1.21E-06
2	1	3	6.76E-07
2	1	4	4.13E-07
2	1	5	2.71E-07
2	2	0	1.54E-06
2	2	1	1.21E-06
2	2	2	8.17E-07
2	2	3	5.31E-07
2	2	4	3.52E-07
2	2	5	2.42E-07
2	3	0	7.40E-07
2	3	1	6.76E-07
2	3	2	5.31E-07
2	3	3	3.91E-07
2	3	4	2.81E-07
2	3	5	2.05E-07
2	4	0	4.38E-07
2	4	1	4.13E-07
2	4	2	3.52E-07
2	4	3	2.81E-07
2	4	4	2.18E-07
2	4	5	1.68E-07
2	5	0	2.82E-07
2	5	1	2.71E-07
2	5	2	2.42E-07
2	5	3	2.05E-07
2	5	4	1.68E-07
2	5	5	1.37E-07
3	0	0	1.18E-06
3	0	1	1.03E-06
3	0	2	7.40E-07
3	0	3	4.97E-07
3	0	4	3.36E-07
3	0	5	2.34E-07
3	1	0	1.03E-06
3	1	1	9.16E-07
3	1	2	6.76E-07
3	1	3	4.66E-07
3	1	4	3.19E-07
3	1	5	2.26E-07
3	2	0	7.40E-07
3	2	1	6.76E-07
3	2	2	5.31E-07
3	2	3	3.91E-07
3	2	4	2.81E-07
3	2	5	2.05E-07
3	3	0	4.97E-07
3	3	1	4.66E-07
3	3	2	3.91E-07
3	3	3	3.07E-07
3	3	4	2.33E-07
3	3	5	1.76E-07
3	4	0	3.36E-07
3	4	1	3.19E-07
3	4	2	2.81E-07
3	4	3	2.33E-07
3	4	4	1.87E-07
3	4	5	1.49E-07
3	5	0	2.34E-07
3	5	1	2.26E-07
3	5	2	2.05E-07
3	5	3	1.76E-07
3	5	4	1.49E-07
3	5	5	1.23E-07
4	0	0	5.74E-07
4	0	1	5.33E-07
4	0	2	4.38E-07
4	0	3	3.36E-07
4	0	4	2.52E-07
4	0	5	1.87E-07
4	1	0	5.33E-07
4	1	1	4.98E-07
4	1	2	4.13E-07
4	1	3	3.19E-07
4	1	4	2.41E-07
4	1	5	1.82E-07
4	2	0	4.38E-07
4	2	1	4.13E-07
