Re188 - 5mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	4.95E-01
0	0	1	5.30E-02
0	0	2	2.42E-04
0	0	3	1.11E-05
0	0	4	6.24E-06
0	0	5	4.00E-06
0	1	0	5.30E-02
0	1	1	9.52E-03
0	1	2	7.18E-05
0	1	3	9.99E-06
0	1	4	5.86E-06
0	1	5	3.84E-06
0	2	0	2.42E-04
0	2	1	7.18E-05
0	2	2	1.28E-05
0	2	3	7.67E-06
0	2	4	4.99E-06
0	2	5	3.45E-06
0	3	0	1.11E-05
0	3	1	9.99E-06
0	3	2	7.67E-06
0	3	3	5.54E-06
0	3	4	4.01E-06
0	3	5	2.95E-06
0	4	0	6.24E-06
0	4	1	5.86E-06
0	4	2	4.99E-06
0	4	3	4.01E-06
0	4	4	3.14E-06
0	4	5	2.45E-06
0	5	0	4.00E-06
0	5	1	3.84E-06
0	5	2	3.45E-06
0	5	3	2.95E-06
0	5	4	2.45E-06
0	5	5	2.01E-06
1	0	0	5.30E-02
1	0	1	9.52E-03
1	0	2	7.18E-05
1	0	3	9.99E-06
1	0	4	5.86E-06
1	0	5	3.84E-06
1	1	0	9.52E-03
1	1	1	2.07E-03
1	1	2	2.88E-05
1	1	3	9.07E-06
1	1	4	5.53E-06
1	1	5	3.70E-06
1	2	0	7.18E-05
1	2	1	2.88E-05
1	2	2	1.12E-05
1	2	3	7.12E-06
1	2	4	4.76E-06
1	2	5	3.34E-06
1	3	0	9.99E-06
1	3	1	9.07E-06
1	3	2	7.12E-06
1	3	3	5.25E-06
1	3	4	3.85E-06
1	3	5	2.87E-06
1	4	0	5.86E-06
1	4	1	5.53E-06
1	4	2	4.76E-06
1	4	3	3.85E-06
1	4	4	3.04E-06
1	4	5	2.40E-06
1	5	0	3.84E-06
1	5	1	3.70E-06
1	5	2	3.34E-06
1	5	3	2.87E-06
1	5	4	2.40E-06
1	5	5	1.98E-06
2	0	0	2.42E-04
2	0	1	7.18E-05
2	0	2	1.28E-05
2	0	3	7.67E-06
2	0	4	4.99E-06
2	0	5	3.45E-06
2	1	0	7.18E-05
2	1	1	2.88E-05
2	1	2	1.12E-05
2	1	3	7.12E-06
2	1	4	4.76E-06
