Re188 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	5.46E-01
0	0	1	6.05E-02
0	0	2	3.54E-04
0	0	3	1.21E-05
0	0	4	6.76E-06
0	0	5	4.35E-06
0	1	0	6.05E-02
0	1	1	1.14E-02
0	1	2	1.05E-04
0	1	3	1.08E-05
0	1	4	6.35E-06
0	1	5	4.17E-06
0	2	0	3.54E-04
0	2	1	1.05E-04
0	2	2	1.41E-05
0	2	3	8.32E-06
0	2	4	5.41E-06
0	2	5	3.75E-06
0	3	0	1.21E-05
0	3	1	1.08E-05
0	3	2	8.32E-06
0	3	3	6.01E-06
0	3	4	4.33E-06
0	3	5	3.21E-06
0	4	0	6.76E-06
0	4	1	6.35E-06
0	4	2	5.41E-06
0	4	3	4.33E-06
0	4	4	3.40E-06
0	4	5	2.67E-06
0	5	0	4.35E-06
0	5	1	4.17E-06
0	5	2	3.75E-06
0	5	3	3.21E-06
0	5	4	2.67E-06
0	5	5	2.18E-06
1	0	0	6.05E-02
1	0	1	1.14E-02
1	0	2	1.05E-04
1	0	3	1.08E-05
1	0	4	6.35E-06
1	0	5	4.17E-06
1	1	0	1.14E-02
1	1	1	2.61E-03
1	1	2	3.88E-05
1	1	3	9.83E-06
1	1	4	6.00E-06
1	1	5	4.02E-06
1	2	0	1.05E-04
1	2	1	3.88E-05
1	2	2	1.22E-05
1	2	3	7.73E-06
1	2	4	5.16E-06
1	2	5	3.62E-06
1	3	0	1.08E-05
1	3	1	9.83E-06
1	3	2	7.73E-06
1	3	3	5.70E-06
1	3	4	4.17E-06
1	3	5	3.11E-06
1	4	0	6.35E-06
1	4	1	6.00E-06
1	4	2	5.16E-06
1	4	3	4.17E-06
1	4	4	3.30E-06
1	4	5	2.59E-06
1	5	0	4.17E-06
1	5	1	4.02E-06
1	5	2	3.62E-06
1	5	3	3.11E-06
1	5	4	2.59E-06
1	5	5	2.14E-06
2	0	0	3.54E-04
2	0	1	1.05E-04
2	0	2	1.41E-05
2	0	3	8.32E-06
2	0	4	5.41E-06
2	0	5	3.75E-06
2	1	0	1.05E-04
2	1	1	3.88E-05
2	1	2	1.22E-05
2	1	3	7.73E-06
2	1	4	5.16E-06
2	1	5	3.62E-06
2	2	0	1.41E-05
2	2	1	1.22E-05
2	2	2	9.03E-06
2	2	3	6.36E-06
2	2	4	4.52E-06
2	2	5	3.29E-06
2	3	0	8.32E-06
2	3	1	7.73E-06
2	3	2	6.36E-06
2	3	3	4.92E-06
2	3	4	3.74E-06
2	3	5	2.87E-06
2	4	0	5.41E-06
2	4	1	5.16E-06
2	4	2	4.52E-06
2	4	3	3.74E-06
2	4	4	3.03E-06
2	4	5	2.43E-06
2	5	0	3.75E-06
2	5	1	3.62E-06
2	5	2	3.29E-06
2	5	3	2.87E-06
2	5	4	2.43E-06
2	5	5	2.03E-06
3	0	0	1.21E-05
3	0	1	1.08E-05
3	0	2	8.32E-06
3	0	3	6.01E-06
3	0	4	4.33E-06
3	0	5	3.21E-06
3	1	0	1.08E-05
3	1	1	9.83E-06
3	1	2	7.73E-06
3	1	3	5.70E-06
3	1	4	4.17E-06
3	1	5	3.11E-06
3	2	0	8.32E-06
3	2	1	7.73E-06
3	2	2	6.36E-06
3	2	3	4.92E-06
3	2	4	3.74E-06
3	2	5	2.87E-06
3	3	0	6.01E-06
3	3	1	5.70E-06
3	3	2	4.92E-06
3	3	3	4.02E-06
3	3	4	3.20E-06
3	3	5	2.54E-06
3	4	0	4.33E-06
3	4	1	4.17E-06
3	4	2	3.74E-06
3	4	3	3.20E-06
3	4	4	2.66E-06
3	4	5	2.19E-06
3	5	0	3.21E-06
3	5	1	3.11E-06
3	5	2	2.87E-06
3	5	3	2.54E-06
3	5	4	2.19E-06
3	5	5	1.85E-06
4	0	0	6.76E-06
4	0	1	6.35E-06
4	0	2	5.41E-06
4	0	3	4.33E-06
4	0	4	3.40E-06
4	0	5	2.67E-06
4	1	0	6.35E-06
4	1	1	6.00E-06
4	1	2	5.16E-06
4	1	3	4.17E-06
4	1	4	3.30E-06
4	1	5	2.59E-06
4	2	0	5.41E-06
4	2	1	5.16E-06
4	2	2	4.52E-06
4	2	3	3.74E-06
4	2	4	3.03E-06
4	2	5	2.43E-06
4	3	0	4.33E-06
4	3	1	4.17E-06
4	3	2	3.74E-06
4	3	3	3.20E-06
4	3	4	2.66E-06
4	3	5	2.19E-06
4	4	0	3.40E-06
4	4	1	3.30E-06
4	4	2	3.03E-06
4	4	3	2.66E-06
4	4	4	2.27E-06
4	4	5	1.92E-06
4	5	0	2.67E-06
4	5	1	2.59E-06
4	5	2	2.43E-06
4	5	3	2.19E-06
4	5	4	1.92E-06
4	5	5	1.66E-06
5	0	0	4.35E-06
5	0	1	4.17E-06
5	0	2	3.75E-06
5	0	3	3.21E-06
5	0	4	2.67E-06
5	0	5	2.18E-06
5	1	0	4.17E-06
5	1	1	4.02E-06
5	1	2	3.62E-06
5	1	3	3.11E-06
5	1	4	2.59E-06
5	1	5	2.14E-06
5	2	0	3.75E-06
5	2	1	3.62E-06
5	2	2	3.29E-06
5	2	3	2.87E-06
