Sm153 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.02E-01
0	0	1	1.95E-03
0	0	2	2.20E-05
0	0	3	1.02E-05
0	0	4	5.92E-06
0	0	5	3.85E-06
0	1	0	1.95E-03
0	1	1	9.62E-05
0	1	2	1.79E-05
0	1	3	9.26E-06
0	1	4	5.60E-06
0	1	5	3.71E-06
0	2	0	2.20E-05
0	2	1	1.79E-05
0	2	2	1.15E-05
0	2	3	7.23E-06
0	2	4	4.80E-06
0	2	5	3.33E-06
0	3	0	1.02E-05
0	3	1	9.26E-06
0	3	2	7.23E-06
0	3	3	5.30E-06
0	3	4	3.86E-06
0	3	5	2.84E-06
0	4	0	5.92E-06
0	4	1	5.60E-06
0	4	2	4.80E-06
0	4	3	3.86E-06
0	4	4	3.02E-06
0	4	5	2.35E-06
0	5	0	3.85E-06
0	5	1	3.71E-06
0	5	2	3.33E-06
0	5	3	2.84E-06
0	5	4	2.35E-06
0	5	5	1.92E-06
1	0	0	1.95E-03
1	0	1	9.62E-05
1	0	2	1.79E-05
1	0	3	9.26E-06
1	0	4	5.60E-06
1	0	5	3.71E-06
1	1	0	9.62E-05
1	1	1	3.14E-05
1	1	2	1.50E-05
1	1	3	8.46E-06
1	1	4	5.31E-06
1	1	5	3.57E-06
1	2	0	1.79E-05
1	2	1	1.50E-05
1	2	2	1.02E-05
1	2	3	6.74E-06
1	2	4	4.56E-06
1	2	5	3.22E-06
1	3	0	9.26E-06
1	3	1	8.46E-06
1	3	2	6.74E-06
1	3	3	5.03E-06
1	3	4	3.71E-06
1	3	5	2.76E-06
1	4	0	5.60E-06
1	4	1	5.31E-06
1	4	2	4.56E-06
1	4	3	3.71E-06
1	4	4	2.92E-06
1	4	5	2.30E-06
1	5	0	3.71E-06
1	5	1	3.57E-06
1	5	2	3.22E-06
1	5	3	2.76E-06
1	5	4	2.30E-06
1	5	5	1.88E-06
2	0	0	2.20E-05
2	0	1	1.79E-05
2	0	2	1.15E-05
2	0	3	7.23E-06
2	0	4	4.80E-06
2	0	5	3.33E-06
2	1	0	1.79E-05
2	1	1	1.50E-05
2	1	2	1.02E-05
2	1	3	6.74E-06
2	1	4	4.56E-06
2	1	5	3.22E-06
2	2	0	1.15E-05
2	2	1	1.02E-05
2	2	2	7.81E-06
2	2	3	5.59E-06
2	2	4	4.01E-06
2	2	5	2.93E-06
2	3	0	7.23E-06
2	3	1	6.74E-06
2	3	2	5.59E-06
2	3	3	4.37E-06
2	3	4	3.33E-06
2	3	5	2.54E-06
2	4	0	4.80E-06
2	4	1	4.56E-06
2	4	2	4.01E-06
2	4	3	3.33E-06
2	4	4	2.68E-06
2	4	5	2.14E-06
2	5	0	3.33E-06
2	5	1	3.22E-06
2	5	2	2.93E-06
2	5	3	2.54E-06
2	5	4	2.14E-06
2	5	5	1.76E-06
3	0	0	1.02E-05
3	0	1	9.26E-06
3	0	2	7.23E-06
3	0	3	5.30E-06
3	0	4	3.86E-06
3	0	5	2.84E-06
3	1	0	9.26E-06
3	1	1	8.46E-06
3	1	2	6.74E-06
3	1	3	5.03E-06
3	1	4	3.71E-06
3	1	5	2.76E-06
3	2	0	7.23E-06
3	2	1	6.74E-06
3	2	2	5.59E-06
3	2	3	4.37E-06
3	2	4	3.33E-06
3	2	5	2.54E-06
3	3	0	5.30E-06
3	3	1	5.03E-06
3	3	2	4.37E-06
3	3	3	3.58E-06
3	3	4	2.84E-06
3	3	5	2.25E-06
3	4	0	3.86E-06
3	4	1	3.71E-06
3	4	2	3.33E-06
3	4	3	2.84E-06
3	4	4	2.35E-06
3	4	5	1.91E-06
3	5	0	2.84E-06
3	5	1	2.76E-06
3	5	2	2.54E-06
3	5	3	2.25E-06
3	5	4	1.91E-06
3	5	5	1.61E-06
4	0	0	5.92E-06
4	0	1	5.60E-06
4	0	2	4.80E-06
4	0	3	3.86E-06
4	0	4	3.02E-06
4	0	5	2.35E-06
4	1	0	5.60E-06
4	1	1	5.31E-06
4	1	2	4.56E-06
4	1	3	3.71E-06
4	1	4	2.92E-06
4	1	5	2.30E-06
4	2	0	4.80E-06
4	2	1	4.56E-06
4	2	2	4.01E-06
4	2	3	3.33E-06
4	2	4	2.68E-06
4	2	5	2.14E-06
4	3	0	3.86E-06
4	3	1	3.71E-06
4	3	2	3.33E-06
4	3	3	2.84E-06
4	3	4	2.35E-06
4	3	5	1.91E-06
4	4	0	3.02E-06
4	4	1	2.92E-06
4	4	2	2.68E-06
4	4	3	2.35E-06
4	4	4	2.00E-06
4	4	5	1.67E-06
4	5	0	2.35E-06
4	5	1	2.30E-06
4	5	2	2.14E-06
4	5	3	1.91E-06
4	5	4	1.67E-06
4	5	5	1.42E-06
5	0	0	3.85E-06
5	0	1	3.71E-06
5	0	2	3.33E-06
5	0	3	2.84E-06
5	0	4	2.35E-06
5	0	5	1.92E-06
5	1	0	3.71E-06
5	1	1	3.57E-06
5	1	2	3.22E-06
5	1	3	2.76E-06
5	1	4	2.30E-06
5	1	5	1.88E-06
5	2	0	3.33E-06
5	2	1	3.22E-06
5	2	2	2.93E-06
5	2	3	2.54E-06
