Re186 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	7.60E-01
0	0	1	4.56E-02
0	0	2	1.89E-05
0	0	3	7.82E-06
0	0	4	4.52E-06
0	0	5	2.94E-06
0	1	0	4.56E-02
0	1	1	4.39E-03
0	1	2	1.45E-05
0	1	3	7.10E-06
0	1	4	4.26E-06
0	1	5	2.85E-06
0	2	0	1.89E-05
0	2	1	1.45E-05
0	2	2	8.87E-06
0	2	3	5.49E-06
0	2	4	3.65E-06
0	2	5	2.58E-06
0	3	0	7.82E-06
0	3	1	7.10E-06
0	3	2	5.49E-06
0	3	3	4.02E-06
0	3	4	2.94E-06
0	3	5	2.22E-06
0	4	0	4.52E-06
0	4	1	4.26E-06
0	4	2	3.65E-06
0	4	3	2.94E-06
0	4	4	2.33E-06
0	4	5	1.87E-06
0	5	0	2.94E-06
0	5	1	2.85E-06
0	5	2	2.58E-06
0	5	3	2.22E-06
0	5	4	1.87E-06
0	5	5	1.55E-06
1	0	0	4.56E-02
1	0	1	4.39E-03
1	0	2	1.45E-05
1	0	3	7.10E-06
1	0	4	4.26E-06
1	0	5	2.85E-06
1	1	0	4.39E-03
1	1	1	5.21E-04
1	1	2	1.19E-05
1	1	3	6.47E-06
1	1	4	4.03E-06
1	1	5	2.75E-06
1	2	0	1.45E-05
1	2	1	1.19E-05
1	2	2	7.88E-06
1	2	3	5.12E-06
1	2	4	3.48E-06
1	2	5	2.50E-06
1	3	0	7.10E-06
1	3	1	6.47E-06
1	3	2	5.12E-06
1	3	3	3.83E-06
1	3	4	2.85E-06
1	3	5	2.16E-06
1	4	0	4.26E-06
1	4	1	4.03E-06
1	4	2	3.48E-06
1	4	3	2.85E-06
1	4	4	2.27E-06
1	4	5	1.82E-06
1	5	0	2.85E-06
1	5	1	2.75E-06
1	5	2	2.50E-06
1	5	3	2.16E-06
1	5	4	1.82E-06
1	5	5	1.52E-06
2	0	0	1.89E-05
2	0	1	1.45E-05
2	0	2	8.87E-06
2	0	3	5.49E-06
2	0	4	3.65E-06
2	0	5	2.58E-06
2	1	0	1.45E-05
2	1	1	1.19E-05
2	1	2	7.88E-06
2	1	3	5.12E-06
2	1	4	3.48E-06
2	1	5	2.50E-06
2	2	0	8.87E-06
2	2	1	7.88E-06
2	2	2	5.93E-06
2	2	3	4.26E-06
2	2	4	3.08E-06
2	2	5	2.29E-06
2	3	0	5.49E-06
2	3	1	5.12E-06
2	3	2	4.26E-06
2	3	3	3.33E-06
2	3	4	2.57E-06
2	3	5	2.00E-06
2	4	0	3.65E-06
2	4	1	3.48E-06
2	4	2	3.08E-06
2	4	3	2.57E-06
2	4	4	2.11E-06
2	4	5	1.70E-06
2	5	0	2.58E-06
2	5	1	2.50E-06
2	5	2	2.29E-06
2	5	3	2.00E-06
2	5	4	1.70E-06
2	5	5	1.44E-06
3	0	0	7.82E-06
3	0	1	7.10E-06
3	0	2	5.49E-06
3	0	3	4.02E-06
3	0	4	2.94E-06
3	0	5	2.22E-06
3	1	0	7.10E-06
3	1	1	6.47E-06
3	1	2	5.12E-06
3	1	3	3.83E-06
3	1	4	2.85E-06
3	1	5	2.16E-06
3	2	0	5.49E-06
3	2	1	5.12E-06
3	2	2	4.26E-06
3	2	3	3.33E-06
3	2	4	2.57E-06
3	2	5	2.00E-06
3	3	0	4.02E-06
3	3	1	3.83E-06
3	3	2	3.33E-06
3	3	3	2.76E-06
3	3	4	2.22E-06
3	3	5	1.77E-06
3	4	0	2.94E-06
3	4	1	2.85E-06
3	4	2	2.57E-06
3	4	3	2.22E-06
3	4	4	1.85E-06
3	4	5	1.55E-06
3	5	0	2.22E-06
3	5	1	2.16E-06
3	5	2	2.00E-06
3	5	3	1.77E-06
3	5	4	1.55E-06
3	5	5	1.33E-06
4	0	0	4.52E-06
4	0	1	4.26E-06
4	0	2	3.65E-06
4	0	3	2.94E-06
4	0	4	2.33E-06
4	0	5	1.87E-06
4	1	0	4.26E-06
4	1	1	4.03E-06
4	1	2	3.48E-06
4	1	3	2.85E-06
4	1	4	2.27E-06
4	1	5	1.82E-06
4	2	0	3.65E-06
4	2	1	3.48E-06
4	2	2	3.08E-06
4	2	3	2.57E-06
4	2	4	2.11E-06
4	2	5	1.70E-06
4	3	0	2.94E-06
4	3	1	2.85E-06
4	3	2	2.57E-06
4	3	3	2.22E-06
4	3	4	1.85E-06
4	3	5	1.55E-06
4	4	0	2.33E-06
4	4	1	2.27E-06
4	4	2	2.11E-06
4	4	3	1.85E-06
4	4	4	1.61E-06
4	4	5	1.37E-06
4	5	0	1.87E-06
4	5	1	1.82E-06
4	5	2	1.70E-06
4	5	3	1.55E-06
4	5	4	1.37E-06
4	5	5	1.20E-06
5	0	0	2.94E-06
5	0	1	2.85E-06
5	0	2	2.58E-06
5	0	3	2.22E-06
5	0	4	1.87E-06
5	0	5	1.55E-06
5	1	0	2.85E-06
5	1	1	2.75E-06
5	1	2	2.50E-06
5	1	3	2.16E-06
5	1	4	1.82E-06
5	1	5	1.52E-06
5	2	0	2.58E-06
5	2	1	2.50E-06
5	2	2	2.29E-06
5	2	3	2.00E-06
5	2	4	1.70E-06
5	2	5	1.44E-06
5	3	0	2.22E-06
5	3	1	2.16E-06
5	3	2	2.00E-06
5	3	3	1.77E-06
5	3	4	1.55E-06
5	3	5	1.33E-06
5	4	0	1.87E-06
5	4	1	1.82E-06
5	4	2	1.70E-06
5	4	3	1.55E-06
5	4	4	1.37E-06
5	4	5	1.20E-06
5	5	0	1.55E-06
5	5	1	1.52E-06
5	5	2	1.44E-06
5	5	3	1.33E-06
5	5	4	1.20E-06
5	5	5	1.07E-06
