Sm153 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.07E-01
0	0	1	6.32E-03
0	0	2	1.64E-04
0	0	3	6.29E-05
0	0	4	3.06E-05
0	0	5	1.71E-05
0	1	0	6.32E-03
0	1	1	5.29E-04
0	1	2	1.27E-04
0	1	3	5.54E-05
0	1	4	2.84E-05
0	1	5	1.62E-05
0	2	0	1.64E-04
0	2	1	1.27E-04
0	2	2	7.28E-05
0	2	3	3.99E-05
0	2	4	2.30E-05
0	2	5	1.40E-05
0	3	0	6.29E-05
0	3	1	5.54E-05
0	3	2	3.99E-05
0	3	3	2.63E-05
0	3	4	1.71E-05
0	3	5	1.12E-05
0	4	0	3.06E-05
0	4	1	2.84E-05
0	4	2	2.30E-05
0	4	3	1.71E-05
0	4	4	1.22E-05
0	4	5	8.65E-06
0	5	0	1.71E-05
0	5	1	1.62E-05
0	5	2	1.40E-05
0	5	3	1.12E-05
0	5	4	8.65E-06
0	5	5	6.51E-06
1	0	0	6.32E-03
1	0	1	5.29E-04
1	0	2	1.27E-04
1	0	3	5.54E-05
1	0	4	2.84E-05
1	0	5	1.62E-05
1	1	0	5.29E-04
1	1	1	2.39E-04
1	1	2	1.03E-04
1	1	3	4.92E-05
1	1	4	2.64E-05
1	1	5	1.54E-05
1	2	0	1.27E-04
1	2	1	1.03E-04
1	2	2	6.31E-05
1	2	3	3.64E-05
1	2	4	2.16E-05
1	2	5	1.34E-05
1	3	0	5.54E-05
1	3	1	4.92E-05
1	3	2	3.64E-05
1	3	3	2.46E-05
1	3	4	1.62E-05
1	3	5	1.08E-05
1	4	0	2.84E-05
1	4	1	2.64E-05
1	4	2	2.16E-05
1	4	3	1.62E-05
1	4	4	1.17E-05
1	4	5	8.37E-06
1	5	0	1.62E-05
1	5	1	1.54E-05
1	5	2	1.34E-05
1	5	3	1.08E-05
1	5	4	8.37E-06
1	5	5	6.36E-06
2	0	0	1.64E-04
2	0	1	1.27E-04
2	0	2	7.28E-05
2	0	3	3.99E-05
2	0	4	2.30E-05
2	0	5	1.40E-05
2	1	0	1.27E-04
2	1	1	1.03E-04
2	1	2	6.31E-05
2	1	3	3.64E-05
2	1	4	2.16E-05
2	1	5	1.34E-05
2	2	0	7.28E-05
2	2	1	6.31E-05
2	2	2	4.42E-05
2	2	3	2.84E-05
2	2	4	1.81E-05
2	2	5	1.17E-05
2	3	0	3.99E-05
2	3	1	3.64E-05
2	3	2	2.84E-05
2	3	3	2.03E-05
2	3	4	1.40E-05
2	3	5	9.64E-06
2	4	0	2.30E-05
2	4	1	2.16E-05
2	4	2	1.81E-05
2	4	3	1.40E-05
2	4	4	1.04E-05
2	4	5	7.61E-06
2	5	0	1.40E-05
2	5	1	1.34E-05
2	5	2	1.17E-05
2	5	3	9.64E-06
2	5	4	7.61E-06
2	5	5	5.83E-06
3	0	0	6.29E-05
3	0	1	5.54E-05
3	0	2	3.99E-05
3	0	3	2.63E-05
3	0	4	1.71E-05
3	0	5	1.12E-05
3	1	0	5.54E-05
3	1	1	4.92E-05
3	1	2	3.64E-05
3	1	3	2.46E-05
3	1	4	1.62E-05
3	1	5	1.08E-05
3	2	0	3.99E-05
3	2	1	3.64E-05
3	2	2	2.84E-05
3	2	3	2.03E-05
3	2	4	1.40E-05
3	2	5	9.64E-06
3	3	0	2.63E-05
3	3	1	2.46E-05
3	3	2	2.03E-05
3	3	3	1.54E-05
3	3	4	1.13E-05
3	3	5	8.10E-06
3	4	0	1.71E-05
3	4	1	1.62E-05
3	4	2	1.40E-05
3	4	3	1.13E-05
3	4	4	8.66E-06
3	4	5	6.53E-06
3	5	0	1.12E-05
3	5	1	1.08E-05
3	5	2	9.64E-06
3	5	3	8.10E-06
3	5	4	6.53E-06
3	5	5	5.15E-06
4	0	0	3.06E-05
4	0	1	2.84E-05
4	0	2	2.30E-05
4	0	3	1.71E-05
4	0	4	1.22E-05
4	0	5	8.65E-06
4	1	0	2.84E-05
4	1	1	2.64E-05
4	1	2	2.16E-05
4	1	3	1.62E-05
4	1	4	1.17E-05
4	1	5	8.37E-06
4	2	0	2.30E-05
4	2	1	2.16E-05
4	2	2	1.81E-05
4	2	3	1.40E-05
4	2	4	1.04E-05
4	2	5	7.61E-06
4	3	0	1.71E-05
4	3	1	1.62E-05
4	3	2	1.40E-05
4	3	3	1.13E-05
4	3	4	8.66E-06
4	3	5	6.53E-06
4	4	0	1.22E-05
4	4	1	1.17E-05
4	4	2	1.04E-05
4	4	3	8.66E-06
4	4	4	6.94E-06
4	4	5	5.43E-06
4	5	0	8.65E-06
4	5	1	8.37E-06
4	5	2	7.61E-06
4	5	3	6.53E-06
4	5	4	5.43E-06
4	5	5	4.39E-06
5	0	0	1.71E-05
5	0	1	1.62E-05
5	0	2	1.40E-05
5	0	3	1.12E-05
5	0	4	8.65E-06
5	0	5	6.51E-06
5	1	0	1.62E-05
5	1	1	1.54E-05
5	1	2	1.34E-05
5	1	3	1.08E-05
5	1	4	8.37E-06
5	1	5	6.36E-06
5	2	0	1.40E-05
5	2	1	1.34E-05
5	2	2	1.17E-05
5	2	3	9.64E-06
5	2	4	7.61E-06
5	2	5	5.83E-06
5	3	0	1.12E-05
5	3	1	1.08E-05
5	3	2	9.64E-06
5	3	3	8.10E-06
5	3	4	6.53E-06
5	3	5	5.15E-06
5	4	0	8.65E-06
5	4	1	8.37E-06
5	4	2	7.61E-06
5	4	3	6.53E-06
5	4	4	5.43E-06
5	4	5	4.39E-06
5	5	0	6.51E-06
5	5	1	6.36E-06
5	5	2	5.83E-06
5	5	3	5.15E-06
5	5	4	4.39E-06
5	5	5	3.62E-06
