Y90 - 3.9mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	9.06E-01
0	0	1	1.38E-01
0	0	2	4.92E-03
0	0	3	2.72E-05
0	0	4	1.04E-06
0	0	5	6.21E-07
0	1	0	1.38E-01
0	1	1	3.97E-02
0	1	2	2.03E-03
0	1	3	1.01E-05
0	1	4	9.72E-07
0	1	5	5.93E-07
0	2	0	4.92E-03
0	2	1	2.03E-03
0	2	2	1.16E-04
0	2	3	1.50E-06
0	2	4	8.03E-07
0	2	5	5.25E-07
0	3	0	2.72E-05
0	3	1	1.01E-05
0	3	2	1.50E-06
0	3	3	9.10E-07
0	3	4	6.19E-07
0	3	5	4.39E-07
0	4	0	1.04E-06
0	4	1	9.72E-07
0	4	2	8.03E-07
0	4	3	6.19E-07
0	4	4	4.66E-07
0	4	5	3.54E-07
0	5	0	6.21E-07
0	5	1	5.93E-07
0	5	2	5.25E-07
0	5	3	4.39E-07
0	5	4	3.54E-07
0	5	5	2.82E-07
1	0	0	1.38E-01
1	0	1	3.97E-02
1	0	2	2.03E-03
1	0	3	1.01E-05
1	0	4	9.72E-07
1	0	5	5.93E-07
1	1	0	3.97E-02
1	1	1	1.43E-02
1	1	2	8.30E-04
1	1	3	4.26E-06
1	1	4	9.11E-07
1	1	5	5.69E-07
1	2	0	2.03E-03
1	2	1	8.30E-04
1	2	2	4.42E-05
1	2	3	1.27E-06
1	2	4	7.59E-07
1	2	5	5.03E-07
1	3	0	1.01E-05
1	3	1	4.26E-06
1	3	2	1.27E-06
1	3	3	8.56E-07
1	3	4	5.95E-07
1	3	5	4.22E-07
1	4	0	9.72E-07
1	4	1	9.11E-07
1	4	2	7.59E-07
1	4	3	5.95E-07
1	4	4	4.50E-07
1	4	5	3.43E-07
1	5	0	5.93E-07
1	5	1	5.69E-07
1	5	2	5.03E-07
1	5	3	4.22E-07
1	5	4	3.43E-07
1	5	5	2.76E-07
2	0	0	4.92E-03
2	0	1	2.03E-03
2	0	2	1.16E-04
2	0	3	1.50E-06
2	0	4	8.03E-07
2	0	5	5.25E-07
2	1	0	2.03E-03
2	1	1	8.30E-04
2	1	2	4.42E-05
2	1	3	1.27E-06
2	1	4	7.59E-07
2	1	5	5.03E-07
2	2	0	1.16E-04
2	2	1	4.42E-05
2	2	2	2.89E-06
2	2	3	9.75E-07
2	2	4	6.50E-07
2	2	5	4.52E-07
2	3	0	1.50E-06
2	3	1	1.27E-06
2	3	2	9.75E-07
2	3	3	7.22E-07
2	3	4	5.23E-07
2	3	5	3.85E-07
2	4	0	8.03E-07
2	4	1	7.59E-07
2	4	2	6.50E-07
2	4	3	5.23E-07
2	4	4	4.08E-07
2	4	5	3.18E-07
2	5	0	5.25E-07
2	5	1	5.03E-07
2	5	2	4.52E-07
2	5	3	3.85E-07
2	5	4	3.18E-07
2	5	5	2.59E-07
3	0	0	2.72E-05
3	0	1	1.01E-05
3	0	2	1.50E-06
3	0	3	9.10E-07
3	0	4	6.19E-07
3	0	5	4.39E-07
3	1	0	1.01E-05
3	1	1	4.26E-06
3	1	2	1.27E-06
3	1	3	8.56E-07
3	1	4	5.95E-07
3	1	5	4.22E-07
3	2	0	1.50E-06
3	2	1	1.27E-06
3	2	2	9.75E-07
3	2	3	7.22E-07
3	2	4	5.23E-07
3	2	5	3.85E-07
3	3	0	9.10E-07
3	3	1	8.56E-07
3	3	2	7.22E-07
3	3	3	5.67E-07
3	3	4	4.37E-07
3	3	5	3.35E-07
3	4	0	6.19E-07
3	4	1	5.95E-07
3	4	2	5.23E-07
3	4	3	4.37E-07
3	4	4	3.52E-07
3	4	5	2.83E-07
3	5	0	4.39E-07
3	5	1	4.22E-07
3	5	2	3.85E-07
3	5	3	3.35E-07
3	5	4	2.83E-07
3	5	5	2.34E-07
4	0	0	1.04E-06
4	0	1	9.72E-07
4	0	2	8.03E-07
4	0	3	6.19E-07
4	0	4	4.66E-07
4	0	5	3.54E-07
4	1	0	9.72E-07
4	1	1	9.11E-07
4	1	2	7.59E-07
4	1	3	5.95E-07
4	1	4	4.50E-07
4	1	5	3.43E-07
4	2	0	8.03E-07
4	2	1	7.59E-07
4	2	2	6.50E-07
4	2	3	5.23E-07
4	2	4	4.08E-07
4	2	5	3.18E-07
4	3	0	6.19E-07
4	3	1	5.95E-07
4	3	2	5.23E-07
4	3	3	4.37E-07
4	3	4	3.52E-07
4	3	5	2.83E-07
4	4	0	4.66E-07
4	4	1	4.50E-07
4	4	2	4.08E-07
4	4	3	3.52E-07
4	4	4	2.95E-07
4	4	5	2.44E-07
4	5	0	3.54E-07
4	5	1	3.43E-07
4	5	2	3.18E-07
4	5	3	2.83E-07
4	5	4	2.44E-07
4	5	5	2.07E-07
5	0	0	6.21E-07
5	0	1	5.93E-07
5	0	2	5.25E-07
5	0	3	4.39E-07
5	0	4	3.54E-07
5	0	5	2.82E-07
5	1	0	5.93E-07
5	1	1	5.69E-07
5	1	2	5.03E-07
5	1	3	4.22E-07
5	1	4	3.43E-07
5	1	5	2.76E-07
5	2	0	5.25E-07
5	2	1	5.03E-07
5	2	2	4.52E-07
5	2	3	3.85E-07
5	2	4	3.18E-07
5	2	5	2.59E-07
5	3	0	4.39E-07
5	3	1	4.22E-07
5	3	2	3.85E-07
5	3	3	3.35E-07
5	3	4	2.83E-07
5	3	5	2.34E-07
5	4	0	3.54E-07
5	4	1	3.43E-07
5	4	2	3.18E-07
5	4	3	2.83E-07
5	4	4	2.44E-07
5	4	5	2.07E-07
5	5	0	2.82E-07
5	5	1	2.76E-07
5	5	2	2.59E-07
5	5	3	2.34E-07
5	5	4	2.07E-07
5	5	5	1.79E-07
