Sr89 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.06E+00
0	0	1	4.61E-01
0	0	2	1.94E-02
0	0	3	2.14E-04
0	0	4	1.92E-06
0	0	5	1.08E-06
0	1	0	4.61E-01
0	1	1	1.36E-01
0	1	2	8.68E-03
0	1	3	8.60E-05
0	1	4	1.76E-06
0	1	5	1.02E-06
0	2	0	1.94E-02
0	2	1	8.68E-03
0	2	2	6.79E-04
0	2	3	5.98E-06
0	2	4	1.43E-06
0	2	5	9.00E-07
0	3	0	2.14E-04
0	3	1	8.60E-05
0	3	2	5.98E-06
0	3	3	1.64E-06
0	3	4	1.08E-06
0	3	5	7.37E-07
0	4	0	1.92E-06
0	4	1	1.76E-06
0	4	2	1.43E-06
0	4	3	1.08E-06
0	4	4	7.93E-07
0	4	5	5.84E-07
0	5	0	1.08E-06
0	5	1	1.02E-06
0	5	2	9.00E-07
0	5	3	7.37E-07
0	5	4	5.84E-07
0	5	5	4.60E-07
1	0	0	4.61E-01
1	0	1	1.36E-01
1	0	2	8.68E-03
1	0	3	8.60E-05
1	0	4	1.76E-06
1	0	5	1.02E-06
1	1	0	1.36E-01
1	1	1	5.17E-02
1	1	2	3.86E-03
1	1	3	3.46E-05
1	1	4	1.63E-06
1	1	5	9.77E-07
1	2	0	8.68E-03
1	2	1	3.86E-03
1	2	2	2.86E-04
1	2	3	3.45E-06
1	2	4	1.34E-06
1	2	5	8.57E-07
1	3	0	8.60E-05
1	3	1	3.46E-05
1	3	2	3.45E-06
1	3	3	1.53E-06
1	3	4	1.02E-06
1	3	5	7.11E-07
1	4	0	1.76E-06
1	4	1	1.63E-06
1	4	2	1.34E-06
1	4	3	1.02E-06
1	4	4	7.62E-07
1	4	5	5.68E-07
1	5	0	1.02E-06
1	5	1	9.77E-07
1	5	2	8.57E-07
1	5	3	7.11E-07
1	5	4	5.68E-07
1	5	5	4.48E-07
2	0	0	1.94E-02
2	0	1	8.68E-03
2	0	2	6.79E-04
2	0	3	5.98E-06
2	0	4	1.43E-06
2	0	5	9.00E-07
2	1	0	8.68E-03
2	1	1	3.86E-03
2	1	2	2.86E-04
2	1	3	3.45E-06
2	1	4	1.34E-06
2	1	5	8.57E-07
2	2	0	6.79E-04
2	2	1	2.86E-04
2	2	2	1.85E-05
2	2	3	1.79E-06
2	2	4	1.14E-06
2	2	5	7.63E-07
2	3	0	5.98E-06
2	3	1	3.45E-06
2	3	2	1.79E-06
2	3	3	1.27E-06
2	3	4	8.94E-07
2	3	5	6.40E-07
2	4	0	1.43E-06
2	4	1	1.34E-06
2	4	2	1.14E-06
2	4	3	8.94E-07
2	4	4	6.86E-07
2	4	5	5.24E-07
2	5	0	9.00E-07
2	5	1	8.57E-07
2	5	2	7.63E-07
2	5	3	6.40E-07
2	5	4	5.24E-07
2	5	5	4.23E-07
3	0	0	2.14E-04
3	0	1	8.60E-05
3	0	2	5.98E-06
3	0	3	1.64E-06
3	0	4	1.08E-06
3	0	5	7.37E-07
3	1	0	8.60E-05
3	1	1	3.46E-05
3	1	2	3.45E-06
3	1	3	1.53E-06
3	1	4	1.02E-06
3	1	5	7.11E-07
3	2	0	5.98E-06
3	2	1	3.45E-06
3	2	2	1.79E-06
3	2	3	1.27E-06
3	2	4	8.94E-07
3	2	5	6.40E-07
3	3	0	1.64E-06
3	3	1	1.53E-06
3	3	2	1.27E-06
3	3	3	9.79E-07
3	3	4	7.32E-07
3	3	5	5.52E-07
3	4	0	1.08E-06
3	4	1	1.02E-06
3	4	2	8.94E-07
3	4	3	7.32E-07
3	4	4	5.86E-07
3	4	5	4.59E-07
3	5	0	7.37E-07
3	5	1	7.11E-07
3	5	2	6.40E-07
3	5	3	5.52E-07
3	5	4	4.59E-07
3	5	5	3.78E-07
4	0	0	1.92E-06
4	0	1	1.76E-06
4	0	2	1.43E-06
4	0	3	1.08E-06
4	0	4	7.93E-07
4	0	5	5.84E-07
4	1	0	1.76E-06
4	1	1	1.63E-06
4	1	2	1.34E-06
4	1	3	1.02E-06
4	1	4	7.62E-07
4	1	5	5.68E-07
4	2	0	1.43E-06
4	2	1	1.34E-06
4	2	2	1.14E-06
4	2	3	8.94E-07
4	2	4	6.86E-07
4	2	5	5.24E-07
4	3	0	1.08E-06
4	3	1	1.02E-06
4	3	2	8.94E-07
4	3	3	7.32E-07
4	3	4	5.86E-07
4	3	5	4.59E-07
4	4	0	7.93E-07
4	4	1	7.62E-07
4	4	2	6.86E-07
4	4	3	5.86E-07
4	4	4	4.82E-07
4	4	5	3.93E-07
4	5	0	5.84E-07
4	5	1	5.68E-07
4	5	2	5.24E-07
4	5	3	4.59E-07
4	5	4	3.93E-07
4	5	5	3.29E-07
5	0	0	1.08E-06
5	0	1	1.02E-06
5	0	2	9.00E-07
5	0	3	7.37E-07
5	0	4	5.84E-07
5	0	5	4.60E-07
5	1	0	1.02E-06
5	1	1	9.77E-07
5	1	2	8.57E-07
5	1	3	7.11E-07
5	1	4	5.68E-07
5	1	5	4.48E-07
5	2	0	9.00E-07
5	2	1	8.57E-07
5	2	2	7.63E-07
5	2	3	6.40E-07
5	2	4	5.24E-07
5	2	5	4.23E-07
5	3	0	7.37E-07
5	3	1	7.11E-07
5	3	2	6.40E-07
5	3	3	5.52E-07
5	3	4	4.59E-07
5	3	5	3.78E-07
5	4	0	5.84E-07
5	4	1	5.68E-07
5	4	2	5.24E-07
5	4	3	4.59E-07
5	4	4	3.93E-07
5	4	5	3.29E-07
5	5	0	4.60E-07
5	5	1	4.48E-07
5	5	2	4.23E-07
5	5	3	3.78E-07
5	5	4	3.29E-07
5	5	5	2.87E-07
