Sm153 - 2.33mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.05E+00
0	0	1	1.09E-01
0	0	2	1.67E-04
0	0	3	7.51E-05
0	0	4	4.32E-05
0	0	5	2.84E-05
0	1	0	1.09E-01
0	1	1	9.86E-03
0	1	2	1.34E-04
0	1	3	6.80E-05
0	1	4	4.10E-05
0	1	5	2.76E-05
0	2	0	1.67E-04
0	2	1	1.34E-04
0	2	2	8.44E-05
0	2	3	5.28E-05
0	2	4	3.52E-05
0	2	5	2.48E-05
0	3	0	7.51E-05
0	3	1	6.80E-05
0	3	2	5.28E-05
0	3	3	3.88E-05
0	3	4	2.85E-05
0	3	5	2.14E-05
0	4	0	4.32E-05
0	4	1	4.10E-05
0	4	2	3.52E-05
0	4	3	2.85E-05
0	4	4	2.26E-05
0	4	5	1.79E-05
0	5	0	2.84E-05
0	5	1	2.76E-05
0	5	2	2.48E-05
0	5	3	2.14E-05
0	5	4	1.79E-05
0	5	5	1.49E-05
1	0	0	1.09E-01
1	0	1	9.86E-03
1	0	2	1.34E-04
1	0	3	6.80E-05
1	0	4	4.10E-05
1	0	5	2.76E-05
1	1	0	9.86E-03
1	1	1	1.25E-03
1	1	2	1.12E-04
1	1	3	6.20E-05
1	1	4	3.87E-05
1	1	5	2.66E-05
1	2	0	1.34E-04
1	2	1	1.12E-04
1	2	2	7.50E-05
1	2	3	4.93E-05
1	2	4	3.36E-05
1	2	5	2.40E-05
1	3	0	6.80E-05
1	3	1	6.20E-05
1	3	2	4.93E-05
1	3	3	3.69E-05
1	3	4	2.75E-05
1	3	5	2.08E-05
1	4	0	4.10E-05
1	4	1	3.87E-05
1	4	2	3.36E-05
1	4	3	2.75E-05
1	4	4	2.19E-05
1	4	5	1.75E-05
1	5	0	2.76E-05
1	5	1	2.66E-05
1	5	2	2.40E-05
1	5	3	2.08E-05
1	5	4	1.75E-05
1	5	5	1.46E-05
2	0	0	1.67E-04
2	0	1	1.34E-04
2	0	2	8.44E-05
2	0	3	5.28E-05
2	0	4	3.52E-05
2	0	5	2.48E-05
2	1	0	1.34E-04
2	1	1	1.12E-04
2	1	2	7.50E-05
2	1	3	4.93E-05
2	1	4	3.36E-05
2	1	5	2.40E-05
2	2	0	8.44E-05
2	2	1	7.50E-05
2	2	2	5.70E-05
2	2	3	4.10E-05
2	2	4	2.95E-05
2	2	5	2.21E-05
2	3	0	5.28E-05
2	3	1	4.93E-05
2	3	2	4.10E-05
2	3	3	3.21E-05
2	3	4	2.48E-05
2	3	5	1.93E-05
2	4	0	3.52E-05
2	4	1	3.36E-05
2	4	2	2.95E-05
2	4	3	2.48E-05
2	4	4	2.03E-05
2	4	5	1.64E-05
2	5	0	2.48E-05
2	5	1	2.40E-05
2	5	2	2.21E-05
2	5	3	1.93E-05
2	5	4	1.64E-05
2	5	5	1.38E-05
3	0	0	7.51E-05
3	0	1	6.80E-05
3	0	2	5.28E-05
3	0	3	3.88E-05
3	0	4	2.85E-05
3	0	5	2.14E-05
3	1	0	6.80E-05
3	1	1	6.20E-05
3	1	2	4.93E-05
3	1	3	3.69E-05
3	1	4	2.75E-05
3	1	5	2.08E-05
3	2	0	5.28E-05
3	2	1	4.93E-05
3	2	2	4.10E-05
3	2	3	3.21E-05
3	2	4	2.48E-05
3	2	5	1.93E-05
3	3	0	3.88E-05
3	3	1	3.69E-05
3	3	2	3.21E-05
3	3	3	2.63E-05
3	3	4	2.14E-05
3	3	5	1.71E-05
3	4	0	2.85E-05
3	4	1	2.75E-05
3	4	2	2.48E-05
3	4	3	2.14E-05
3	4	4	1.80E-05
3	4	5	1.48E-05
3	5	0	2.14E-05
3	5	1	2.08E-05
3	5	2	1.93E-05
3	5	3	1.71E-05
3	5	4	1.48E-05
3	5	5	1.28E-05
4	0	0	4.32E-05
4	0	1	4.10E-05
4	0	2	3.52E-05
4	0	3	2.85E-05
4	0	4	2.26E-05
4	0	5	1.79E-05
4	1	0	4.10E-05
4	1	1	3.87E-05
4	1	2	3.36E-05
4	1	3	2.75E-05
4	1	4	2.19E-05
4	1	5	1.75E-05
4	2	0	3.52E-05
4	2	1	3.36E-05
4	2	2	2.95E-05
4	2	3	2.48E-05
4	2	4	2.03E-05
4	2	5	1.64E-05
4	3	0	2.85E-05
4	3	1	2.75E-05
4	3	2	2.48E-05
4	3	3	2.14E-05
4	3	4	1.80E-05
4	3	5	1.48E-05
4	4	0	2.26E-05
4	4	1	2.19E-05
4	4	2	2.03E-05
4	4	3	1.80E-05
4	4	4	1.54E-05
4	4	5	1.31E-05
4	5	0	1.79E-05
4	5	1	1.75E-05
4	5	2	1.64E-05
4	5	3	1.48E-05
4	5	4	1.31E-05
4	5	5	1.15E-05
5	0	0	2.84E-05
5	0	1	2.76E-05
5	0	2	2.48E-05
5	0	3	2.14E-05
5	0	4	1.79E-05
5	0	5	1.49E-05
5	1	0	2.76E-05
5	1	1	2.66E-05
5	1	2	2.40E-05
5	1	3	2.08E-05
5	1	4	1.75E-05
5	1	5	1.46E-05
5	2	0	2.48E-05
5	2	1	2.40E-05
5	2	2	2.21E-05
5	2	3	1.93E-05
5	2	4	1.64E-05
5	2	5	1.38E-05
5	3	0	2.14E-05
5	3	1	2.08E-05
5	3	2	1.93E-05
5	3	3	1.71E-05
5	3	4	1.48E-05
5	3	5	1.28E-05
5	4	0	1.79E-05
5	4	1	1.75E-05
5	4	2	1.64E-05
5	4	3	1.48E-05
5	4	4	1.31E-05
5	4	5	1.15E-05
5	5	0	1.49E-05
5	5	1	1.46E-05
5	5	2	1.38E-05
5	5	3	1.28E-05
5	5	4	1.15E-05
5	5	5	1.02E-05
