Lu177 - 3.59mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.44E-01
0	0	1	2.66E-03
0	0	2	4.00E-05
0	0	3	1.79E-05
0	0	4	1.01E-05
0	0	5	6.48E-06
0	1	0	2.66E-03
0	1	1	1.25E-04
0	1	2	3.21E-05
0	1	3	1.61E-05
0	1	4	9.53E-06
0	1	5	6.23E-06
0	2	0	4.00E-05
0	2	1	3.21E-05
0	2	2	2.01E-05
0	2	3	1.24E-05
0	2	4	8.11E-06
0	2	5	5.60E-06
0	3	0	1.79E-05
0	3	1	1.61E-05
0	3	2	1.24E-05
0	3	3	8.99E-06
0	3	4	6.48E-06
0	3	5	4.75E-06
0	4	0	1.01E-05
0	4	1	9.53E-06
0	4	2	8.11E-06
0	4	3	6.48E-06
0	4	4	5.07E-06
0	4	5	3.93E-06
0	5	0	6.48E-06
0	5	1	6.23E-06
0	5	2	5.60E-06
0	5	3	4.75E-06
0	5	4	3.93E-06
0	5	5	3.21E-06
1	0	0	2.66E-03
1	0	1	1.25E-04
1	0	2	3.21E-05
1	0	3	1.61E-05
1	0	4	9.53E-06
1	0	5	6.23E-06
1	1	0	1.25E-04
1	1	1	5.56E-05
1	1	2	2.68E-05
1	1	3	1.47E-05
1	1	4	9.01E-06
1	1	5	6.00E-06
1	2	0	3.21E-05
1	2	1	2.68E-05
1	2	2	1.79E-05
1	2	3	1.16E-05
1	2	4	7.71E-06
1	2	5	5.40E-06
1	3	0	1.61E-05
1	3	1	1.47E-05
1	3	2	1.16E-05
1	3	3	8.54E-06
1	3	4	6.24E-06
1	3	5	4.62E-06
1	4	0	9.53E-06
1	4	1	9.01E-06
1	4	2	7.71E-06
1	4	3	6.24E-06
1	4	4	4.89E-06
1	4	5	3.84E-06
1	5	0	6.23E-06
1	5	1	6.00E-06
1	5	2	5.40E-06
1	5	3	4.62E-06
1	5	4	3.84E-06
1	5	5	3.13E-06
2	0	0	4.00E-05
2	0	1	3.21E-05
2	0	2	2.01E-05
2	0	3	1.24E-05
2	0	4	8.11E-06
2	0	5	5.60E-06
2	1	0	3.21E-05
2	1	1	2.68E-05
2	1	2	1.79E-05
2	1	3	1.16E-05
2	1	4	7.71E-06
2	1	5	5.40E-06
2	2	0	2.01E-05
2	2	1	1.79E-05
2	2	2	1.34E-05
2	2	3	9.55E-06
2	2	4	6.76E-06
2	2	5	4.92E-06
2	3	0	1.24E-05
2	3	1	1.16E-05
2	3	2	9.55E-06
2	3	3	7.38E-06
2	3	4	5.58E-06
2	3	5	4.26E-06
2	4	0	8.11E-06
2	4	1	7.71E-06
2	4	2	6.76E-06
2	4	3	5.58E-06
2	4	4	4.49E-06
2	4	5	3.58E-06
2	5	0	5.60E-06
2	5	1	5.40E-06
2	5	2	4.92E-06
2	5	3	4.26E-06
2	5	4	3.58E-06
2	5	5	2.95E-06
3	0	0	1.79E-05
3	0	1	1.61E-05
3	0	2	1.24E-05
3	0	3	8.99E-06
3	0	4	6.48E-06
3	0	5	4.75E-06
3	1	0	1.61E-05
3	1	1	1.47E-05
3	1	2	1.16E-05
3	1	3	8.54E-06
