Re188 - 2.33mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.72E+00
0	0	1	4.66E-01
0	0	2	3.79E-02
0	0	3	2.66E-03
0	0	4	8.22E-05
0	0	5	1.81E-05
0	1	0	4.66E-01
0	1	1	1.63E-01
0	1	2	2.18E-02
0	1	3	1.61E-03
0	1	4	5.65E-05
0	1	5	1.74E-05
0	2	0	3.79E-02
0	2	1	2.18E-02
0	2	2	4.56E-03
0	2	3	3.60E-04
0	2	4	2.73E-05
0	2	5	1.56E-05
0	3	0	2.66E-03
0	3	1	1.61E-03
0	3	2	3.60E-04
0	3	3	4.33E-05
0	3	4	1.82E-05
0	3	5	1.33E-05
0	4	0	8.22E-05
0	4	1	5.65E-05
0	4	2	2.73E-05
0	4	3	1.82E-05
0	4	4	1.41E-05
0	4	5	1.10E-05
0	5	0	1.81E-05
0	5	1	1.74E-05
0	5	2	1.56E-05
0	5	3	1.33E-05
0	5	4	1.10E-05
0	5	5	9.01E-06
1	0	0	4.66E-01
1	0	1	1.63E-01
1	0	2	2.18E-02
1	0	3	1.61E-03
1	0	4	5.65E-05
1	0	5	1.74E-05
1	1	0	1.63E-01
1	1	1	7.57E-02
1	1	2	1.28E-02
1	1	3	9.80E-04
1	1	4	4.15E-05
1	1	5	1.67E-05
1	2	0	2.18E-02
1	2	1	1.28E-02
1	2	2	2.76E-03
1	2	3	2.22E-04
1	2	4	2.40E-05
1	2	5	1.51E-05
1	3	0	1.61E-03
1	3	1	9.80E-04
1	3	2	2.22E-04
1	3	3	3.37E-05
1	3	4	1.75E-05
1	3	5	1.29E-05
1	4	0	5.65E-05
1	4	1	4.15E-05
1	4	2	2.40E-05
1	4	3	1.75E-05
1	4	4	1.37E-05
1	4	5	1.07E-05
1	5	0	1.74E-05
1	5	1	1.67E-05
1	5	2	1.51E-05
1	5	3	1.29E-05
1	5	4	1.07E-05
1	5	5	8.84E-06
2	0	0	3.79E-02
2	0	1	2.18E-02
2	0	2	4.56E-03
2	0	3	3.60E-04
2	0	4	2.73E-05
2	0	5	1.56E-05
2	1	0	2.18E-02
2	1	1	1.28E-02
2	1	2	2.76E-03
2	1	3	2.22E-04
2	1	4	2.40E-05
2	1	5	1.51E-05
2	2	0	4.56E-03
2	2	1	2.76E-03
2	2	2	6.11E-04
2	2	3	6.12E-05
2	2	4	1.92E-05
2	2	5	1.36E-05
2	3	0	3.60E-04
2	3	1	2.22E-04
2	3	2	6.12E-05
2	3	3	2.20E-05
2	3	4	1.56E-05
2	3	5	1.19E-05
2	4	0	2.73E-05
2	4	1	2.40E-05
2	4	2	1.92E-05
2	4	3	1.56E-05
2	4	4	1.25E-05
2	4	5	1.00E-05
2	5	0	1.56E-05
2	5	1	1.51E-05
2	5	2	1.36E-05
2	5	3	1.19E-05
2	5	4	1.00E-05
2	5	5	8.31E-06
3	0	0	2.66E-03
3	0	1	1.61E-03
3	0	2	3.60E-04
3	0	3	4.33E-05
3	0	4	1.82E-05
3	0	5	1.33E-05
3	1	0	1.61E-03
3	1	1	9.80E-04
3	1	2	2.22E-04
3	1	3	3.37E-05
3	1	4	1.75E-05
3	1	5	1.29E-05
3	2	0	3.60E-04
3	2	1	2.22E-04
3	2	2	6.12E-05
3	2	3	2.20E-05
3	2	4	1.56E-05
3	2	5	1.19E-05
3	3	0	4.33E-05
3	3	1	3.37E-05
3	3	2	2.20E-05
3	3	3	1.67E-05
3	3	4	1.33E-05
3	3	5	1.05E-05
3	4	0	1.82E-05
3	4	1	1.75E-05
3	4	2	1.56E-05
3	4	3	1.33E-05
3	4	4	1.10E-05
3	4	5	9.00E-06
3	5	0	1.33E-05
3	5	1	1.29E-05
3	5	2	1.19E-05
3	5	3	1.05E-05
3	5	4	9.00E-06
3	5	5	7.64E-06
4	0	0	8.22E-05
4	0	1	5.65E-05
4	0	2	2.73E-05
4	0	3	1.82E-05
4	0	4	1.41E-05
4	0	5	1.10E-05
4	1	0	5.65E-05
4	1	1	4.15E-05
4	1	2	2.40E-05
4	1	3	1.75E-05
4	1	4	1.37E-05
4	1	5	1.07E-05
4	2	0	2.73E-05
4	2	1	2.40E-05
4	2	2	1.92E-05
4	2	3	1.56E-05
4	2	4	1.25E-05
4	2	5	1.00E-05
4	3	0	1.82E-05
4	3	1	1.75E-05
4	3	2	1.56E-05
4	3	3	1.33E-05
4	3	4	1.10E-05
4	3	5	9.00E-06
4	4	0	1.41E-05
4	4	1	1.37E-05
4	4	2	1.25E-05
4	4	3	1.10E-05
4	4	4	9.44E-06
4	4	5	7.91E-06
4	5	0	1.10E-05
4	5	1	1.07E-05
4	5	2	1.00E-05
4	5	3	9.00E-06
4	5	4	7.91E-06
4	5	5	6.83E-06
5	0	0	1.81E-05
5	0	1	1.74E-05
5	0	2	1.56E-05
5	0	3	1.33E-05
5	0	4	1.10E-05
5	0	5	9.01E-06
5	1	0	1.74E-05
5	1	1	1.67E-05
5	1	2	1.51E-05
5	1	3	1.29E-05
5	1	4	1.07E-05
5	1	5	8.84E-06
5	2	0	1.56E-05
5	2	1	1.51E-05
5	2	2	1.36E-05
5	2	3	1.19E-05
5	2	4	1.00E-05
5	2	5	8.31E-06
5	3	0	1.33E-05
5	3	1	1.29E-05
5	3	2	1.19E-05
5	3	3	1.05E-05
5	3	4	9.00E-06
5	3	5	7.64E-06
5	4	0	1.10E-05
5	4	1	1.07E-05
5	4	2	1.00E-05
5	4	3	9.00E-06
5	4	4	7.91E-06
5	4	5	6.83E-06
5	5	0	9.01E-06
5	5	1	8.84E-06
5	5	2	8.31E-06
5	5	3	7.64E-06
5	5	4	6.83E-06
5	5	5	6.05E-06
