Re188 - 2.21mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.04E+00
0	0	1	5.31E-01
0	0	2	4.74E-02
0	0	3	4.04E-03
0	0	4	1.57E-04
0	0	5	2.05E-05
0	1	0	5.31E-01
0	1	1	1.91E-01
0	1	2	2.81E-02
0	1	3	2.56E-03
0	1	4	1.04E-04
0	1	5	1.95E-05
0	2	0	4.74E-02
0	2	1	2.81E-02
0	2	2	6.59E-03
0	2	3	6.45E-04
0	2	4	3.96E-05
0	2	5	1.74E-05
0	3	0	4.04E-03
0	3	1	2.56E-03
0	3	2	6.45E-04
0	3	3	7.47E-05
0	3	4	2.07E-05
0	3	5	1.48E-05
0	4	0	1.57E-04
0	4	1	1.04E-04
0	4	2	3.96E-05
0	4	3	2.07E-05
0	4	4	1.56E-05
0	4	5	1.22E-05
0	5	0	2.05E-05
0	5	1	1.95E-05
0	5	2	1.74E-05
0	5	3	1.48E-05
0	5	4	1.22E-05
0	5	5	9.90E-06
1	0	0	5.31E-01
1	0	1	1.91E-01
1	0	2	2.81E-02
1	0	3	2.56E-03
1	0	4	1.04E-04
1	0	5	1.95E-05
1	1	0	1.91E-01
1	1	1	9.12E-02
1	1	2	1.71E-02
1	1	3	1.62E-03
1	1	4	7.18E-05
1	1	5	1.87E-05
1	2	0	2.81E-02
1	2	1	1.71E-02
1	2	2	4.16E-03
1	2	3	4.09E-04
1	2	4	3.21E-05
1	2	5	1.68E-05
1	3	0	2.56E-03
1	3	1	1.62E-03
1	3	2	4.09E-04
1	3	3	5.38E-05
1	3	4	1.96E-05
1	3	5	1.43E-05
1	4	0	1.04E-04
1	4	1	7.18E-05
1	4	2	3.21E-05
1	4	3	1.96E-05
1	4	4	1.53E-05
1	4	5	1.19E-05
1	5	0	1.95E-05
1	5	1	1.87E-05
1	5	2	1.68E-05
1	5	3	1.43E-05
1	5	4	1.19E-05
1	5	5	9.83E-06
2	0	0	4.74E-02
2	0	1	2.81E-02
2	0	2	6.59E-03
2	0	3	6.45E-04
2	0	4	3.96E-05
2	0	5	1.74E-05
2	1	0	2.81E-02
2	1	1	1.71E-02
2	1	2	4.16E-03
2	1	3	4.09E-04
2	1	4	3.21E-05
2	1	5	1.68E-05
2	2	0	6.59E-03
2	2	1	4.16E-03
2	2	2	1.05E-03
2	2	3	1.12E-04
2	2	4	2.24E-05
2	2	5	1.52E-05
2	3	0	6.45E-04
2	3	1	4.09E-04
2	3	2	1.12E-04
2	3	3	2.79E-05
2	3	4	1.73E-05
2	3	5	1.32E-05
2	4	0	3.96E-05
2	4	1	3.21E-05
2	4	2	2.24E-05
2	4	3	1.73E-05
2	4	4	1.39E-05
2	4	5	1.11E-05
2	5	0	1.74E-05
2	5	1	1.68E-05
2	5	2	1.52E-05
2	5	3	1.32E-05
2	5	4	1.11E-05
2	5	5	9.26E-06
3	0	0	4.04E-03
3	0	1	2.56E-03
3	0	2	6.45E-04
3	0	3	7.47E-05
3	0	4	2.07E-05
3	0	5	1.48E-05
3	1	0	2.56E-03
3	1	1	1.62E-03
3	1	2	4.09E-04
3	1	3	5.38E-05
3	1	4	1.96E-05
3	1	5	1.43E-05
3	2	0	6.45E-04
3	2	1	4.09E-04
3	2	2	1.12E-04
3	2	3	2.79E-05
3	2	4	1.73E-05
3	2	5	1.32E-05
3	3	0	7.47E-05
3	3	1	5.38E-05
3	3	2	2.79E-05
3	3	3	1.89E-05
3	3	4	1.47E-05
3	3	5	1.16E-05
3	4	0	2.07E-05
