I131 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	5.42E-01
0	0	1	1.56E-02
0	0	2	3.25E-04
0	0	3	1.43E-04
0	0	4	7.90E-05
0	0	5	5.07E-05
0	1	0	1.56E-02
0	1	1	1.29E-03
0	1	2	2.59E-04
0	1	3	1.27E-04
0	1	4	7.48E-05
0	1	5	4.84E-05
0	2	0	3.25E-04
0	2	1	2.59E-04
0	2	2	1.60E-04
0	2	3	9.80E-05
0	2	4	6.29E-05
0	2	5	4.33E-05
0	3	0	1.43E-04
0	3	1	1.27E-04
0	3	2	9.80E-05
0	3	3	7.03E-05
0	3	4	5.04E-05
0	3	5	3.71E-05
0	4	0	7.90E-05
0	4	1	7.48E-05
0	4	2	6.29E-05
0	4	3	5.04E-05
0	4	4	3.93E-05
0	4	5	3.07E-05
0	5	0	5.07E-05
0	5	1	4.84E-05
0	5	2	4.33E-05
0	5	3	3.71E-05
0	5	4	3.07E-05
0	5	5	2.52E-05
1	0	0	1.56E-02
1	0	1	1.29E-03
1	0	2	2.59E-04
1	0	3	1.27E-04
1	0	4	7.48E-05
1	0	5	4.84E-05
1	1	0	1.29E-03
1	1	1	4.77E-04
1	1	2	2.15E-04
1	1	3	1.15E-04
1	1	4	7.01E-05
1	1	5	4.66E-05
1	2	0	2.59E-04
1	2	1	2.15E-04
1	2	2	1.42E-04
1	2	3	9.07E-05
1	2	4	6.03E-05
1	2	5	4.19E-05
1	3	0	1.27E-04
1	3	1	1.15E-04
1	3	2	9.07E-05
1	3	3	6.67E-05
1	3	4	4.84E-05
1	3	5	3.59E-05
1	4	0	7.48E-05
1	4	1	7.01E-05
1	4	2	6.03E-05
1	4	3	4.84E-05
1	4	4	3.81E-05
1	4	5	2.99E-05
1	5	0	4.84E-05
1	5	1	4.66E-05
1	5	2	4.19E-05
1	5	3	3.59E-05
1	5	4	2.99E-05
1	5	5	2.45E-05
2	0	0	3.25E-04
2	0	1	2.59E-04
2	0	2	1.60E-04
2	0	3	9.80E-05
2	0	4	6.29E-05
2	0	5	4.33E-05
2	1	0	2.59E-04
2	1	1	2.15E-04
2	1	2	1.42E-04
2	1	3	9.07E-05
2	1	4	6.03E-05
2	1	5	4.19E-05
2	2	0	1.60E-04
2	2	1	1.42E-04
2	2	2	1.06E-04
2	2	3	7.46E-05
2	2	4	5.26E-05
2	2	5	3.84E-05
2	3	0	9.80E-05
2	3	1	9.07E-05
2	3	2	7.46E-05
2	3	3	5.74E-05
2	3	4	4.37E-05
2	3	5	3.32E-05
2	4	0	6.29E-05
2	4	1	6.03E-05
2	4	2	5.26E-05
2	4	3	4.37E-05
2	4	4	3.48E-05
2	4	5	2.80E-05
2	5	0	4.33E-05
2	5	1	4.19E-05
2	5	2	3.84E-05
2	5	3	3.32E-05
