Re186 - 2.4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.13E+00
0	0	1	1.87E-01
0	0	2	4.44E-04
0	0	3	1.77E-05
0	0	4	9.76E-06
0	0	5	6.29E-06
0	1	0	1.87E-01
0	1	1	2.87E-02
0	1	2	1.21E-04
0	1	3	1.58E-05
0	1	4	9.13E-06
0	1	5	6.03E-06
0	2	0	4.44E-04
0	2	1	1.21E-04
0	2	2	2.03E-05
0	2	3	1.20E-05
0	2	4	7.80E-06
0	2	5	5.45E-06
0	3	0	1.77E-05
0	3	1	1.58E-05
0	3	2	1.20E-05
0	3	3	8.66E-06
0	3	4	6.29E-06
0	3	5	4.66E-06
0	4	0	9.76E-06
0	4	1	9.13E-06
0	4	2	7.80E-06
0	4	3	6.29E-06
0	4	4	4.94E-06
0	4	5	3.93E-06
0	5	0	6.29E-06
0	5	1	6.03E-06
0	5	2	5.45E-06
0	5	3	4.66E-06
0	5	4	3.93E-06
0	5	5	3.25E-06
1	0	0	1.87E-01
1	0	1	2.87E-02
1	0	2	1.21E-04
1	0	3	1.58E-05
1	0	4	9.13E-06
1	0	5	6.03E-06
1	1	0	2.87E-02
1	1	1	5.49E-03
1	1	2	4.62E-05
1	1	3	1.42E-05
1	1	4	8.65E-06
1	1	5	5.81E-06
1	2	0	1.21E-04
1	2	1	4.62E-05
1	2	2	1.77E-05
1	2	3	1.11E-05
1	2	4	7.45E-06
1	2	5	5.27E-06
1	3	0	1.58E-05
1	3	1	1.42E-05
1	3	2	1.11E-05
1	3	3	8.22E-06
1	3	4	6.06E-06
1	3	5	4.55E-06
1	4	0	9.13E-06
1	4	1	8.65E-06
1	4	2	7.45E-06
1	4	3	6.06E-06
1	4	4	4.80E-06
1	4	5	3.84E-06
1	5	0	6.03E-06
1	5	1	5.81E-06
1	5	2	5.27E-06
1	5	3	4.55E-06
1	5	4	3.84E-06
1	5	5	3.16E-06
2	0	0	4.44E-04
2	0	1	1.21E-04
2	0	2	2.03E-05
2	0	3	1.20E-05
2	0	4	7.80E-06
2	0	5	5.45E-06
2	1	0	1.21E-04
2	1	1	4.62E-05
2	1	2	1.77E-05
2	1	3	1.11E-05
2	1	4	7.45E-06
2	1	5	5.27E-06
2	2	0	2.03E-05
2	2	1	1.77E-05
2	2	2	1.30E-05
2	2	3	9.15E-06
2	2	4	6.54E-06
2	2	5	4.80E-06
2	3	0	1.20E-05
2	3	1	1.11E-05
2	3	2	9.15E-06
2	3	3	7.11E-06
2	3	4	5.46E-06
2	3	5	4.20E-06
2	4	0	7.80E-06
2	4	1	7.45E-06
2	4	2	6.54E-06
2	4	3	5.46E-06
2	4	4	4.41E-06
2	4	5	3.59E-06
2	5	0	5.45E-06
2	5	1	5.27E-06
2	5	2	4.80E-06
2	5	3	4.20E-06
2	5	4	3.59E-06
2	5	5	2.99E-06
3	0	0	1.77E-05
3	0	1	1.58E-05
3	0	2	1.20E-05
3	0	3	8.66E-06
3	0	4	6.29E-06
3	0	5	4.66E-06
3	1	0	1.58E-05
3	1	1	1.42E-05
3	1	2	1.11E-05
3	1	3	8.22E-06
3	1	4	6.06E-06
3	1	5	4.55E-06
3	2	0	1.20E-05
3	2	1	1.11E-05
3	2	2	9.15E-06
3	2	3	7.11E-06
3	2	4	5.46E-06
3	2	5	4.20E-06
3	3	0	8.66E-06
3	3	1	8.22E-06
3	3	2	7.11E-06
3	3	3	5.82E-06
3	3	4	4.67E-06
3	3	5	3.74E-06
3	4	0	6.29E-06
3	4	1	6.06E-06
3	4	2	5.46E-06
3	4	3	4.67E-06
3	4	4	3.91E-06
3	4	5	3.24E-06
3	5	0	4.66E-06
3	5	1	4.55E-06
3	5	2	4.20E-06
3	5	3	3.74E-06
3	5	4	3.24E-06
3	5	5	2.78E-06
4	0	0	9.76E-06
4	0	1	9.13E-06
4	0	2	7.80E-06
4	0	3	6.29E-06
4	0	4	4.94E-06
4	0	5	3.93E-06
4	1	0	9.13E-06
4	1	1	8.65E-06
4	1	2	7.45E-06
4	1	3	6.06E-06
4	1	4	4.80E-06
4	1	5	3.84E-06
4	2	0	7.80E-06
4	2	1	7.45E-06
4	2	2	6.54E-06
4	2	3	5.46E-06
4	2	4	4.41E-06
4	2	5	3.59E-06
4	3	0	6.29E-06
4	3	1	6.06E-06
4	3	2	5.46E-06
4	3	3	4.67E-06
4	3	4	3.91E-06
4	3	5	3.24E-06
4	4	0	4.94E-06
4	4	1	4.80E-06
4	4	2	4.41E-06
4	4	3	3.91E-06
4	4	4	3.38E-06
4	4	5	2.85E-06
4	5	0	3.93E-06
4	5	1	3.84E-06
4	5	2	3.59E-06
4	5	3	3.24E-06
4	5	4	2.85E-06
4	5	5	2.49E-06
5	0	0	6.29E-06
5	0	1	6.03E-06
5	0	2	5.45E-06
5	0	3	4.66E-06
5	0	4	3.93E-06
5	0	5	3.25E-06
5	1	0	6.03E-06
5	1	1	5.81E-06
5	1	2	5.27E-06
5	1	3	4.55E-06
5	1	4	3.84E-06
5	1	5	3.16E-06
5	2	0	5.45E-06
5	2	1	5.27E-06
5	2	2	4.80E-06
5	2	3	4.20E-06
5	2	4	3.59E-06
5	2	5	2.99E-06
5	3	0	4.66E-06
5	3	1	4.55E-06
5	3	2	4.20E-06
5	3	3	3.74E-06
5	3	4	3.24E-06
5	3	5	2.78E-06
5	4	0	3.93E-06
5	4	1	3.84E-06
5	4	2	3.59E-06
