Y90 - 9.28mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.17E-01
0	0	1	8.53E-03
0	0	2	7.70E-07
0	0	3	2.84E-07
0	0	4	1.49E-07
0	0	5	9.10E-08
0	1	0	8.53E-03
0	1	1	9.09E-04
0	1	2	5.68E-07
0	1	3	2.53E-07
0	1	4	1.40E-07
0	1	5	8.73E-08
0	2	0	7.70E-07
0	2	1	5.68E-07
0	2	2	3.26E-07
0	2	3	1.88E-07
0	2	4	1.17E-07
0	2	5	7.75E-08
0	3	0	2.84E-07
0	3	1	2.53E-07
0	3	2	1.88E-07
0	3	3	1.31E-07
0	3	4	9.14E-08
0	3	5	6.50E-08
0	4	0	1.49E-07
0	4	1	1.40E-07
0	4	2	1.17E-07
0	4	3	9.14E-08
0	4	4	6.96E-08
0	4	5	5.30E-08
0	5	0	9.10E-08
0	5	1	8.73E-08
0	5	2	7.75E-08
0	5	3	6.50E-08
0	5	4	5.30E-08
0	5	5	4.24E-08
1	0	0	8.53E-03
1	0	1	9.09E-04
1	0	2	5.68E-07
1	0	3	2.53E-07
1	0	4	1.40E-07
1	0	5	8.73E-08
1	1	0	9.09E-04
1	1	1	1.10E-04
1	1	2	4.56E-07
1	1	3	2.27E-07
1	1	4	1.31E-07
1	1	5	8.37E-08
1	2	0	5.68E-07
1	2	1	4.56E-07
1	2	2	2.85E-07
1	2	3	1.73E-07
1	2	4	1.11E-07
1	2	5	7.46E-08
1	3	0	2.53E-07
1	3	1	2.27E-07
1	3	2	1.73E-07
1	3	3	1.23E-07
1	3	4	8.74E-08
1	3	5	6.29E-08
1	4	0	1.40E-07
1	4	1	1.31E-07
1	4	2	1.11E-07
1	4	3	8.74E-08
1	4	4	6.73E-08
1	4	5	5.14E-08
1	5	0	8.73E-08
1	5	1	8.37E-08
1	5	2	7.46E-08
1	5	3	6.29E-08
1	5	4	5.14E-08
1	5	5	4.14E-08
2	0	0	7.70E-07
2	0	1	5.68E-07
2	0	2	3.26E-07
2	0	3	1.88E-07
2	0	4	1.17E-07
2	0	5	7.75E-08
2	1	0	5.68E-07
2	1	1	4.56E-07
2	1	2	2.85E-07
2	1	3	1.73E-07
2	1	4	1.11E-07
2	1	5	7.46E-08
2	2	0	3.26E-07
2	2	1	2.85E-07
2	2	2	2.06E-07
2	2	3	1.40E-07
2	2	4	9.55E-08
2	2	5	6.73E-08
2	3	0	1.88E-07
2	3	1	1.73E-07
2	3	2	1.40E-07
2	3	3	1.05E-07
2	3	4	7.74E-08
2	3	5	5.74E-08
2	4	0	1.17E-07
2	4	1	1.11E-07
2	4	2	9.55E-08
2	4	3	7.74E-08
2	4	4	6.11E-08
2	4	5	4.76E-08
2	5	0	7.75E-08
2	5	1	7.46E-08
2	5	2	6.73E-08
2	5	3	5.74E-08
2	5	4	4.76E-08
2	5	5	3.88E-08
3	0	0	2.84E-07
3	0	1	2.53E-07
3	0	2	1.88E-07
3	0	3	1.31E-07
3	0	4	9.14E-08
