Re188 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
2	4	0	9.60E-06
2	4	1	9.13E-06
2	4	2	7.97E-06
2	4	3	6.62E-06
2	4	4	5.33E-06
2	4	5	4.28E-06
2	5	0	6.59E-06
2	5	1	6.40E-06
2	5	2	5.83E-06
2	5	3	5.07E-06
2	5	4	4.28E-06
2	5	5	3.56E-06
3	0	0	3.31E-05
3	0	1	2.31E-05
3	0	2	1.49E-05
3	0	3	1.07E-05
3	0	4	7.66E-06
3	0	5	5.63E-06
3	1	0	2.31E-05
3	1	1	1.87E-05
3	1	2	1.38E-05
3	1	3	1.01E-05
3	1	4	7.36E-06
3	1	5	5.50E-06
3	2	0	1.49E-05
3	2	1	1.38E-05
3	2	2	1.13E-05
3	2	3	8.73E-06
3	2	4	6.62E-06
3	2	5	5.07E-06
3	3	0	1.07E-05
3	3	1	1.01E-05
3	3	2	8.73E-06
3	3	3	7.12E-06
3	3	4	5.65E-06
3	3	5	4.47E-06
3	4	0	7.66E-06
3	4	1	7.36E-06
3	4	2	6.62E-06
3	4	3	5.65E-06
3	4	4	4.68E-06
3	4	5	3.85E-06
3	5	0	5.63E-06
3	5	1	5.50E-06
3	5	2	5.07E-06
3	5	3	4.47E-06
3	5	4	3.85E-06
3	5	5	3.28E-06
4	0	0	1.20E-05
4	0	1	1.13E-05
4	0	2	9.60E-06
4	0	3	7.66E-06
4	0	4	6.02E-06
4	0	5	4.70E-06
4	1	0	1.13E-05
4	1	1	1.07E-05
4	1	2	9.13E-06
4	1	3	7.36E-06
4	1	4	5.83E-06
4	1	5	4.58E-06
4	2	0	9.60E-06
4	2	1	9.13E-06
4	2	2	7.97E-06
4	2	3	6.62E-06
4	2	4	5.33E-06
4	2	5	4.28E-06
4	3	0	7.66E-06
4	3	1	7.36E-06
4	3	2	6.62E-06
4	3	3	5.65E-06
4	3	4	4.68E-06
4	3	5	3.85E-06
4	4	0	6.02E-06
4	4	1	5.83E-06
4	4	2	5.33E-06
4	4	3	4.68E-06
4	4	4	4.00E-06
4	4	5	3.38E-06
4	5	0	4.70E-06
4	5	1	4.58E-06
4	5	2	4.28E-06
4	5	3	3.85E-06
4	5	4	3.38E-06
4	5	5	2.92E-06
5	0	0	7.69E-06
5	0	1	7.35E-06
5	0	2	6.59E-06
5	0	3	5.63E-06
5	0	4	4.70E-06
5	0	5	3.86E-06
5	1	0	7.35E-06
5	1	1	7.09E-06
5	1	2	6.40E-06
5	1	3	5.50E-06
5	1	4	4.58E-06
5	1	5	3.78E-06
5	2	0	6.59E-06
5	2	1	6.40E-06
5	2	2	5.83E-06
5	2	3	5.07E-06
5	2	4	4.28E-06
5	2	5	3.56E-06
5	3	0	5.63E-06
5	3	1	5.50E-06
5	3	2	5.07E-06
5	3	3	4.47E-06
5	3	4	3.85E-06
5	3	5	3.28E-06
5	4	0	4.70E-06
5	4	1	4.58E-06
5	4	2	4.28E-06
5	4	3	3.85E-06
5	4	4	3.38E-06
5	4	5	2.92E-06
5	5	0	3.86E-06
5	5	1	3.78E-06
5	5	2	3.56E-06
5	5	3	3.28E-06
5	5	4	2.92E-06
5	5	5	2.58E-06
