Re188 - 4.42mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	6.62E-01
0	0	1	7.85E-02
0	0	2	7.34E-04
0	0	3	1.42E-05
0	0	4	7.97E-06
0	0	5	5.09E-06
0	1	0	7.85E-02
0	1	1	1.62E-02
0	1	2	2.27E-04
0	1	3	1.28E-05
0	1	4	7.46E-06
0	1	5	4.90E-06
0	2	0	7.34E-04
0	2	1	2.27E-04
0	2	2	1.85E-05
0	2	3	9.79E-06
0	2	4	6.36E-06
0	2	5	4.39E-06
0	3	0	1.42E-05
0	3	1	1.28E-05
0	3	2	9.79E-06
0	3	3	7.06E-06
0	3	4	5.10E-06
0	3	5	3.76E-06
0	4	0	7.97E-06
0	4	1	7.46E-06
0	4	2	6.36E-06
0	4	3	5.10E-06
0	4	4	3.99E-06
0	4	5	3.12E-06
0	5	0	5.09E-06
0	5	1	4.90E-06
0	5	2	4.39E-06
0	5	3	3.76E-06
0	5	4	3.12E-06
0	5	5	2.56E-06
1	0	0	7.85E-02
1	0	1	1.62E-02
1	0	2	2.27E-04
1	0	3	1.28E-05
1	0	4	7.46E-06
1	0	5	4.90E-06
1	1	0	1.62E-02
1	1	1	4.12E-03
1	1	2	7.83E-05
1	1	3	1.16E-05
1	1	4	7.06E-06
1	1	5	4.72E-06
1	2	0	2.27E-04
1	2	1	7.83E-05
1	2	2	1.48E-05
1	2	3	9.09E-06
1	2	4	6.07E-06
1	2	5	4.24E-06
1	3	0	1.28E-05
1	3	1	1.16E-05
1	3	2	9.09E-06
1	3	3	6.69E-06
1	3	4	4.90E-06
1	3	5	3.65E-06
1	4	0	7.46E-06
1	4	1	7.06E-06
1	4	2	6.07E-06
1	4	3	4.90E-06
1	4	4	3.87E-06
1	4	5	3.05E-06
1	5	0	4.90E-06
1	5	1	4.72E-06
1	5	2	4.24E-06
1	5	3	3.65E-06
1	5	4	3.05E-06
1	5	5	2.51E-06
2	0	0	7.34E-04
2	0	1	2.27E-04
2	0	2	1.85E-05
2	0	3	9.79E-06
2	0	4	6.36E-06
2	0	5	4.39E-06
2	1	0	2.27E-04
2	1	1	7.83E-05
2	1	2	1.48E-05
2	1	3	9.09E-06
2	1	4	6.07E-06
2	1	5	4.24E-06
2	2	0	1.85E-05
2	2	1	1.48E-05
2	2	2	1.06E-05
2	2	3	7.49E-06
2	2	4	5.31E-06
2	2	5	3.87E-06
2	3	0	9.79E-06
2	3	1	9.09E-06
2	3	2	7.49E-06
2	3	3	5.79E-06
2	3	4	4.40E-06
2	3	5	3.37E-06
2	4	0	6.36E-06
2	4	1	6.07E-06
2	4	2	5.31E-06
2	4	3	4.40E-06
2	4	4	3.55E-06
2	4	5	2.85E-06
2	5	0	4.39E-06
2	5	1	4.24E-06
2	5	2	3.87E-06
2	5	3	3.37E-06
2	5	4	2.85E-06
2	5	5	2.38E-06
3	0	0	1.42E-05
3	0	1	1.28E-05
3	0	2	9.79E-06
3	0	3	7.06E-06
3	0	4	5.10E-06
3	0	5	3.76E-06
3	1	0	1.28E-05
3	1	1	1.16E-05
3	1	2	9.09E-06
3	1	3	6.69E-06
3	1	4	4.90E-06
3	1	5	3.65E-06
3	2	0	9.79E-06
3	2	1	9.09E-06
3	2	2	7.49E-06
3	2	3	5.79E-06
3	2	4	4.40E-06
3	2	5	3.37E-06
3	3	0	7.06E-06
3	3	1	6.69E-06
3	3	2	5.79E-06
3	3	3	4.72E-06
3	3	4	3.76E-06
3	3	5	2.98E-06
3	4	0	5.10E-06
3	4	1	4.90E-06
3	4	2	4.40E-06
3	4	3	3.76E-06
3	4	4	3.12E-06
3	4	5	2.57E-06
3	5	0	3.76E-06
3	5	1	3.65E-06
3	5	2	3.37E-06
3	5	3	2.98E-06
3	5	4	2.57E-06
3	5	5	2.18E-06
4	0	0	7.97E-06
4	0	1	7.46E-06
4	0	2	6.36E-06
4	0	3	5.10E-06
4	0	4	3.99E-06
4	0	5	3.12E-06
4	1	0	7.46E-06
4	1	1	7.06E-06
4	1	2	6.07E-06
4	1	3	4.90E-06
4	1	4	3.87E-06
4	1	5	3.05E-06
4	2	0	6.36E-06
4	2	1	6.07E-06
4	2	2	5.31E-06
4	2	3	4.40E-06
4	2	4	3.55E-06
4	2	5	2.85E-06
4	3	0	5.10E-06
4	3	1	4.90E-06
4	3	2	4.40E-06
4	3	3	3.76E-06
4	3	4	3.12E-06
4	3	5	2.57E-06
4	4	0	3.99E-06
4	4	1	3.87E-06
4	4	2	3.55E-06
4	4	3	3.12E-06
4	4	4	2.66E-06
4	4	5	2.26E-06
4	5	0	3.12E-06
4	5	1	3.05E-06
4	5	2	2.85E-06
4	5	3	2.57E-06
4	5	4	2.26E-06
4	5	5	1.95E-06
5	0	0	5.09E-06
5	0	1	4.90E-06
5	0	2	4.39E-06
5	0	3	3.76E-06
5	0	4	3.12E-06
5	0	5	2.56E-06
5	1	0	4.90E-06
5	1	1	4.72E-06
5	1	2	4.24E-06
5	1	3	3.65E-06
5	1	4	3.05E-06
5	1	5	2.51E-06
5	2	0	4.39E-06
5	2	1	4.24E-06
5	2	2	3.87E-06
5	2	3	3.37E-06
5	2	4	2.85E-06
5	2	5	2.38E-06
5	3	0	3.76E-06
5	3	1	3.65E-06
5	3	2	3.37E-06
5	3	3	2.98E-06
5	3	4	2.57E-06
5	3	5	2.18E-06
5	4	0	3.12E-06
5	4	1	3.05E-06
5	4	2	2.85E-06
5	4	3	2.57E-06
5	4	4	2.26E-06
5	4	5	1.95E-06
5	5	0	2.56E-06
5	5	1	2.51E-06
5	5	2	2.38E-06
5	5	3	2.18E-06
5	5	4	1.95E-06
5	5	5	1.72E-06
