Lu177 - 3.59mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	4.13E-01
0	0	1	7.55E-03
0	0	2	2.83E-05
0	0	3	1.26E-05
0	0	4	7.17E-06
0	0	5	4.66E-06
0	1	0	7.55E-03
0	1	1	2.80E-04
0	1	2	2.26E-05
0	1	3	1.13E-05
0	1	4	6.76E-06
0	1	5	4.47E-06
0	2	0	2.83E-05
0	2	1	2.26E-05
0	2	2	1.41E-05
0	2	3	8.73E-06
0	2	4	5.77E-06
0	2	5	4.05E-06
0	3	0	1.26E-05
0	3	1	1.13E-05
0	3	2	8.73E-06
0	3	3	6.39E-06
0	3	4	4.66E-06
0	3	5	3.47E-06
0	4	0	7.17E-06
0	4	1	6.76E-06
0	4	2	5.77E-06
0	4	3	4.66E-06
0	4	4	3.66E-06
0	4	5	2.91E-06
0	5	0	4.66E-06
0	5	1	4.47E-06
0	5	2	4.05E-06
0	5	3	3.47E-06
0	5	4	2.91E-06
0	5	5	2.40E-06
1	0	0	7.55E-03
1	0	1	2.80E-04
1	0	2	2.26E-05
1	0	3	1.13E-05
1	0	4	6.76E-06
1	0	5	4.47E-06
1	1	0	2.80E-04
1	1	1	4.72E-05
1	1	2	1.88E-05
1	1	3	1.03E-05
1	1	4	6.40E-06
1	1	5	4.32E-06
1	2	0	2.26E-05
1	2	1	1.88E-05
1	2	2	1.26E-05
1	2	3	8.16E-06
1	2	4	5.52E-06
1	2	5	3.90E-06
1	3	0	1.13E-05
1	3	1	1.03E-05
1	3	2	8.16E-06
1	3	3	6.09E-06
1	3	4	4.50E-06
1	3	5	3.38E-06
1	4	0	6.76E-06
1	4	1	6.40E-06
1	4	2	5.52E-06
1	4	3	4.50E-06
1	4	4	3.56E-06
1	4	5	2.83E-06
1	5	0	4.47E-06
1	5	1	4.32E-06
1	5	2	3.90E-06
1	5	3	3.38E-06
1	5	4	2.83E-06
1	5	5	2.36E-06
2	0	0	2.83E-05
2	0	1	2.26E-05
2	0	2	1.41E-05
2	0	3	8.73E-06
2	0	4	5.77E-06
2	0	5	4.05E-06
2	1	0	2.26E-05
2	1	1	1.88E-05
2	1	2	1.26E-05
2	1	3	8.16E-06
2	1	4	5.52E-06
2	1	5	3.90E-06
2	2	0	1.41E-05
2	2	1	1.26E-05
2	2	2	9.51E-06
2	2	3	6.77E-06
2	2	4	4.87E-06
2	2	5	3.60E-06
2	3	0	8.73E-06
2	3	1	8.16E-06
2	3	2	6.77E-06
2	3	3	5.28E-06
2	3	4	4.05E-06
2	3	5	3.13E-06
2	4	0	5.77E-06
2	4	1	5.52E-06
2	4	2	4.87E-06
2	4	3	4.05E-06
2	4	4	3.30E-06
2	4	5	2.65E-06
2	5	0	4.05E-06
2	5	1	3.90E-06
2	5	2	3.60E-06
2	5	3	3.13E-06
2	5	4	2.65E-06
2	5	5	2.24E-06
3	0	0	1.26E-05
3	0	1	1.13E-05
3	0	2	8.73E-06
3	0	3	6.39E-06
3	0	4	4.66E-06
3	0	5	3.47E-06
3	1	0	1.13E-05
3	1	1	1.03E-05
3	1	2	8.16E-06
3	1	3	6.09E-06
3	1	4	4.50E-06
3	1	5	3.38E-06
3	2	0	8.73E-06
3	2	1	8.16E-06
3	2	2	6.77E-06
3	2	3	5.28E-06
3	2	4	4.05E-06
3	2	5	3.13E-06
3	3	0	6.39E-06
3	3	1	6.09E-06
3	3	2	5.28E-06
3	3	3	4.34E-06
3	3	4	3.47E-06
3	3	5	2.78E-06
3	4	0	4.66E-06
3	4	1	4.50E-06
3	4	2	4.05E-06
3	4	3	3.47E-06
3	4	4	2.90E-06
3	4	5	2.41E-06
3	5	0	3.47E-06
3	5	1	3.38E-06
3	5	2	3.13E-06
3	5	3	2.78E-06
3	5	4	2.41E-06
3	5	5	2.04E-06
4	0	0	7.17E-06
4	0	1	6.76E-06
4	0	2	5.77E-06
4	0	3	4.66E-06
4	0	4	3.66E-06
4	0	5	2.91E-06
4	1	0	6.76E-06
4	1	1	6.40E-06
4	1	2	5.52E-06
4	1	3	4.50E-06
4	1	4	3.56E-06
4	1	5	2.83E-06
4	2	0	5.77E-06
4	2	1	5.52E-06
4	2	2	4.87E-06
4	2	3	4.05E-06
4	2	4	3.30E-06
4	2	5	2.65E-06
4	3	0	4.66E-06
4	3	1	4.50E-06
