Sr89 - 6mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.82E-01
0	0	1	1.84E-02
0	0	2	9.58E-07
0	0	3	3.41E-07
0	0	4	1.72E-07
0	0	5	1.04E-07
0	1	0	1.84E-02
0	1	1	1.79E-03
0	1	2	7.09E-07
0	1	3	3.01E-07
0	1	4	1.61E-07
0	1	5	9.86E-08
0	2	0	9.58E-07
0	2	1	7.09E-07
0	2	2	3.94E-07
0	2	3	2.19E-07
0	2	4	1.33E-07
0	2	5	8.72E-08
0	3	0	3.41E-07
0	3	1	3.01E-07
0	3	2	2.19E-07
0	3	3	1.51E-07
0	3	4	1.03E-07
0	3	5	7.25E-08
0	4	0	1.72E-07
0	4	1	1.61E-07
0	4	2	1.33E-07
0	4	3	1.03E-07
0	4	4	7.81E-08
0	4	5	5.89E-08
0	5	0	1.04E-07
0	5	1	9.86E-08
0	5	2	8.72E-08
0	5	3	7.25E-08
0	5	4	5.89E-08
0	5	5	4.70E-08
1	0	0	1.84E-02
1	0	1	1.79E-03
1	0	2	7.09E-07
1	0	3	3.01E-07
1	0	4	1.61E-07
1	0	5	9.86E-08
1	1	0	1.79E-03
1	1	1	1.98E-04
1	1	2	5.62E-07
1	1	3	2.68E-07
1	1	4	1.50E-07
1	1	5	9.42E-08
1	2	0	7.09E-07
1	2	1	5.62E-07
1	2	2	3.41E-07
1	2	3	2.02E-07
1	2	4	1.26E-07
1	2	5	8.37E-08
1	3	0	3.01E-07
1	3	1	2.68E-07
1	3	2	2.02E-07
1	3	3	1.41E-07
1	3	4	9.85E-08
1	3	5	7.04E-08
1	4	0	1.61E-07
1	4	1	1.50E-07
1	4	2	1.26E-07
1	4	3	9.85E-08
1	4	4	7.53E-08
1	4	5	5.73E-08
1	5	0	9.86E-08
1	5	1	9.42E-08
1	5	2	8.37E-08
1	5	3	7.04E-08
1	5	4	5.73E-08
1	5	5	4.61E-08
2	0	0	9.58E-07
2	0	1	7.09E-07
2	0	2	3.94E-07
2	0	3	2.19E-07
2	0	4	1.33E-07
2	0	5	8.72E-08
2	1	0	7.09E-07
2	1	1	5.62E-07
2	1	2	3.41E-07
2	1	3	2.02E-07
2	1	4	1.26E-07
2	1	5	8.37E-08
2	2	0	3.94E-07
2	2	1	3.41E-07
2	2	2	2.42E-07
2	2	3	1.60E-07
2	2	4	1.08E-07
2	2	5	7.51E-08
2	3	0	2.19E-07
2	3	1	2.02E-07
2	3	2	1.60E-07
2	3	3	1.19E-07
2	3	4	8.71E-08
2	3	5	6.42E-08
2	4	0	1.33E-07
2	4	1	1.26E-07
2	4	2	1.08E-07
2	4	3	8.71E-08
2	4	4	6.81E-08
2	4	5	5.30E-08
2	5	0	8.72E-08
2	5	1	8.37E-08
2	5	2	7.51E-08
2	5	3	6.42E-08
2	5	4	5.30E-08
2	5	5	4.32E-08
3	0	0	3.41E-07
3	0	1	3.01E-07
3	0	2	2.19E-07
3	0	3	1.51E-07
3	0	4	1.03E-07
3	0	5	7.25E-08
3	1	0	3.01E-07
3	1	1	2.68E-07
3	1	2	2.02E-07
