Re188 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.33E-01
0	0	1	1.87E-02
0	0	2	1.73E-05
0	0	3	6.04E-06
0	0	4	3.40E-06
0	0	5	2.20E-06
0	1	0	1.87E-02
0	1	1	2.34E-03
0	1	2	1.15E-05
0	1	3	5.44E-06
0	1	4	3.21E-06
0	1	5	2.11E-06
0	2	0	1.73E-05
0	2	1	1.15E-05
0	2	2	6.83E-06
0	2	3	4.19E-06
0	2	4	2.73E-06
0	2	5	1.90E-06
0	3	0	6.04E-06
0	3	1	5.44E-06
0	3	2	4.19E-06
0	3	3	3.04E-06
0	3	4	2.19E-06
0	3	5	1.62E-06
0	4	0	3.40E-06
0	4	1	3.21E-06
0	4	2	2.73E-06
0	4	3	2.19E-06
0	4	4	1.72E-06
0	4	5	1.34E-06
0	5	0	2.20E-06
0	5	1	2.11E-06
0	5	2	1.90E-06
0	5	3	1.62E-06
0	5	4	1.34E-06
0	5	5	1.10E-06
1	0	0	1.87E-02
1	0	1	2.34E-03
1	0	2	1.15E-05
1	0	3	5.44E-06
1	0	4	3.21E-06
1	0	5	2.11E-06
1	1	0	2.34E-03
1	1	1	3.52E-04
1	1	2	9.21E-06
1	1	3	4.95E-06
1	1	4	3.04E-06
1	1	5	2.03E-06
1	2	0	1.15E-05
1	2	1	9.21E-06
1	2	2	6.06E-06
1	2	3	3.90E-06
1	2	4	2.60E-06
1	2	5	1.83E-06
1	3	0	5.44E-06
1	3	1	4.95E-06
1	3	2	3.90E-06
1	3	3	2.88E-06
1	3	4	2.11E-06
1	3	5	1.57E-06
1	4	0	3.21E-06
1	4	1	3.04E-06
1	4	2	2.60E-06
1	4	3	2.11E-06
1	4	4	1.67E-06
1	4	5	1.31E-06
1	5	0	2.11E-06
1	5	1	2.03E-06
1	5	2	1.83E-06
1	5	3	1.57E-06
1	5	4	1.31E-06
1	5	5	1.08E-06
2	0	0	1.73E-05
2	0	1	1.15E-05
2	0	2	6.83E-06
2	0	3	4.19E-06
2	0	4	2.73E-06
2	0	5	1.90E-06
2	1	0	1.15E-05
2	1	1	9.21E-06
2	1	2	6.06E-06
2	1	3	3.90E-06
2	1	4	2.60E-06
2	1	5	1.83E-06
2	2	0	6.83E-06
2	2	1	6.06E-06
2	2	2	4.54E-06
2	2	3	3.21E-06
2	2	4	2.28E-06
2	2	5	1.67E-06
2	3	0	4.19E-06
2	3	1	3.90E-06
2	3	2	3.21E-06
2	3	3	2.49E-06
2	3	4	1.90E-06
2	3	5	1.45E-06
2	4	0	2.73E-06
2	4	1	2.60E-06
2	4	2	2.28E-06
2	4	3	1.90E-06
2	4	4	1.53E-06
2	4	5	1.22E-06
2	5	0	1.90E-06
2	5	1	1.83E-06
2	5	2	1.67E-06
2	5	3	1.45E-06
2	5	4	1.22E-06
2	5	5	1.02E-06
3	0	0	6.04E-06
3	0	1	5.44E-06
3	0	2	4.19E-06
3	0	3	3.04E-06
3	0	4	2.19E-06
3	0	5	1.62E-06
3	1	0	5.44E-06
3	1	1	4.95E-06
3	1	2	3.90E-06
3	1	3	2.88E-06
3	1	4	2.11E-06
3	1	5	1.57E-06
3	2	0	4.19E-06
3	2	1	3.90E-06
3	2	2	3.21E-06
3	2	3	2.49E-06
3	2	4	1.90E-06
3	2	5	1.45E-06
3	3	0	3.04E-06
3	3	1	2.88E-06
3	3	2	2.49E-06
3	3	3	2.03E-06
3	3	4	1.62E-06
3	3	5	1.28E-06
3	4	0	2.19E-06
3	4	1	2.11E-06
3	4	2	1.90E-06
3	4	3	1.62E-06
3	4	4	1.34E-06
3	4	5	1.10E-06
3	5	0	1.62E-06
3	5	1	1.57E-06
3	5	2	1.45E-06
3	5	3	1.28E-06
3	5	4	1.10E-06
3	5	5	9.35E-07
4	0	0	3.40E-06
4	0	1	3.21E-06
4	0	2	2.73E-06
4	0	3	2.19E-06
4	0	4	1.72E-06
4	0	5	1.34E-06
4	1	0	3.21E-06
4	1	1	3.04E-06
4	1	2	2.60E-06
4	1	3	2.11E-06
4	1	4	1.67E-06
4	1	5	1.31E-06
4	2	0	2.73E-06
4	2	1	2.60E-06
4	2	2	2.28E-06
4	2	3	1.90E-06
4	2	4	1.53E-06
4	2	5	1.22E-06
4	3	0	2.19E-06
4	3	1	2.11E-06
4	3	2	1.90E-06
4	3	3	1.62E-06
4	3	4	1.34E-06
4	3	5	1.10E-06
4	4	0	1.72E-06
4	4	1	1.67E-06
4	4	2	1.53E-06
4	4	3	1.34E-06
4	4	4	1.15E-06
4	4	5	9.69E-07
4	5	0	1.34E-06
4	5	1	1.31E-06
4	5	2	1.22E-06
4	5	3	1.10E-06
4	5	4	9.69E-07
4	5	5	8.34E-07
5	0	0	2.20E-06
5	0	1	2.11E-06
5	0	2	1.90E-06
5	0	3	1.62E-06
5	0	4	1.34E-06
5	0	5	1.10E-06
5	1	0	2.11E-06
5	1	1	2.03E-06
5	1	2	1.83E-06
5	1	3	1.57E-06
5	1	4	1.31E-06
5	1	5	1.08E-06
5	2	0	1.90E-06
5	2	1	1.83E-06
5	2	2	1.67E-06
5	2	3	1.45E-06
5	2	4	1.22E-06
5	2	5	1.02E-06
5	3	0	1.62E-06
5	3	1	1.57E-06
5	3	2	1.45E-06
5	3	3	1.28E-06
5	3	4	1.10E-06
5	3	5	9.35E-07
5	4	0	1.34E-06
5	4	1	1.31E-06
5	4	2	1.22E-06
5	4	3	1.10E-06
5	4	4	9.69E-07
5	4	5	8.34E-07
5	5	0	1.10E-06
5	5	1	1.08E-06
5	5	2	1.02E-06
5	5	3	9.35E-07
5	5	4	8.34E-07
5	5	5	7.40E-07
