Re186 - 5mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.11E-01
0	0	1	1.35E-02
0	0	2	9.33E-06
0	0	3	4.20E-06
0	0	4	2.43E-06
0	0	5	1.60E-06
0	1	0	1.35E-02
0	1	1	9.04E-04
0	1	2	7.45E-06
0	1	3	3.79E-06
0	1	4	2.30E-06
0	1	5	1.55E-06
0	2	0	9.33E-06
0	2	1	7.45E-06
0	2	2	4.69E-06
0	2	3	2.96E-06
0	2	4	1.97E-06
0	2	5	1.40E-06
0	3	0	4.20E-06
0	3	1	3.79E-06
0	3	2	2.96E-06
0	3	3	2.19E-06
0	3	4	1.61E-06
0	3	5	1.21E-06
0	4	0	2.43E-06
0	4	1	2.30E-06
0	4	2	1.97E-06
0	4	3	1.61E-06
0	4	4	1.28E-06
0	4	5	1.02E-06
0	5	0	1.60E-06
0	5	1	1.55E-06
0	5	2	1.40E-06
0	5	3	1.21E-06
0	5	4	1.02E-06
0	5	5	8.48E-07
1	0	0	1.35E-02
1	0	1	9.04E-04
1	0	2	7.45E-06
1	0	3	3.79E-06
1	0	4	2.30E-06
1	0	5	1.55E-06
1	1	0	9.04E-04
1	1	1	8.07E-05
1	1	2	6.24E-06
1	1	3	3.46E-06
1	1	4	2.18E-06
1	1	5	1.50E-06
1	2	0	7.45E-06
1	2	1	6.24E-06
1	2	2	4.20E-06
1	2	3	2.76E-06
1	2	4	1.89E-06
1	2	5	1.36E-06
1	3	0	3.79E-06
1	3	1	3.46E-06
1	3	2	2.76E-06
1	3	3	2.08E-06
1	3	4	1.55E-06
1	3	5	1.18E-06
1	4	0	2.30E-06
1	4	1	2.18E-06
1	4	2	1.89E-06
1	4	3	1.55E-06
1	4	4	1.25E-06
1	4	5	9.99E-07
1	5	0	1.55E-06
1	5	1	1.50E-06
1	5	2	1.36E-06
1	5	3	1.18E-06
1	5	4	9.99E-07
1	5	5	8.31E-07
2	0	0	9.33E-06
2	0	1	7.45E-06
2	0	2	4.69E-06
2	0	3	2.96E-06
2	0	4	1.97E-06
2	0	5	1.40E-06
2	1	0	7.45E-06
2	1	1	6.24E-06
2	1	2	4.20E-06
2	1	3	2.76E-06
2	1	4	1.89E-06
2	1	5	1.36E-06
2	2	0	4.69E-06
2	2	1	4.20E-06
2	2	2	3.18E-06
2	2	3	2.30E-06
2	2	4	1.67E-06
2	2	5	1.25E-06
2	3	0	2.96E-06
2	3	1	2.76E-06
2	3	2	2.30E-06
2	3	3	1.82E-06
2	3	4	1.40E-06
2	3	5	1.09E-06
2	4	0	1.97E-06
2	4	1	1.89E-06
2	4	2	1.67E-06
2	4	3	1.40E-06
2	4	4	1.15E-06
2	4	5	9.37E-07
2	5	0	1.40E-06
2	5	1	1.36E-06
2	5	2	1.25E-06
2	5	3	1.09E-06
2	5	4	9.37E-07
2	5	5	7.91E-07
3	0	0	4.20E-06
3	0	1	3.79E-06
3	0	2	2.96E-06
3	0	3	2.19E-06
3	0	4	1.61E-06
3	0	5	1.21E-06
3	1	0	3.79E-06
3	1	1	3.46E-06
3	1	2	2.76E-06
3	1	3	2.08E-06
3	1	4	1.55E-06
3	1	5	1.18E-06
3	2	0	2.96E-06
3	2	1	2.76E-06
3	2	2	2.30E-06
3	2	3	1.82E-06
3	2	4	1.40E-06
3	2	5	1.09E-06
3	3	0	2.19E-06
3	3	1	2.08E-06
3	3	2	1.82E-06
3	3	3	1.50E-06
3	3	4	1.21E-06
3	3	5	9.77E-07
3	4	0	1.61E-06
3	4	1	1.55E-06
3	4	2	1.40E-06
3	4	3	1.21E-06
3	4	4	1.02E-06
3	4	5	8.49E-07
3	5	0	1.21E-06
3	5	1	1.18E-06
3	5	2	1.09E-06
3	5	3	9.77E-07
3	5	4	8.49E-07
3	5	5	7.29E-07
4	0	0	2.43E-06
4	0	1	2.30E-06
4	0	2	1.97E-06
4	0	3	1.61E-06
4	0	4	1.28E-06
4	0	5	1.02E-06
4	1	0	2.30E-06
4	1	1	2.18E-06
4	1	2	1.89E-06
4	1	3	1.55E-06
4	1	4	1.25E-06
4	1	5	9.99E-07
4	2	0	1.97E-06
4	2	1	1.89E-06
4	2	2	1.67E-06
4	2	3	1.40E-06
4	2	4	1.15E-06
4	2	5	9.37E-07
4	3	0	1.61E-06
4	3	1	1.55E-06
4	3	2	1.40E-06
4	3	3	1.21E-06
4	3	4	1.02E-06
4	3	5	8.49E-07
4	4	0	1.28E-06
4	4	1	1.25E-06
4	4	2	1.15E-06
4	4	3	1.02E-06
4	4	4	8.83E-07
4	4	5	7.53E-07
4	5	0	1.02E-06
4	5	1	9.99E-07
4	5	2	9.37E-07
4	5	3	8.49E-07
4	5	4	7.53E-07
4	5	5	6.56E-07
5	0	0	1.60E-06
5	0	1	1.55E-06
5	0	2	1.40E-06
5	0	3	1.21E-06
5	0	4	1.02E-06
5	0	5	8.48E-07
5	1	0	1.55E-06
5	1	1	1.50E-06
5	1	2	1.36E-06
5	1	3	1.18E-06
5	1	4	9.99E-07
5	1	5	8.31E-07
5	2	0	1.40E-06
5	2	1	1.36E-06
5	2	2	1.25E-06
5	2	3	1.09E-06
5	2	4	9.37E-07
5	2	5	7.91E-07
5	3	0	1.21E-06
5	3	1	1.18E-06
5	3	2	1.09E-06
5	3	3	9.77E-07
5	3	4	8.49E-07
5	3	5	7.29E-07
5	4	0	1.02E-06
5	4	1	9.99E-07
5	4	2	9.37E-07
5	4	3	8.49E-07
5	4	4	7.53E-07
5	4	5	6.56E-07
5	5	0	8.48E-07
5	5	1	8.31E-07
5	5	2	7.91E-07
5	5	3	7.29E-07
5	5	4	6.56E-07
5	5	5	5.80E-07
