I131 - 2.4mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.05E+00
0	0	1	2.66E-02
0	0	2	7.39E-04
0	0	3	3.17E-04
0	0	4	1.76E-04
0	0	5	1.12E-04
0	1	0	2.66E-02
0	1	1	2.41E-03
0	1	2	5.88E-04
0	1	3	2.86E-04
0	1	4	1.67E-04
0	1	5	1.08E-04
0	2	0	7.39E-04
0	2	1	5.88E-04
0	2	2	3.60E-04
0	2	3	2.19E-04
0	2	4	1.41E-04
0	2	5	9.65E-05
0	3	0	3.17E-04
0	3	1	2.86E-04
0	3	2	2.19E-04
0	3	3	1.57E-04
0	3	4	1.12E-04
0	3	5	8.24E-05
0	4	0	1.76E-04
0	4	1	1.67E-04
0	4	2	1.41E-04
0	4	3	1.12E-04
0	4	4	8.78E-05
0	4	5	6.86E-05
0	5	0	1.12E-04
0	5	1	1.08E-04
0	5	2	9.65E-05
0	5	3	8.24E-05
0	5	4	6.86E-05
0	5	5	5.65E-05
1	0	0	2.66E-02
1	0	1	2.41E-03
1	0	2	5.88E-04
1	0	3	2.86E-04
1	0	4	1.67E-04
1	0	5	1.08E-04
1	1	0	2.41E-03
1	1	1	1.06E-03
1	1	2	4.84E-04
1	1	3	2.60E-04
1	1	4	1.58E-04
1	1	5	1.04E-04
1	2	0	5.88E-04
1	2	1	4.84E-04
1	2	2	3.19E-04
1	2	3	2.03E-04
1	2	4	1.34E-04
1	2	5	9.35E-05
1	3	0	2.86E-04
1	3	1	2.60E-04
1	3	2	2.03E-04
1	3	3	1.48E-04
1	3	4	1.08E-04
1	3	5	8.03E-05
1	4	0	1.67E-04
1	4	1	1.58E-04
1	4	2	1.34E-04
1	4	3	1.08E-04
1	4	4	8.51E-05
1	4	5	6.66E-05
1	5	0	1.08E-04
1	5	1	1.04E-04
1	5	2	9.35E-05
1	5	3	8.03E-05
1	5	4	6.66E-05
1	5	5	5.50E-05
2	0	0	7.39E-04
2	0	1	5.88E-04
2	0	2	3.60E-04
2	0	3	2.19E-04
2	0	4	1.41E-04
2	0	5	9.65E-05
2	1	0	5.88E-04
2	1	1	4.84E-04
2	1	2	3.19E-04
2	1	3	2.03E-04
2	1	4	1.34E-04
2	1	5	9.35E-05
2	2	0	3.60E-04
2	2	1	3.19E-04
2	2	2	2.38E-04
2	2	3	1.66E-04
