Lu177 - 4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.02E-01
0	0	1	4.98E-03
0	0	2	2.29E-05
0	0	3	1.02E-05
0	0	4	5.87E-06
0	0	5	3.80E-06
0	1	0	4.98E-03
0	1	1	1.78E-04
0	1	2	1.84E-05
0	1	3	9.23E-06
0	1	4	5.50E-06
0	1	5	3.66E-06
0	2	0	2.29E-05
0	2	1	1.84E-05
0	2	2	1.15E-05
0	2	3	7.14E-06
0	2	4	4.71E-06
0	2	5	3.31E-06
0	3	0	1.02E-05
0	3	1	9.23E-06
0	3	2	7.14E-06
0	3	3	5.21E-06
0	3	4	3.80E-06
0	3	5	2.84E-06
0	4	0	5.87E-06
0	4	1	5.50E-06
0	4	2	4.71E-06
0	4	3	3.80E-06
0	4	4	3.01E-06
0	4	5	2.36E-06
0	5	0	3.80E-06
0	5	1	3.66E-06
0	5	2	3.31E-06
0	5	3	2.84E-06
0	5	4	2.36E-06
0	5	5	1.96E-06
1	0	0	4.98E-03
1	0	1	1.78E-04
1	0	2	1.84E-05
1	0	3	9.23E-06
1	0	4	5.50E-06
1	0	5	3.66E-06
1	1	0	1.78E-04
1	1	1	3.58E-05
1	1	2	1.53E-05
1	1	3	8.41E-06
1	1	4	5.22E-06
1	1	5	3.53E-06
1	2	0	1.84E-05
1	2	1	1.53E-05
1	2	2	1.02E-05
1	2	3	6.65E-06
1	2	4	4.50E-06
1	2	5	3.19E-06
1	3	0	9.23E-06
1	3	1	8.41E-06
1	3	2	6.65E-06
1	3	3	4.95E-06
1	3	4	3.67E-06
1	3	5	2.76E-06
1	4	0	5.50E-06
1	4	1	5.22E-06
1	4	2	4.50E-06
1	4	3	3.67E-06
1	4	4	2.92E-06
1	4	5	2.32E-06
1	5	0	3.66E-06
1	5	1	3.53E-06
1	5	2	3.19E-06
1	5	3	2.76E-06
1	5	4	2.32E-06
1	5	5	1.92E-06
2	0	0	2.29E-05
2	0	1	1.84E-05
2	0	2	1.15E-05
2	0	3	7.14E-06
2	0	4	4.71E-06
2	0	5	3.31E-06
2	1	0	1.84E-05
2	1	1	1.53E-05
2	1	2	1.02E-05
2	1	3	6.65E-06
2	1	4	4.50E-06
2	1	5	3.19E-06
2	2	0	1.15E-05
2	2	1	1.02E-05
2	2	2	7.69E-06
2	2	3	5.49E-06
2	2	4	3.96E-06
2	2	5	2.90E-06
2	3	0	7.14E-06
2	3	1	6.65E-06
2	3	2	5.49E-06
2	3	3	4.30E-06
2	3	4	3.30E-06
2	3	5	2.55E-06
2	4	0	4.71E-06
2	4	1	4.50E-06
2	4	2	3.96E-06
2	4	3	3.30E-06
2	4	4	2.69E-06
2	4	5	2.18E-06
2	5	0	3.31E-06
2	5	1	3.19E-06
2	5	2	2.90E-06
2	5	3	2.55E-06
2	5	4	2.18E-06
2	5	5	1.83E-06
3	0	0	1.02E-05
3	0	1	9.23E-06
3	0	2	7.14E-06
3	0	3	5.21E-06
3	0	4	3.80E-06
3	0	5	2.84E-06
3	1	0	9.23E-06
3	1	1	8.41E-06
3	1	2	6.65E-06
3	1	3	4.95E-06
3	1	4	3.67E-06
3	1	5	2.76E-06
3	2	0	7.14E-06
3	2	1	6.65E-06
3	2	2	5.49E-06
3	2	3	4.30E-06
3	2	4	3.30E-06
3	2	5	2.55E-06
3	3	0	5.21E-06
3	3	1	4.95E-06
3	3	2	4.30E-06
3	3	3	3.52E-06
3	3	4	2.84E-06
3	3	5	2.26E-06
3	4	0	3.80E-06
3	4	1	3.67E-06
3	4	2	3.30E-06
3	4	3	2.84E-06
3	4	4	2.37E-06
3	4	5	1.97E-06
3	5	0	2.84E-06
3	5	1	2.76E-06
3	5	2	2.55E-06
3	5	3	2.26E-06
3	5	4	1.97E-06
3	5	5	1.67E-06
4	0	0	5.87E-06
4	0	1	5.50E-06
4	0	2	4.71E-06
4	0	3	3.80E-06
4	0	4	3.01E-06
4	0	5	2.36E-06
4	1	0	5.50E-06
4	1	1	5.22E-06
4	1	2	4.50E-06
4	1	3	3.67E-06
4	1	4	2.92E-06
4	1	5	2.32E-06
4	2	0	4.71E-06
4	2	1	4.50E-06
4	2	2	3.96E-06
4	2	3	3.30E-06
4	2	4	2.69E-06
4	2	5	2.18E-06
4	3	0	3.80E-06
4	3	1	3.67E-06
4	3	2	3.30E-06
4	3	3	2.84E-06
4	3	4	2.37E-06
4	3	5	1.97E-06
4	4	0	3.01E-06
4	4	1	2.92E-06
4	4	2	2.69E-06
4	4	3	2.37E-06
4	4	4	2.05E-06
4	4	5	1.74E-06
4	5	0	2.36E-06
4	5	1	2.32E-06
4	5	2	2.18E-06
4	5	3	1.97E-06
4	5	4	1.74E-06
4	5	5	1.51E-06
5	0	0	3.80E-06
5	0	1	3.66E-06
5	0	2	3.31E-06
5	0	3	2.84E-06
5	0	4	2.36E-06
5	0	5	1.96E-06
5	1	0	3.66E-06
5	1	1	3.53E-06
5	1	2	3.19E-06
5	1	3	2.76E-06
5	1	4	2.32E-06
5	1	5	1.92E-06
5	2	0	3.31E-06
5	2	1	3.19E-06
5	2	2	2.90E-06
5	2	3	2.55E-06
5	2	4	2.18E-06
5	2	5	1.83E-06
5	3	0	2.84E-06
5	3	1	2.76E-06
5	3	2	2.55E-06
5	3	3	2.26E-06
5	3	4	1.97E-06
5	3	5	1.67E-06
5	4	0	2.36E-06
5	4	1	2.32E-06
5	4	2	2.18E-06
5	4	3	1.97E-06
5	4	4	1.74E-06
5	4	5	1.51E-06
5	5	0	1.96E-06
5	5	1	1.92E-06
5	5	2	1.83E-06
5	5	3	1.67E-06
5	5	4	1.51E-06
5	5	5	1.33E-06
