Re186 - 2.33mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.64E+00
0	0	1	8.63E-02
0	0	2	7.69E-05
0	0	3	3.40E-05
0	0	4	1.91E-05
0	0	5	1.23E-05
0	1	0	8.63E-02
0	1	1	7.19E-03
0	1	2	6.14E-05
0	1	3	3.06E-05
0	1	4	1.81E-05
0	1	5	1.19E-05
0	2	0	7.69E-05
0	2	1	6.14E-05
0	2	2	3.83E-05
0	2	3	2.36E-05
0	2	4	1.54E-05
0	2	5	1.06E-05
0	3	0	3.40E-05
0	3	1	3.06E-05
0	3	2	2.36E-05
0	3	3	1.71E-05
0	3	4	1.23E-05
0	3	5	9.06E-06
0	4	0	1.91E-05
0	4	1	1.81E-05
0	4	2	1.54E-05
0	4	3	1.23E-05
0	4	4	9.66E-06
0	4	5	7.48E-06
0	5	0	1.23E-05
0	5	1	1.19E-05
0	5	2	1.06E-05
0	5	3	9.06E-06
0	5	4	7.48E-06
0	5	5	6.09E-06
1	0	0	8.63E-02
1	0	1	7.19E-03
1	0	2	6.14E-05
1	0	3	3.06E-05
1	0	4	1.81E-05
1	0	5	1.19E-05
1	1	0	7.19E-03
1	1	1	7.85E-04
1	1	2	5.11E-05
1	1	3	2.78E-05
1	1	4	1.71E-05
1	1	5	1.14E-05
1	2	0	6.14E-05
1	2	1	5.11E-05
1	2	2	3.40E-05
1	2	3	2.19E-05
1	2	4	1.47E-05
1	2	5	1.02E-05
1	3	0	3.06E-05
1	3	1	2.78E-05
1	3	2	2.19E-05
1	3	3	1.62E-05
1	3	4	1.18E-05
1	3	5	8.77E-06
1	4	0	1.81E-05
1	4	1	1.71E-05
1	4	2	1.47E-05
1	4	3	1.18E-05
1	4	4	9.33E-06
1	4	5	7.31E-06
1	5	0	1.19E-05
1	5	1	1.14E-05
1	5	2	1.02E-05
1	5	3	8.77E-06
1	5	4	7.31E-06
1	5	5	5.99E-06
2	0	0	7.69E-05
2	0	1	6.14E-05
2	0	2	3.83E-05
2	0	3	2.36E-05
2	0	4	1.54E-05
2	0	5	1.06E-05
2	1	0	6.14E-05
2	1	1	5.11E-05
2	1	2	3.40E-05
2	1	3	2.19E-05
2	1	4	1.47E-05
2	1	5	1.02E-05
2	2	0	3.83E-05
2	2	1	3.40E-05
2	2	2	2.56E-05
2	2	3	1.81E-05
2	2	4	1.28E-05
2	2	5	9.31E-06
2	3	0	2.36E-05
2	3	1	2.19E-05
2	3	2	1.81E-05
