Re186 - 2.4mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.51E+00
0	0	1	7.73E-02
0	0	2	7.24E-05
0	0	3	3.20E-05
0	0	4	1.80E-05
0	0	5	1.17E-05
0	1	0	7.73E-02
0	1	1	6.24E-03
0	1	2	5.79E-05
0	1	3	2.89E-05
0	1	4	1.70E-05
0	1	5	1.12E-05
0	2	0	7.24E-05
0	2	1	5.79E-05
0	2	2	3.61E-05
0	2	3	2.23E-05
0	2	4	1.45E-05
0	2	5	9.99E-06
0	3	0	3.20E-05
0	3	1	2.89E-05
0	3	2	2.23E-05
0	3	3	1.61E-05
0	3	4	1.16E-05
0	3	5	8.50E-06
0	4	0	1.80E-05
0	4	1	1.70E-05
0	4	2	1.45E-05
0	4	3	1.16E-05
0	4	4	9.07E-06
0	4	5	7.03E-06
0	5	0	1.17E-05
0	5	1	1.12E-05
0	5	2	9.99E-06
0	5	3	8.50E-06
0	5	4	7.03E-06
0	5	5	5.74E-06
1	0	0	7.73E-02
1	0	1	6.24E-03
1	0	2	5.79E-05
1	0	3	2.89E-05
1	0	4	1.70E-05
1	0	5	1.12E-05
1	1	0	6.24E-03
1	1	1	6.68E-04
1	1	2	4.82E-05
1	1	3	2.62E-05
1	1	4	1.61E-05
1	1	5	1.08E-05
1	2	0	5.79E-05
1	2	1	4.82E-05
1	2	2	3.21E-05
1	2	3	2.07E-05
1	2	4	1.38E-05
1	2	5	9.68E-06
1	3	0	2.89E-05
1	3	1	2.62E-05
1	3	2	2.07E-05
1	3	3	1.52E-05
1	3	4	1.12E-05
1	3	5	8.29E-06
1	4	0	1.70E-05
1	4	1	1.61E-05
1	4	2	1.38E-05
1	4	3	1.12E-05
1	4	4	8.75E-06
1	4	5	6.88E-06
1	5	0	1.12E-05
1	5	1	1.08E-05
1	5	2	9.68E-06
1	5	3	8.29E-06
1	5	4	6.88E-06
1	5	5	5.63E-06
2	0	0	7.24E-05
2	0	1	5.79E-05
2	0	2	3.61E-05
2	0	3	2.23E-05
2	0	4	1.45E-05
2	0	5	9.99E-06
2	1	0	5.79E-05
2	1	1	4.82E-05
2	1	2	3.21E-05
2	1	3	2.07E-05
2	1	4	1.38E-05
2	1	5	9.68E-06
2	2	0	3.61E-05
2	2	1	3.21E-05
2	2	2	2.40E-05
2	2	3	1.71E-05
2	2	4	1.21E-05
2	2	5	8.77E-06
2	3	0	2.23E-05
2	3	1	2.07E-05
2	3	2	1.71E-05
2	3	3	1.32E-05
2	3	4	1.00E-05
2	3	5	7.62E-06
2	4	0	1.45E-05
2	4	1	1.38E-05
2	4	2	1.21E-05
2	4	3	1.00E-05
2	4	4	8.01E-06
2	4	5	6.41E-06
2	5	0	9.99E-06
2	5	1	9.68E-06
2	5	2	8.77E-06
2	5	3	7.62E-06
2	5	4	6.41E-06
