Lu177 - 2.33mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.43E+00
0	0	1	3.95E-02
0	0	2	6.89E-05
0	0	3	2.92E-05
0	0	4	1.63E-05
0	0	5	1.06E-05
0	1	0	3.95E-02
0	1	1	1.97E-03
0	1	2	5.41E-05
0	1	3	2.62E-05
0	1	4	1.54E-05
0	1	5	1.02E-05
0	2	0	6.89E-05
0	2	1	5.41E-05
0	2	2	3.31E-05
0	2	3	2.02E-05
0	2	4	1.32E-05
0	2	5	9.23E-06
0	3	0	2.92E-05
0	3	1	2.62E-05
0	3	2	2.02E-05
0	3	3	1.47E-05
0	3	4	1.07E-05
0	3	5	7.88E-06
0	4	0	1.63E-05
0	4	1	1.54E-05
0	4	2	1.32E-05
0	4	3	1.07E-05
0	4	4	8.35E-06
0	4	5	6.58E-06
0	5	0	1.06E-05
0	5	1	1.02E-05
0	5	2	9.23E-06
0	5	3	7.88E-06
0	5	4	6.58E-06
0	5	5	5.47E-06
1	0	0	3.95E-02
1	0	1	1.97E-03
1	0	2	5.41E-05
1	0	3	2.62E-05
1	0	4	1.54E-05
1	0	5	1.02E-05
1	1	0	1.97E-03
1	1	1	2.00E-04
1	1	2	4.44E-05
1	1	3	2.39E-05
1	1	4	1.47E-05
1	1	5	9.85E-06
1	2	0	5.41E-05
1	2	1	4.44E-05
1	2	2	2.93E-05
1	2	3	1.88E-05
1	2	4	1.26E-05
1	2	5	8.91E-06
1	3	0	2.62E-05
1	3	1	2.39E-05
1	3	2	1.88E-05
1	3	3	1.39E-05
1	3	4	1.03E-05
1	3	5	7.66E-06
1	4	0	1.54E-05
1	4	1	1.47E-05
1	4	2	1.26E-05
1	4	3	1.03E-05
1	4	4	8.08E-06
1	4	5	6.41E-06
1	5	0	1.02E-05
1	5	1	9.85E-06
1	5	2	8.91E-06
1	5	3	7.66E-06
1	5	4	6.41E-06
1	5	5	5.37E-06
2	0	0	6.89E-05
2	0	1	5.41E-05
2	0	2	3.31E-05
2	0	3	2.02E-05
2	0	4	1.32E-05
2	0	5	9.23E-06
2	1	0	5.41E-05
2	1	1	4.44E-05
2	1	2	2.93E-05
2	1	3	1.88E-05
2	1	4	1.26E-05
2	1	5	8.91E-06
2	2	0	3.31E-05
2	2	1	2.93E-05
2	2	2	2.19E-05
2	2	3	1.55E-05
2	2	4	1.11E-05
2	2	5	8.12E-06
2	3	0	2.02E-05
2	3	1	1.88E-05
2	3	2	1.55E-05
2	3	3	1.21E-05
2	3	4	9.19E-06
2	3	5	7.08E-06
2	4	0	1.32E-05
2	4	1	1.26E-05
2	4	2	1.11E-05
2	4	3	9.19E-06
2	4	4	7.43E-06
2	4	5	6.02E-06
2	5	0	9.23E-06
2	5	1	8.91E-06
2	5	2	8.12E-06
2	5	3	7.08E-06
2	5	4	6.02E-06
2	5	5	5.07E-06
3	0	0	2.92E-05
3	0	1	2.62E-05
3	0	2	2.02E-05
3	0	3	1.47E-05
3	0	4	1.07E-05
3	0	5	7.88E-06
3	1	0	2.62E-05
3	1	1	2.39E-05
3	1	2	1.88E-05
3	1	3	1.39E-05
3	1	4	1.03E-05
3	1	5	7.66E-06
3	2	0	2.02E-05
3	2	1	1.88E-05
3	2	2	1.55E-05
3	2	3	1.21E-05
3	2	4	9.19E-06
3	2	5	7.08E-06
3	3	0	1.47E-05
3	3	1	1.39E-05
3	3	2	1.21E-05
3	3	3	9.98E-06
3	3	4	7.91E-06
3	3	5	6.29E-06
3	4	0	1.07E-05
3	4	1	1.03E-05
3	4	2	9.19E-06
3	4	3	7.91E-06
3	4	4	6.60E-06
3	4	5	5.44E-06
3	5	0	7.88E-06
3	5	1	7.66E-06
3	5	2	7.08E-06
3	5	3	6.29E-06
3	5	4	5.44E-06
3	5	5	4.61E-06
4	0	0	1.63E-05
4	0	1	1.54E-05
4	0	2	1.32E-05
4	0	3	1.07E-05
4	0	4	8.35E-06
4	0	5	6.58E-06
4	1	0	1.54E-05
4	1	1	1.47E-05
4	1	2	1.26E-05
4	1	3	1.03E-05
4	1	4	8.08E-06
4	1	5	6.41E-06
4	2	0	1.32E-05
4	2	1	1.26E-05
4	2	2	1.11E-05
4	2	3	9.19E-06
4	2	4	7.43E-06
4	2	5	6.02E-06
4	3	0	1.07E-05
4	3	1	1.03E-05
4	3	2	9.19E-06
4	3	3	7.91E-06
4	3	4	6.60E-06
4	3	5	5.44E-06
4	4	0	8.35E-06
4	4	1	8.08E-06
4	4	2	7.43E-06
4	4	3	6.60E-06
4	4	4	5.66E-06
4	4	5	4.79E-06
4	5	0	6.58E-06
4	5	1	6.41E-06
4	5	2	6.02E-06
4	5	3	5.44E-06
4	5	4	4.79E-06
4	5	5	4.17E-06
5	0	0	1.06E-05
5	0	1	1.02E-05
5	0	2	9.23E-06
5	0	3	7.88E-06
5	0	4	6.58E-06
5	0	5	5.47E-06
5	1	0	1.02E-05
5	1	1	9.85E-06
5	1	2	8.91E-06
5	1	3	7.66E-06
5	1	4	6.41E-06
5	1	5	5.37E-06
5	2	0	9.23E-06
5	2	1	8.91E-06
5	2	2	8.12E-06
5	2	3	7.08E-06
5	2	4	6.02E-06
5	2	5	5.07E-06
5	3	0	7.88E-06
5	3	1	7.66E-06
5	3	2	7.08E-06
5	3	3	6.29E-06
5	3	4	5.44E-06
5	3	5	4.61E-06
5	4	0	6.58E-06
5	4	1	6.41E-06
5	4	2	6.02E-06
5	4	3	5.44E-06
5	4	4	4.79E-06
5	4	5	4.17E-06
5	5	0	5.47E-06
5	5	1	5.37E-06
5	5	2	5.07E-06
5	5	3	4.61E-06
5	5	4	4.17E-06
5	5	5	3.64E-06
