Sm153 - 6mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.46E-01
0	0	1	3.14E-03
0	0	2	2.78E-05
0	0	3	1.29E-05
0	0	4	7.50E-06
0	0	5	4.90E-06
0	1	0	3.14E-03
0	1	1	1.52E-04
0	1	2	2.25E-05
0	1	3	1.17E-05
0	1	4	7.09E-06
0	1	5	4.72E-06
0	2	0	2.78E-05
0	2	1	2.25E-05
0	2	2	1.44E-05
0	2	3	9.15E-06
0	2	4	6.06E-06
0	2	5	4.25E-06
0	3	0	1.29E-05
0	3	1	1.17E-05
0	3	2	9.15E-06
0	3	3	6.72E-06
0	3	4	4.92E-06
0	3	5	3.63E-06
0	4	0	7.50E-06
0	4	1	7.09E-06
0	4	2	6.06E-06
0	4	3	4.92E-06
0	4	4	3.86E-06
0	4	5	3.02E-06
0	5	0	4.90E-06
0	5	1	4.72E-06
0	5	2	4.25E-06
0	5	3	3.63E-06
0	5	4	3.02E-06
0	5	5	2.47E-06
1	0	0	3.14E-03
1	0	1	1.52E-04
1	0	2	2.25E-05
1	0	3	1.17E-05
1	0	4	7.09E-06
1	0	5	4.72E-06
1	1	0	1.52E-04
1	1	1	4.10E-05
1	1	2	1.90E-05
1	1	3	1.07E-05
1	1	4	6.71E-06
1	1	5	4.56E-06
1	2	0	2.25E-05
1	2	1	1.90E-05
1	2	2	1.29E-05
1	2	3	8.51E-06
1	2	4	5.80E-06
1	2	5	4.11E-06
1	3	0	1.17E-05
1	3	1	1.07E-05
1	3	2	8.51E-06
1	3	3	6.39E-06
1	3	4	4.72E-06
1	3	5	3.53E-06
1	4	0	7.09E-06
1	4	1	6.71E-06
1	4	2	5.80E-06
1	4	3	4.72E-06
1	4	4	3.74E-06
1	4	5	2.95E-06
1	5	0	4.72E-06
1	5	1	4.56E-06
1	5	2	4.11E-06
1	5	3	3.53E-06
1	5	4	2.95E-06
1	5	5	2.43E-06
2	0	0	2.78E-05
2	0	1	2.25E-05
2	0	2	1.44E-05
