Re186 - 4.42mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	4.36E-01
0	0	1	2.13E-02
0	0	2	1.19E-05
0	0	3	5.29E-06
0	0	4	3.05E-06
0	0	5	2.02E-06
0	1	0	2.13E-02
0	1	1	1.63E-03
0	1	2	9.48E-06
0	1	3	4.77E-06
0	1	4	2.89E-06
0	1	5	1.94E-06
0	2	0	1.19E-05
0	2	1	9.48E-06
0	2	2	5.94E-06
0	2	3	3.72E-06
0	2	4	2.48E-06
0	2	5	1.76E-06
0	3	0	5.29E-06
0	3	1	4.77E-06
0	3	2	3.72E-06
0	3	3	2.74E-06
0	3	4	2.01E-06
0	3	5	1.52E-06
0	4	0	3.05E-06
0	4	1	2.89E-06
0	4	2	2.48E-06
0	4	3	2.01E-06
0	4	4	1.61E-06
0	4	5	1.27E-06
0	5	0	2.02E-06
0	5	1	1.94E-06
0	5	2	1.76E-06
0	5	3	1.52E-06
0	5	4	1.27E-06
0	5	5	1.06E-06
1	0	0	2.13E-02
1	0	1	1.63E-03
1	0	2	9.48E-06
1	0	3	4.77E-06
1	0	4	2.89E-06
1	0	5	1.94E-06
1	1	0	1.63E-03
1	1	1	1.59E-04
1	1	2	7.90E-06
1	1	3	4.35E-06
1	1	4	2.74E-06
1	1	5	1.88E-06
1	2	0	9.48E-06
1	2	1	7.90E-06
1	2	2	5.29E-06
1	2	3	3.46E-06
1	2	4	2.38E-06
1	2	5	1.70E-06
1	3	0	4.77E-06
1	3	1	4.35E-06
1	3	2	3.46E-06
1	3	3	2.60E-06
1	3	4	1.95E-06
1	3	5	1.48E-06
1	4	0	2.89E-06
1	4	1	2.74E-06
1	4	2	2.38E-06
1	4	3	1.95E-06
1	4	4	1.56E-06
1	4	5	1.25E-06
1	5	0	1.94E-06
1	5	1	1.88E-06
1	5	2	1.70E-06
1	5	3	1.48E-06
1	5	4	1.25E-06
1	5	5	1.04E-06
2	0	0	1.19E-05
2	0	1	9.48E-06
2	0	2	5.94E-06
2	0	3	3.72E-06
2	0	4	2.48E-06
2	0	5	1.76E-06
2	1	0	9.48E-06
2	1	1	7.90E-06
2	1	2	5.29E-06
2	1	3	3.46E-06
2	1	4	2.38E-06
2	1	5	1.70E-06
2	2	0	5.94E-06
2	2	1	5.29E-06
2	2	2	4.01E-06
2	2	3	2.89E-06
2	2	4	2.10E-06
2	2	5	1.56E-06
2	3	0	3.72E-06
2	3	1	3.46E-06
2	3	2	2.89E-06
2	3	3	2.27E-06
2	3	4	1.76E-06
2	3	5	1.37E-06
2	4	0	2.48E-06
2	4	1	2.38E-06
2	4	2	2.10E-06
2	4	3	1.76E-06
2	4	4	1.43E-06
2	4	5	1.17E-06
2	5	0	1.76E-06
2	5	1	1.70E-06
2	5	2	1.56E-06
2	5	3	1.37E-06
2	5	4	1.17E-06
2	5	5	9.94E-07
3	0	0	5.29E-06
3	0	1	4.77E-06
3	0	2	3.72E-06
3	0	3	2.74E-06
3	0	4	2.01E-06
3	0	5	1.52E-06
3	1	0	4.77E-06
3	1	1	4.35E-06
3	1	2	3.46E-06
3	1	3	2.60E-06
3	1	4	1.95E-06
3	1	5	1.48E-06
3	2	0	3.72E-06
3	2	1	3.46E-06
3	2	2	2.89E-06
3	2	3	2.27E-06
3	2	4	1.76E-06
3	2	5	1.37E-06
3	3	0	2.74E-06
3	3	1	2.60E-06
3	3	2	2.27E-06
3	3	3	1.87E-06
3	3	4	1.52E-06
3	3	5	1.22E-06
3	4	0	2.01E-06
3	4	1	1.95E-06
3	4	2	1.76E-06
3	4	3	1.52E-06
3	4	4	1.27E-06
3	4	5	1.06E-06
3	5	0	1.52E-06
3	5	1	1.48E-06
3	5	2	1.37E-06
3	5	3	1.22E-06
3	5	4	1.06E-06
3	5	5	9.11E-07
4	0	0	3.05E-06
4	0	1	2.89E-06
4	0	2	2.48E-06
4	0	3	2.01E-06
4	0	4	1.61E-06
4	0	5	1.27E-06
4	1	0	2.89E-06
4	1	1	2.74E-06
4	1	2	2.38E-06
4	1	3	1.95E-06
4	1	4	1.56E-06
4	1	5	1.25E-06
4	2	0	2.48E-06
4	2	1	2.38E-06
4	2	2	2.10E-06
4	2	3	1.76E-06
4	2	4	1.43E-06
4	2	5	1.17E-06
4	3	0	2.01E-06
4	3	1	1.95E-06
4	3	2	1.76E-06
4	3	3	1.52E-06
4	3	4	1.27E-06
4	3	5	1.06E-06
4	4	0	1.61E-06
4	4	1	1.56E-06
4	4	2	1.43E-06
4	4	3	1.27E-06
4	4	4	1.10E-06
4	4	5	9.39E-07
4	5	0	1.27E-06
4	5	1	1.25E-06
4	5	2	1.17E-06
4	5	3	1.06E-06
4	5	4	9.39E-07
4	5	5	8.19E-07
5	0	0	2.02E-06
5	0	1	1.94E-06
5	0	2	1.76E-06
5	0	3	1.52E-06
5	0	4	1.27E-06
5	0	5	1.06E-06
5	1	0	1.94E-06
5	1	1	1.88E-06
5	1	2	1.70E-06
5	1	3	1.48E-06
5	1	4	1.25E-06
5	1	5	1.04E-06
5	2	0	1.76E-06
5	2	1	1.70E-06
5	2	2	1.56E-06
5	2	3	1.37E-06
5	2	4	1.17E-06
5	2	5	9.94E-07
5	3	0	1.52E-06
5	3	1	1.48E-06
5	3	2	1.37E-06
5	3	3	1.22E-06
5	3	4	1.06E-06
5	3	5	9.11E-07
5	4	0	1.27E-06
5	4	1	1.25E-06
5	4	2	1.17E-06
5	4	3	1.06E-06
5	4	4	9.39E-07
5	4	5	8.19E-07
5	5	0	1.06E-06
5	5	1	1.04E-06
5	5	2	9.94E-07
5	5	3	9.11E-07
5	5	4	8.19E-07
5	5	5	7.19E-07
