Y90 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
3	5	3	2.12E-07
3	5	4	1.79E-07
3	5	5	1.49E-07
4	0	0	6.51E-07
4	0	1	6.04E-07
4	0	2	5.01E-07
4	0	3	3.88E-07
4	0	4	2.94E-07
4	0	5	2.23E-07
4	1	0	6.04E-07
4	1	1	5.65E-07
4	1	2	4.75E-07
4	1	3	3.72E-07
4	1	4	2.84E-07
4	1	5	2.17E-07
4	2	0	5.01E-07
4	2	1	4.75E-07
4	2	2	4.06E-07
4	2	3	3.28E-07
4	2	4	2.58E-07
4	2	5	2.02E-07
4	3	0	3.88E-07
4	3	1	3.72E-07
4	3	2	3.28E-07
4	3	3	2.74E-07
4	3	4	2.23E-07
4	3	5	1.79E-07
4	4	0	2.94E-07
4	4	1	2.84E-07
4	4	2	2.58E-07
4	4	3	2.23E-07
4	4	4	1.88E-07
4	4	5	1.55E-07
4	5	0	2.23E-07
4	5	1	2.17E-07
4	5	2	2.02E-07
4	5	3	1.79E-07
4	5	4	1.55E-07
4	5	5	1.32E-07
5	0	0	3.89E-07
5	0	1	3.72E-07
5	0	2	3.29E-07
5	0	3	2.76E-07
5	0	4	2.23E-07
5	0	5	1.79E-07
5	1	0	3.72E-07
5	1	1	3.56E-07
5	1	2	3.17E-07
5	1	3	2.66E-07
5	1	4	2.17E-07
5	1	5	1.75E-07
5	2	0	3.29E-07
5	2	1	3.17E-07
5	2	2	2.86E-07
5	2	3	2.43E-07
5	2	4	2.02E-07
5	2	5	1.65E-07
5	3	0	2.76E-07
5	3	1	2.66E-07
5	3	2	2.43E-07
5	3	3	2.12E-07
5	3	4	1.79E-07
5	3	5	1.49E-07
5	4	0	2.23E-07
5	4	1	2.17E-07
5	4	2	2.02E-07
5	4	3	1.79E-07
5	4	4	1.55E-07
5	4	5	1.32E-07
5	5	0	1.79E-07
5	5	1	1.75E-07
5	5	2	1.65E-07
5	5	3	1.49E-07
5	5	4	1.32E-07
5	5	5	1.15E-07
