I131 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.59E-01
0	0	1	4.79E-03
0	0	2	2.77E-04
0	0	3	1.20E-04
0	0	4	6.67E-05
0	0	5	4.25E-05
0	1	0	4.79E-03
0	1	1	6.78E-04
0	1	2	2.20E-04
0	1	3	1.08E-04
0	1	4	6.29E-05
0	1	5	4.11E-05
0	2	0	2.77E-04
0	2	1	2.20E-04
0	2	2	1.36E-04
0	2	3	8.25E-05
0	2	4	5.33E-05
0	2	5	3.69E-05
0	3	0	1.20E-04
0	3	1	1.08E-04
0	3	2	8.25E-05
0	3	3	5.94E-05
0	3	4	4.25E-05
0	3	5	3.13E-05
0	4	0	6.67E-05
0	4	1	6.29E-05
0	4	2	5.33E-05
0	4	3	4.25E-05
0	4	4	3.32E-05
0	4	5	2.60E-05
0	5	0	4.25E-05
0	5	1	4.11E-05
0	5	2	3.69E-05
0	5	3	3.13E-05
0	5	4	2.60E-05
0	5	5	2.13E-05
1	0	0	4.79E-03
1	0	1	6.78E-04
1	0	2	2.20E-04
1	0	3	1.08E-04
1	0	4	6.29E-05
1	0	5	4.11E-05
1	1	0	6.78E-04
1	1	1	3.87E-04
1	1	2	1.83E-04
1	1	3	9.79E-05
1	1	4	5.96E-05
1	1	5	3.94E-05
1	2	0	2.20E-04
1	2	1	1.83E-04
1	2	2	1.20E-04
1	2	3	7.67E-05
1	2	4	5.08E-05
1	2	5	3.57E-05
1	3	0	1.08E-04
1	3	1	9.79E-05
1	3	2	7.67E-05
1	3	3	5.63E-05
1	3	4	4.11E-05
1	3	5	3.05E-05
1	4	0	6.29E-05
1	4	1	5.96E-05
1	4	2	5.08E-05
1	4	3	4.11E-05
1	4	4	3.25E-05
1	4	5	2.54E-05
1	5	0	4.11E-05
1	5	1	3.94E-05
1	5	2	3.57E-05
1	5	3	3.05E-05
1	5	4	2.54E-05
1	5	5	2.08E-05
2	0	0	2.77E-04
2	0	1	2.20E-04
2	0	2	1.36E-04
2	0	3	8.25E-05
2	0	4	5.33E-05
2	0	5	3.69E-05
2	1	0	2.20E-04
2	1	1	1.83E-04
2	1	2	1.20E-04
2	1	3	7.67E-05
2	1	4	5.08E-05
2	1	5	3.57E-05
2	2	0	1.36E-04
2	2	1	1.20E-04
2	2	2	8.94E-05
2	2	3	6.29E-05
2	2	4	4.45E-05
2	2	5	3.23E-05
2	3	0	8.25E-05
2	3	1	7.67E-05
2	3	2	6.29E-05
2	3	3	4.87E-05
2	3	4	3.69E-05
2	3	5	2.82E-05
2	4	0	5.33E-05
2	4	1	5.08E-05
2	4	2	4.45E-05
2	4	3	3.69E-05
2	4	4	2.98E-05
2	4	5	2.36E-05
2	5	0	3.69E-05
2	5	1	3.57E-05
2	5	2	3.23E-05
2	5	3	2.82E-05
2	5	4	2.36E-05
2	5	5	1.97E-05
3	0	0	1.20E-04
3	0	1	1.08E-04
3	0	2	8.25E-05
3	0	3	5.94E-05
3	0	4	4.25E-05
3	0	5	3.13E-05
3	1	0	1.08E-04
3	1	1	9.79E-05
3	1	2	7.67E-05
3	1	3	5.63E-05
3	1	4	4.11E-05
3	1	5	3.05E-05
3	2	0	8.25E-05
3	2	1	7.67E-05
3	2	2	6.29E-05
3	2	3	4.87E-05
3	2	4	3.69E-05
3	2	5	2.82E-05
3	3	0	5.94E-05
3	3	1	5.63E-05
3	3	2	4.87E-05
3	3	3	3.97E-05
3	3	4	3.12E-05
3	3	5	2.48E-05
3	4	0	4.25E-05
3	4	1	4.11E-05
3	4	2	3.69E-05
3	4	3	3.12E-05
3	4	4	2.59E-05
3	4	5	2.13E-05
3	5	0	3.13E-05
3	5	1	3.05E-05
3	5	2	2.82E-05
3	5	3	2.48E-05
3	5	4	2.13E-05
3	5	5	1.80E-05
4	0	0	6.67E-05
4	0	1	6.29E-05
4	0	2	5.33E-05
4	0	3	4.25E-05
4	0	4	3.32E-05
4	0	5	2.60E-05
4	1	0	6.29E-05
4	1	1	5.96E-05
4	1	2	5.08E-05
4	1	3	4.11E-05
4	1	4	3.25E-05
4	1	5	2.54E-05
4	2	0	5.33E-05
4	2	1	5.08E-05
4	2	2	4.45E-05
4	2	3	3.69E-05
4	2	4	2.98E-05
4	2	5	2.36E-05
4	3	0	4.25E-05
4	3	1	4.11E-05
4	3	2	3.69E-05
4	3	3	3.12E-05
4	3	4	2.59E-05
4	3	5	2.13E-05
4	4	0	3.32E-05
4	4	1	3.25E-05
4	4	2	2.98E-05
4	4	3	2.59E-05
4	4	4	2.20E-05
4	4	5	1.87E-05
4	5	0	2.60E-05
4	5	1	2.54E-05
4	5	2	2.36E-05
4	5	3	2.13E-05
4	5	4	1.87E-05
4	5	5	1.61E-05
5	0	0	4.25E-05
5	0	1	4.11E-05
5	0	2	3.69E-05
5	0	3	3.13E-05
5	0	4	2.60E-05
5	0	5	2.13E-05
5	1	0	4.11E-05
5	1	1	3.94E-05
5	1	2	3.57E-05
5	1	3	3.05E-05
5	1	4	2.54E-05
5	1	5	2.08E-05
5	2	0	3.69E-05
5	2	1	3.57E-05
5	2	2	3.23E-05
5	2	3	2.82E-05
5	2	4	2.36E-05
5	2	5	1.97E-05
5	3	0	3.13E-05
5	3	1	3.05E-05
5	3	2	2.82E-05
5	3	3	2.48E-05
5	3	4	2.13E-05
5	3	5	1.80E-05
5	4	0	2.60E-05
5	4	1	2.54E-05
5	4	2	2.36E-05
5	4	3	2.13E-05
5	4	4	1.87E-05
5	4	5	1.61E-05
5	5	0	2.13E-05
5	5	1	2.08E-05
5	5	2	1.97E-05
5	5	3	1.80E-05
5	5	4	1.61E-05
5	5	5	1.40E-05
