Lu177 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	6.41E-02
0	0	1	6.45E-04
0	0	2	8.17E-06
0	0	3	3.70E-06
0	0	4	2.14E-06
0	0	5	1.41E-06
0	1	0	6.45E-04
0	1	1	2.66E-05
0	1	2	6.59E-06
0	1	3	3.36E-06
0	1	4	2.02E-06
0	1	5	1.35E-06
0	2	0	8.17E-06
0	2	1	6.59E-06
0	2	2	4.17E-06
0	2	3	2.61E-06
0	2	4	1.73E-06
0	2	5	1.22E-06
0	3	0	3.70E-06
0	3	1	3.36E-06
0	3	2	2.61E-06
0	3	3	1.92E-06
0	3	4	1.41E-06
0	3	5	1.05E-06
0	4	0	2.14E-06
0	4	1	2.02E-06
0	4	2	1.73E-06
0	4	3	1.41E-06
0	4	4	1.11E-06
0	4	5	8.78E-07
0	5	0	1.41E-06
0	5	1	1.35E-06
0	5	2	1.22E-06
0	5	3	1.05E-06
0	5	4	8.78E-07
0	5	5	7.25E-07
1	0	0	6.45E-04
1	0	1	2.66E-05
1	0	2	6.59E-06
1	0	3	3.36E-06
1	0	4	2.02E-06
1	0	5	1.35E-06
1	1	0	2.66E-05
1	1	1	1.14E-05
1	1	2	5.52E-06
1	1	3	3.06E-06
1	1	4	1.91E-06
1	1	5	1.30E-06
1	2	0	6.59E-06
1	2	1	5.52E-06
1	2	2	3.73E-06
1	2	3	2.44E-06
1	2	4	1.66E-06
1	2	5	1.18E-06
1	3	0	3.36E-06
1	3	1	3.06E-06
1	3	2	2.44E-06
1	3	3	1.82E-06
1	3	4	1.35E-06
1	3	5	1.02E-06
1	4	0	2.02E-06
1	4	1	1.91E-06
1	4	2	1.66E-06
1	4	3	1.35E-06
1	4	4	1.08E-06
1	4	5	8.57E-07
1	5	0	1.35E-06
1	5	1	1.30E-06
1	5	2	1.18E-06
1	5	3	1.02E-06
1	5	4	8.57E-07
1	5	5	7.10E-07
2	0	0	8.17E-06
2	0	1	6.59E-06
2	0	2	4.17E-06
2	0	3	2.61E-06
2	0	4	1.73E-06
2	0	5	1.22E-06
2	1	0	6.59E-06
2	1	1	5.52E-06
2	1	2	3.73E-06
2	1	3	2.44E-06
2	1	4	1.66E-06
2	1	5	1.18E-06
2	2	0	4.17E-06
2	2	1	3.73E-06
2	2	2	2.82E-06
2	2	3	2.02E-06
2	2	4	1.46E-06
2	2	5	1.08E-06
2	3	0	2.61E-06
2	3	1	2.44E-06
2	3	2	2.02E-06
2	3	3	1.58E-06
2	3	4	1.22E-06
2	3	5	9.42E-07
2	4	0	1.73E-06
2	4	1	1.66E-06
2	4	2	1.46E-06
2	4	3	1.22E-06
2	4	4	9.94E-07
2	4	5	8.02E-07
2	5	0	1.22E-06
2	5	1	1.18E-06
2	5	2	1.08E-06
2	5	3	9.42E-07
2	5	4	8.02E-07
2	5	5	6.72E-07
3	0	0	3.70E-06
3	0	1	3.36E-06
3	0	2	2.61E-06
3	0	3	1.92E-06
3	0	4	1.41E-06
3	0	5	1.05E-06
3	1	0	3.36E-06
3	1	1	3.06E-06
3	1	2	2.44E-06
3	1	3	1.82E-06
3	1	4	1.35E-06
3	1	5	1.02E-06
3	2	0	2.61E-06
3	2	1	2.44E-06
3	2	2	2.02E-06
3	2	3	1.58E-06
3	2	4	1.22E-06
3	2	5	9.42E-07
3	3	0	1.92E-06
3	3	1	1.82E-06
3	3	2	1.58E-06
3	3	3	1.31E-06
3	3	4	1.05E-06
3	3	5	8.38E-07
3	4	0	1.41E-06
3	4	1	1.35E-06
3	4	2	1.22E-06
3	4	3	1.05E-06
3	4	4	8.77E-07
3	4	5	7.26E-07
3	5	0	1.05E-06
3	5	1	1.02E-06
3	5	2	9.42E-07
3	5	3	8.38E-07
3	5	4	7.26E-07
3	5	5	6.16E-07
4	0	0	2.14E-06
4	0	1	2.02E-06
4	0	2	1.73E-06
4	0	3	1.41E-06
4	0	4	1.11E-06
4	0	5	8.78E-07
4	1	0	2.02E-06
4	1	1	1.91E-06
4	1	2	1.66E-06
4	1	3	1.35E-06
4	1	4	1.08E-06
4	1	5	8.57E-07
4	2	0	1.73E-06
