Re186 - 2.21mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.88E+00
0	0	1	1.05E-01
0	0	2	8.57E-05
0	0	3	3.77E-05
0	0	4	2.12E-05
0	0	5	1.36E-05
0	1	0	1.05E-01
0	1	1	9.23E-03
0	1	2	6.82E-05
0	1	3	3.39E-05
0	1	4	2.00E-05
0	1	5	1.31E-05
0	2	0	8.57E-05
0	2	1	6.82E-05
0	2	2	4.25E-05
0	2	3	2.62E-05
0	2	4	1.71E-05
0	2	5	1.18E-05
0	3	0	3.77E-05
0	3	1	3.39E-05
0	3	2	2.62E-05
0	3	3	1.90E-05
0	3	4	1.37E-05
0	3	5	1.00E-05
0	4	0	2.12E-05
0	4	1	2.00E-05
0	4	2	1.71E-05
0	4	3	1.37E-05
0	4	4	1.07E-05
0	4	5	8.32E-06
0	5	0	1.36E-05
0	5	1	1.31E-05
0	5	2	1.18E-05
0	5	3	1.00E-05
0	5	4	8.32E-06
0	5	5	6.81E-06
1	0	0	1.05E-01
1	0	1	9.23E-03
1	0	2	6.82E-05
1	0	3	3.39E-05
1	0	4	2.00E-05
1	0	5	1.31E-05
1	1	0	9.23E-03
1	1	1	1.05E-03
1	1	2	5.67E-05
1	1	3	3.08E-05
1	1	4	1.89E-05
1	1	5	1.27E-05
1	2	0	6.82E-05
1	2	1	5.67E-05
1	2	2	3.77E-05
1	2	3	2.43E-05
1	2	4	1.63E-05
1	2	5	1.14E-05
1	3	0	3.39E-05
1	3	1	3.08E-05
1	3	2	2.43E-05
1	3	3	1.79E-05
1	3	4	1.32E-05
1	3	5	9.77E-06
1	4	0	2.00E-05
1	4	1	1.89E-05
1	4	2	1.63E-05
1	4	3	1.32E-05
1	4	4	1.04E-05
1	4	5	8.11E-06
1	5	0	1.31E-05
1	5	1	1.27E-05
1	5	2	1.14E-05
1	5	3	9.77E-06
1	5	4	8.11E-06
1	5	5	6.65E-06
2	0	0	8.57E-05
2	0	1	6.82E-05
2	0	2	4.25E-05
2	0	3	2.62E-05
2	0	4	1.71E-05
2	0	5	1.18E-05
2	1	0	6.82E-05
2	1	1	5.67E-05
2	1	2	3.77E-05
2	1	3	2.43E-05
2	1	4	1.63E-05
2	1	5	1.14E-05
2	2	0	4.25E-05
2	2	1	3.77E-05
2	2	2	2.83E-05
2	2	3	2.01E-05
2	2	4	1.42E-05
2	2	5	1.03E-05
2	3	0	2.62E-05
2	3	1	2.43E-05
2	3	2	2.01E-05
2	3	3	1.55E-05
2	3	4	1.18E-05
2	3	5	8.99E-06
2	4	0	1.71E-05
2	4	1	1.63E-05
2	4	2	1.42E-05
2	4	3	1.18E-05
2	4	4	9.49E-06
2	4	5	7.56E-06
2	5	0	1.18E-05
2	5	1	1.14E-05
2	5	2	1.03E-05
2	5	3	8.99E-06
2	5	4	7.56E-06
2	5	5	6.27E-06
3	0	0	3.77E-05
3	0	1	3.39E-05
3	0	2	2.62E-05
3	0	3	1.90E-05
3	0	4	1.37E-05
3	0	5	1.00E-05
3	1	0	3.39E-05
3	1	1	3.08E-05
3	1	2	2.43E-05
3	1	3	1.79E-05
3	1	4	1.32E-05
3	1	5	9.77E-06
3	2	0	2.62E-05
3	2	1	2.43E-05
3	2	2	2.01E-05
3	2	3	1.55E-05
3	2	4	1.18E-05
3	2	5	8.99E-06
3	3	0	1.90E-05
3	3	1	1.79E-05
3	3	2	1.55E-05
3	3	3	1.27E-05
3	3	4	1.00E-05
3	3	5	7.91E-06
3	4	0	1.37E-05
3	4	1	1.32E-05
3	4	2	1.18E-05
3	4	3	1.00E-05
3	4	4	8.32E-06
3	4	5	6.80E-06
3	5	0	1.00E-05
3	5	1	9.77E-06
3	5	2	8.99E-06
3	5	3	7.91E-06
3	5	4	6.80E-06
3	5	5	5.74E-06
4	0	0	2.12E-05
4	0	1	2.00E-05
4	0	2	1.71E-05
4	0	3	1.37E-05
4	0	4	1.07E-05
4	0	5	8.32E-06
4	1	0	2.00E-05
4	1	1	1.89E-05
4	1	2	1.63E-05
4	1	3	1.32E-05
4	1	4	1.04E-05
4	1	5	8.11E-06
