Re186 - 4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	5.70E-01
0	0	1	3.08E-02
0	0	2	1.47E-05
0	0	3	6.40E-06
0	0	4	3.70E-06
0	0	5	2.41E-06
0	1	0	3.08E-02
0	1	1	2.63E-03
0	1	2	1.16E-05
0	1	3	5.76E-06
0	1	4	3.48E-06
0	1	5	2.33E-06
0	2	0	1.47E-05
0	2	1	1.16E-05
0	2	2	7.19E-06
0	2	3	4.48E-06
0	2	4	2.99E-06
0	2	5	2.11E-06
0	3	0	6.40E-06
0	3	1	5.76E-06
0	3	2	4.48E-06
0	3	3	3.29E-06
0	3	4	2.42E-06
0	3	5	1.82E-06
0	4	0	3.70E-06
0	4	1	3.48E-06
0	4	2	2.99E-06
0	4	3	2.42E-06
0	4	4	1.92E-06
0	4	5	1.53E-06
0	5	0	2.41E-06
0	5	1	2.33E-06
0	5	2	2.11E-06
0	5	3	1.82E-06
0	5	4	1.53E-06
0	5	5	1.27E-06
1	0	0	3.08E-02
1	0	1	2.63E-03
1	0	2	1.16E-05
1	0	3	5.76E-06
1	0	4	3.48E-06
1	0	5	2.33E-06
1	1	0	2.63E-03
1	1	1	2.79E-04
1	1	2	9.62E-06
1	1	3	5.26E-06
1	1	4	3.29E-06
1	1	5	2.26E-06
1	2	0	1.16E-05
1	2	1	9.62E-06
1	2	2	6.40E-06
1	2	3	4.18E-06
1	2	4	2.85E-06
1	2	5	2.04E-06
1	3	0	5.76E-06
1	3	1	5.26E-06
1	3	2	4.18E-06
1	3	3	3.13E-06
1	3	4	2.34E-06
1	3	5	1.77E-06
1	4	0	3.48E-06
1	4	1	3.29E-06
1	4	2	2.85E-06
1	4	3	2.34E-06
1	4	4	1.87E-06
1	4	5	1.49E-06
1	5	0	2.33E-06
1	5	1	2.26E-06
1	5	2	2.04E-06
1	5	3	1.77E-06
1	5	4	1.49E-06
1	5	5	1.25E-06
2	0	0	1.47E-05
2	0	1	1.16E-05
2	0	2	7.19E-06
2	0	3	4.48E-06
2	0	4	2.99E-06
2	0	5	2.11E-06
2	1	0	1.16E-05
2	1	1	9.62E-06
2	1	2	6.40E-06
2	1	3	4.18E-06
2	1	4	2.85E-06
2	1	5	2.04E-06
2	2	0	7.19E-06
2	2	1	6.40E-06
2	2	2	4.83E-06
2	2	3	3.48E-06
2	2	4	2.52E-06
2	2	5	1.88E-06
2	3	0	4.48E-06
2	3	1	4.18E-06
2	3	2	3.48E-06
2	3	3	2.74E-06
2	3	4	2.12E-06
2	3	5	1.64E-06
2	4	0	2.99E-06
2	4	1	2.85E-06
2	4	2	2.52E-06
2	4	3	2.12E-06
2	4	4	1.73E-06
2	4	5	1.40E-06
2	5	0	2.11E-06
2	5	1	2.04E-06
2	5	2	1.88E-06
2	5	3	1.64E-06
2	5	4	1.40E-06
2	5	5	1.19E-06
3	0	0	6.40E-06
3	0	1	5.76E-06
3	0	2	4.48E-06
3	0	3	3.29E-06
3	0	4	2.42E-06
3	0	5	1.82E-06
3	1	0	5.76E-06
3	1	1	5.26E-06
3	1	2	4.18E-06
3	1	3	3.13E-06
3	1	4	2.34E-06
3	1	5	1.77E-06
3	2	0	4.48E-06
3	2	1	4.18E-06
3	2	2	3.48E-06
3	2	3	2.74E-06
3	2	4	2.12E-06
3	2	5	1.64E-06
3	3	0	3.29E-06
3	3	1	3.13E-06
3	3	2	2.74E-06
3	3	3	2.26E-06
3	3	4	1.82E-06
3	3	5	1.46E-06
3	4	0	2.42E-06
3	4	1	2.34E-06
3	4	2	2.12E-06
3	4	3	1.82E-06
3	4	4	1.54E-06
3	4	5	1.27E-06
3	5	0	1.82E-06
3	5	1	1.77E-06
3	5	2	1.64E-06
3	5	3	1.46E-06
3	5	4	1.27E-06
3	5	5	1.09E-06
4	0	0	3.70E-06
4	0	1	3.48E-06
4	0	2	2.99E-06
4	0	3	2.42E-06
4	0	4	1.92E-06
