I131 - 6.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	8.65E-02
0	0	1	1.60E-03
0	0	2	9.08E-05
0	0	3	3.94E-05
0	0	4	2.21E-05
0	0	5	1.42E-05
0	1	0	1.60E-03
0	1	1	2.21E-04
0	1	2	7.23E-05
0	1	3	3.56E-05
0	1	4	2.08E-05
0	1	5	1.36E-05
0	2	0	9.08E-05
0	2	1	7.23E-05
0	2	2	4.49E-05
0	2	3	2.73E-05
0	2	4	1.76E-05
0	2	5	1.21E-05
0	3	0	3.94E-05
0	3	1	3.56E-05
0	3	2	2.73E-05
0	3	3	1.97E-05
0	3	4	1.41E-05
0	3	5	1.03E-05
0	4	0	2.21E-05
0	4	1	2.08E-05
0	4	2	1.76E-05
0	4	3	1.41E-05
0	4	4	1.10E-05
0	4	5	8.55E-06
0	5	0	1.42E-05
0	5	1	1.36E-05
0	5	2	1.21E-05
0	5	3	1.03E-05
0	5	4	8.55E-06
0	5	5	6.97E-06
1	0	0	1.60E-03
1	0	1	2.21E-04
1	0	2	7.23E-05
1	0	3	3.56E-05
1	0	4	2.08E-05
1	0	5	1.36E-05
1	1	0	2.21E-04
1	1	1	1.26E-04
1	1	2	6.02E-05
1	1	3	3.25E-05
1	1	4	1.97E-05
1	1	5	1.31E-05
1	2	0	7.23E-05
1	2	1	6.02E-05
1	2	2	3.97E-05
1	2	3	2.54E-05
1	2	4	1.68E-05
1	2	5	1.18E-05
1	3	0	3.56E-05
1	3	1	3.25E-05
1	3	2	2.54E-05
1	3	3	1.87E-05
1	3	4	1.35E-05
1	3	5	1.00E-05
1	4	0	2.08E-05
1	4	1	1.97E-05
1	4	2	1.68E-05
1	4	3	1.35E-05
1	4	4	1.07E-05
1	4	5	8.31E-06
1	5	0	1.36E-05
1	5	1	1.31E-05
1	5	2	1.18E-05
1	5	3	1.00E-05
1	5	4	8.31E-06
1	5	5	6.83E-06
2	0	0	9.08E-05
2	0	1	7.23E-05
2	0	2	4.49E-05
2	0	3	2.73E-05
2	0	4	1.76E-05
2	0	5	1.21E-05
2	1	0	7.23E-05
2	1	1	6.02E-05
2	1	2	3.97E-05
2	1	3	2.54E-05
2	1	4	1.68E-05
2	1	5	1.18E-05
2	2	0	4.49E-05
2	2	1	3.97E-05
2	2	2	2.96E-05
2	2	3	2.08E-05
2	2	4	1.46E-05
2	2	5	1.07E-05
2	3	0	2.73E-05
2	3	1	2.54E-05
2	3	2	2.08E-05
2	3	3	1.61E-05
2	3	4	1.21E-05
2	3	5	9.20E-06
2	4	0	1.76E-05
2	4	1	1.68E-05
2	4	2	1.46E-05
2	4	3	1.21E-05
2	4	4	9.70E-06
2	4	5	7.76E-06
2	5	0	1.21E-05
2	5	1	1.18E-05
2	5	2	1.07E-05
2	5	3	9.20E-06
2	5	4	7.76E-06
2	5	5	6.47E-06
3	0	0	3.94E-05
3	0	1	3.56E-05
3	0	2	2.73E-05
3	0	3	1.97E-05
3	0	4	1.41E-05
3	0	5	1.03E-05
3	1	0	3.56E-05
3	1	1	3.25E-05
3	1	2	2.54E-05
3	1	3	1.87E-05
3	1	4	1.35E-05
3	1	5	1.00E-05
3	2	0	2.73E-05
3	2	1	2.54E-05
3	2	2	2.08E-05
3	2	3	1.61E-05
3	2	4	1.21E-05
3	2	5	9.20E-06
3	3	0	1.97E-05
3	3	1	1.87E-05
3	3	2	1.61E-05
3	3	3	1.31E-05
3	3	4	1.03E-05
3	3	5	8.12E-06
3	4	0	1.41E-05
3	4	1	1.35E-05
3	4	2	1.21E-05
3	4	3	1.03E-05
3	4	4	8.54E-06
3	4	5	7.01E-06
3	5	0	1.03E-05
3	5	1	1.00E-05
3	5	2	9.20E-06
3	5	3	8.12E-06
3	5	4	7.01E-06
3	5	5	5.89E-06
4	0	0	2.21E-05
4	0	1	2.08E-05
4	0	2	1.76E-05
4	0	3	1.41E-05
4	0	4	1.10E-05
4	0	5	8.55E-06
4	1	0	2.08E-05
4	1	1	1.97E-05
4	1	2	1.68E-05
4	1	3	1.35E-05
4	1	4	1.07E-05
4	1	5	8.31E-06
4	2	0	1.76E-05
4	2	1	1.68E-05
4	2	2	1.46E-05
4	2	3	1.21E-05
4	2	4	9.70E-06
4	2	5	7.76E-06
4	3	0	1.41E-05
4	3	1	1.35E-05
4	3	2	1.21E-05
4	3	3	1.03E-05
4	3	4	8.54E-06
4	3	5	7.01E-06
4	4	0	1.10E-05
4	4	1	1.07E-05
4	4	2	9.70E-06
4	4	3	8.54E-06
4	4	4	7.28E-06
4	4	5	6.10E-06
4	5	0	8.55E-06
4	5	1	8.31E-06
4	5	2	7.76E-06
4	5	3	7.01E-06
4	5	4	6.10E-06
4	5	5	5.25E-06
5	0	0	1.42E-05
5	0	1	1.36E-05
5	0	2	1.21E-05
5	0	3	1.03E-05
5	0	4	8.55E-06
5	0	5	6.97E-06
5	1	0	1.36E-05
5	1	1	1.31E-05
5	1	2	1.18E-05
5	1	3	1.00E-05
5	1	4	8.31E-06
5	1	5	6.83E-06
5	2	0	1.21E-05
5	2	1	1.18E-05
5	2	2	1.07E-05
5	2	3	9.20E-06
5	2	4	7.76E-06
5	2	5	6.47E-06
5	3	0	1.03E-05
5	3	1	1.00E-05
5	3	2	9.20E-06
5	3	3	8.12E-06
5	3	4	7.01E-06
5	3	5	5.89E-06
5	4	0	8.55E-06
5	4	1	8.31E-06
5	4	2	7.76E-06
5	4	3	7.01E-06
5	4	4	6.10E-06
5	4	5	5.25E-06
5	5	0	6.97E-06
5	5	1	6.83E-06
5	5	2	6.47E-06
5	5	3	5.89E-06
5	5	4	5.25E-06
5	5	5	4.63E-06
