Re188 - 6mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.19E-01
0	0	1	2.89E-02
0	0	2	4.20E-05
0	0	3	7.75E-06
0	0	4	4.35E-06
0	0	5	2.80E-06
0	1	0	2.89E-02
0	1	1	4.18E-03
0	1	2	1.83E-05
0	1	3	6.96E-06
0	1	4	4.10E-06
0	1	5	2.70E-06
0	2	0	4.20E-05
0	2	1	1.83E-05
0	2	2	8.72E-06
0	2	3	5.36E-06
0	2	4	3.50E-06
0	2	5	2.42E-06
0	3	0	7.75E-06
0	3	1	6.96E-06
0	3	2	5.36E-06
0	3	3	3.88E-06
0	3	4	2.80E-06
0	3	5	2.07E-06
0	4	0	4.35E-06
0	4	1	4.10E-06
0	4	2	3.50E-06
0	4	3	2.80E-06
0	4	4	2.19E-06
0	4	5	1.72E-06
0	5	0	2.80E-06
0	5	1	2.70E-06
0	5	2	2.42E-06
0	5	3	2.07E-06
0	5	4	1.72E-06
0	5	5	1.41E-06
1	0	0	2.89E-02
1	0	1	4.18E-03
1	0	2	1.83E-05
1	0	3	6.96E-06
1	0	4	4.10E-06
1	0	5	2.70E-06
1	1	0	4.18E-03
1	1	1	7.26E-04
1	1	2	1.24E-05
1	1	3	6.33E-06
1	1	4	3.88E-06
1	1	5	2.60E-06
1	2	0	1.83E-05
1	2	1	1.24E-05
1	2	2	7.75E-06
1	2	3	4.98E-06
1	2	4	3.33E-06
1	2	5	2.34E-06
1	3	0	6.96E-06
1	3	1	6.33E-06
1	3	2	4.98E-06
1	3	3	3.68E-06
1	3	4	2.69E-06
1	3	5	2.01E-06
1	4	0	4.10E-06
1	4	1	3.88E-06
1	4	2	3.33E-06
1	4	3	2.69E-06
1	4	4	2.13E-06
1	4	5	1.68E-06
1	5	0	2.70E-06
1	5	1	2.60E-06
1	5	2	2.34E-06
1	5	3	2.01E-06
1	5	4	1.68E-06
1	5	5	1.38E-06
2	0	0	4.20E-05
2	0	1	1.83E-05
2	0	2	8.72E-06
2	0	3	5.36E-06
2	0	4	3.50E-06
2	0	5	2.42E-06
2	1	0	1.83E-05
2	1	1	1.24E-05
2	1	2	7.75E-06
2	1	3	4.98E-06
2	1	4	3.33E-06
2	1	5	2.34E-06
2	2	0	8.72E-06
2	2	1	7.75E-06
2	2	2	5.81E-06
2	2	3	4.11E-06
2	2	4	2.92E-06
2	2	5	2.13E-06
2	3	0	5.36E-06
2	3	1	4.98E-06
2	3	2	4.11E-06
2	3	3	3.18E-06
2	3	4	2.42E-06
2	3	5	1.85E-06
2	4	0	3.50E-06
2	4	1	3.33E-06
2	4	2	2.92E-06
2	4	3	2.42E-06
2	4	4	1.95E-06
2	4	5	1.57E-06
2	5	0	2.42E-06
2	5	1	2.34E-06
2	5	2	2.13E-06
2	5	3	1.85E-06
2	5	4	1.57E-06
2	5	5	1.31E-06
3	0	0	7.75E-06
3	0	1	6.96E-06
3	0	2	5.36E-06
3	0	3	3.88E-06
3	0	4	2.80E-06
3	0	5	2.07E-06
3	1	0	6.96E-06
3	1	1	6.33E-06
3	1	2	4.98E-06
3	1	3	3.68E-06
3	1	4	2.69E-06
3	1	5	2.01E-06
3	2	0	5.36E-06
3	2	1	4.98E-06
3	2	2	4.11E-06
3	2	3	3.18E-06
3	2	4	2.42E-06
3	2	5	1.85E-06
3	3	0	3.88E-06
3	3	1	3.68E-06
3	3	2	3.18E-06
3	3	3	2.60E-06
3	3	4	2.07E-06
3	3	5	1.64E-06
3	4	0	2.80E-06
3	4	1	2.69E-06
3	4	2	2.42E-06
3	4	3	2.07E-06
3	4	4	1.72E-06
3	4	5	1.41E-06
3	5	0	2.07E-06
3	5	1	2.01E-06
3	5	2	1.85E-06
3	5	3	1.64E-06
3	5	4	1.41E-06
3	5	5	1.20E-06
4	0	0	4.35E-06
4	0	1	4.10E-06
4	0	2	3.50E-06
4	0	3	2.80E-06
4	0	4	2.19E-06
4	0	5	1.72E-06
4	1	0	4.10E-06
4	1	1	3.88E-06
4	1	2	3.33E-06
4	1	3	2.69E-06
4	1	4	2.13E-06
4	1	5	1.68E-06
4	2	0	3.50E-06
4	2	1	3.33E-06
4	2	2	2.92E-06
4	2	3	2.42E-06
4	2	4	1.95E-06
4	2	5	1.57E-06
4	3	0	2.80E-06
4	3	1	2.69E-06
4	3	2	2.42E-06
4	3	3	2.07E-06
4	3	4	1.72E-06
4	3	5	1.41E-06
