Y90 - 3.59mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	9.23E-01
0	0	1	9.85E-02
0	0	2	2.42E-04
0	0	3	3.42E-06
0	0	4	1.70E-06
0	0	5	1.00E-06
0	1	0	9.85E-02
0	1	1	1.68E-02
0	1	2	5.37E-05
0	1	3	3.01E-06
0	1	4	1.58E-06
0	1	5	9.58E-07
0	2	0	2.42E-04
0	2	1	5.37E-05
0	2	2	4.01E-06
0	2	3	2.18E-06
0	2	4	1.31E-06
0	2	5	8.45E-07
0	3	0	3.42E-06
0	3	1	3.01E-06
0	3	2	2.18E-06
0	3	3	1.48E-06
0	3	4	1.00E-06
0	3	5	7.02E-07
0	4	0	1.70E-06
0	4	1	1.58E-06
0	4	2	1.31E-06
0	4	3	1.00E-06
0	4	4	7.52E-07
0	4	5	5.64E-07
0	5	0	1.00E-06
0	5	1	9.58E-07
0	5	2	8.45E-07
0	5	3	7.02E-07
0	5	4	5.64E-07
0	5	5	4.49E-07
1	0	0	9.85E-02
1	0	1	1.68E-02
1	0	2	5.37E-05
1	0	3	3.01E-06
1	0	4	1.58E-06
1	0	5	9.58E-07
1	1	0	1.68E-02
1	1	1	3.34E-03
1	1	2	1.47E-05
1	1	3	2.67E-06
1	1	4	1.48E-06
1	1	5	9.18E-07
1	2	0	5.37E-05
1	2	1	1.47E-05
1	2	2	3.43E-06
1	2	3	2.00E-06
1	2	4	1.23E-06
1	2	5	8.12E-07
1	3	0	3.01E-06
1	3	1	2.67E-06
1	3	2	2.00E-06
1	3	3	1.38E-06
1	3	4	9.59E-07
1	3	5	6.78E-07
1	4	0	1.58E-06
1	4	1	1.48E-06
1	4	2	1.23E-06
1	4	3	9.59E-07
1	4	4	7.25E-07
1	4	5	5.48E-07
1	5	0	9.58E-07
1	5	1	9.18E-07
1	5	2	8.12E-07
1	5	3	6.78E-07
1	5	4	5.48E-07
1	5	5	4.38E-07
2	0	0	2.42E-04
2	0	1	5.37E-05
2	0	2	4.01E-06
2	0	3	2.18E-06
2	0	4	1.31E-06
2	0	5	8.45E-07
2	1	0	5.37E-05
2	1	1	1.47E-05
2	1	2	3.43E-06
2	1	3	2.00E-06
2	1	4	1.23E-06
2	1	5	8.12E-07
2	2	0	4.01E-06
2	2	1	3.43E-06
2	2	2	2.41E-06
2	2	3	1.58E-06
2	2	4	1.05E-06
2	2	5	7.26E-07
2	3	0	2.18E-06
2	3	1	2.00E-06
2	3	2	1.58E-06
2	3	3	1.17E-06
2	3	4	8.46E-07
2	3	5	6.15E-07
2	4	0	1.31E-06
2	4	1	1.23E-06
2	4	2	1.05E-06
2	4	3	8.46E-07
2	4	4	6.58E-07
2	4	5	5.07E-07
2	5	0	8.45E-07
2	5	1	8.12E-07
2	5	2	7.26E-07
2	5	3	6.15E-07
2	5	4	5.07E-07
2	5	5	4.09E-07
3	0	0	3.42E-06
3	0	1	3.01E-06
3	0	2	2.18E-06
3	0	3	1.48E-06
3	0	4	1.00E-06
3	0	5	7.02E-07
3	1	0	3.01E-06
3	1	1	2.67E-06
3	1	2	2.00E-06
3	1	3	1.38E-06
3	1	4	9.59E-07
3	1	5	6.78E-07
3	2	0	2.18E-06
3	2	1	2.00E-06
3	2	2	1.58E-06
3	2	3	1.17E-06
3	2	4	8.46E-07
3	2	5	6.15E-07
3	3	0	1.48E-06
3	3	1	1.38E-06
3	3	2	1.17E-06
3	3	3	9.20E-07
3	3	4	7.03E-07
3	3	5	5.33E-07
3	4	0	1.00E-06
3	4	1	9.59E-07
3	4	2	8.46E-07
3	4	3	7.03E-07
3	4	4	5.64E-07
3	4	5	4.47E-07
3	5	0	7.02E-07
3	5	1	6.78E-07
3	5	2	6.15E-07
3	5	3	5.33E-07
3	5	4	4.47E-07
3	5	5	3.71E-07
4	0	0	1.70E-06
4	0	1	1.58E-06
4	0	2	1.31E-06
4	0	3	1.00E-06
4	0	4	7.52E-07
4	0	5	5.64E-07
4	1	0	1.58E-06
4	1	1	1.48E-06
4	1	2	1.23E-06
4	1	3	9.59E-07
4	1	4	7.25E-07
4	1	5	5.48E-07
4	2	0	1.31E-06
4	2	1	1.23E-06
4	2	2	1.05E-06
4	2	3	8.46E-07
4	2	4	6.58E-07
4	2	5	5.07E-07
4	3	0	1.00E-06
4	3	1	9.59E-07
4	3	2	8.46E-07
4	3	3	7.03E-07
4	3	4	5.64E-07
4	3	5	4.47E-07
4	4	0	7.52E-07
4	4	1	7.25E-07
4	4	2	6.58E-07
4	4	3	5.64E-07
4	4	4	4.70E-07
4	4	5	3.85E-07
4	5	0	5.64E-07
4	5	1	5.48E-07
4	5	2	5.07E-07
4	5	3	4.47E-07
4	5	4	3.85E-07
4	5	5	3.24E-07
5	0	0	1.00E-06
5	0	1	9.58E-07
5	0	2	8.45E-07
5	0	3	7.02E-07
5	0	4	5.64E-07
5	0	5	4.49E-07
5	1	0	9.58E-07
5	1	1	9.18E-07
5	1	2	8.12E-07
5	1	3	6.78E-07
5	1	4	5.48E-07
5	1	5	4.38E-07
5	2	0	8.45E-07
5	2	1	8.12E-07
5	2	2	7.26E-07
5	2	3	6.15E-07
5	2	4	5.07E-07
5	2	5	4.09E-07
5	3	0	7.02E-07
5	3	1	6.78E-07
5	3	2	6.15E-07
5	3	3	5.33E-07
5	3	4	4.47E-07
5	3	5	3.71E-07
5	4	0	5.64E-07
5	4	1	5.48E-07
5	4	2	5.07E-07
5	4	3	4.47E-07
5	4	4	3.85E-07
5	4	5	3.24E-07
5	5	0	4.49E-07
5	5	1	4.38E-07
5	5	2	4.09E-07
