Re188 - 2.33mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.40E+00
0	0	1	3.04E-01
0	0	2	4.20E-03
0	0	3	6.41E-05
0	0	4	3.40E-05
0	0	5	2.17E-05
0	1	0	3.04E-01
0	1	1	6.79E-02
0	1	2	1.43E-03
0	1	3	5.59E-05
0	1	4	3.22E-05
0	1	5	2.10E-05
0	2	0	4.20E-03
0	2	1	1.43E-03
0	2	2	9.99E-05
0	2	3	4.22E-05
0	2	4	2.74E-05
0	2	5	1.89E-05
0	3	0	6.41E-05
0	3	1	5.59E-05
0	3	2	4.22E-05
0	3	3	3.04E-05
0	3	4	2.19E-05
0	3	5	1.61E-05
0	4	0	3.40E-05
0	4	1	3.22E-05
0	4	2	2.74E-05
0	4	3	2.19E-05
0	4	4	1.71E-05
0	4	5	1.33E-05
0	5	0	2.17E-05
0	5	1	2.10E-05
0	5	2	1.89E-05
0	5	3	1.61E-05
0	5	4	1.33E-05
0	5	5	1.09E-05
1	0	0	3.04E-01
1	0	1	6.79E-02
1	0	2	1.43E-03
1	0	3	5.59E-05
1	0	4	3.22E-05
1	0	5	2.10E-05
1	1	0	6.79E-02
1	1	1	1.89E-02
1	1	2	5.18E-04
1	1	3	5.02E-05
1	1	4	3.04E-05
1	1	5	2.02E-05
1	2	0	1.43E-03
1	2	1	5.18E-04
1	2	2	7.06E-05
1	2	3	3.92E-05
1	2	4	2.61E-05
1	2	5	1.82E-05
1	3	0	5.59E-05
1	3	1	5.02E-05
1	3	2	3.92E-05
1	3	3	2.87E-05
1	3	4	2.10E-05
1	3	5	1.56E-05
1	4	0	3.22E-05
1	4	1	3.04E-05
1	4	2	2.61E-05
1	4	3	2.10E-05
1	4	4	1.66E-05
1	4	5	1.30E-05
1	5	0	2.10E-05
1	5	1	2.02E-05
1	5	2	1.82E-05
1	5	3	1.56E-05
1	5	4	1.30E-05
1	5	5	1.08E-05
2	0	0	4.20E-03
2	0	1	1.43E-03
2	0	2	9.99E-05
2	0	3	4.22E-05
2	0	4	2.74E-05
2	0	5	1.89E-05
2	1	0	1.43E-03
2	1	1	5.18E-04
