Re186 - 9.28mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	5.49E-02
0	0	1	1.29E-03
0	0	2	2.88E-06
0	0	3	1.34E-06
0	0	4	7.83E-07
0	0	5	5.16E-07
0	1	0	1.29E-03
0	1	1	4.90E-05
0	1	2	2.33E-06
0	1	3	1.21E-06
0	1	4	7.42E-07
0	1	5	4.98E-07
0	2	0	2.88E-06
0	2	1	2.33E-06
0	2	2	1.50E-06
0	2	3	9.51E-07
0	2	4	6.36E-07
0	2	5	4.50E-07
0	3	0	1.34E-06
0	3	1	1.21E-06
0	3	2	9.51E-07
0	3	3	7.03E-07
0	3	4	5.17E-07
0	3	5	3.86E-07
0	4	0	7.83E-07
0	4	1	7.42E-07
0	4	2	6.36E-07
0	4	3	5.17E-07
0	4	4	4.08E-07
0	4	5	3.21E-07
0	5	0	5.16E-07
0	5	1	4.98E-07
0	5	2	4.50E-07
0	5	3	3.86E-07
0	5	4	3.21E-07
0	5	5	2.64E-07
1	0	0	1.29E-03
1	0	1	4.90E-05
1	0	2	2.33E-06
1	0	3	1.21E-06
1	0	4	7.42E-07
1	0	5	4.98E-07
1	1	0	4.90E-05
1	1	1	5.55E-06
1	1	2	1.96E-06
1	1	3	1.11E-06
1	1	4	7.02E-07
1	1	5	4.79E-07
1	2	0	2.33E-06
1	2	1	1.96E-06
1	2	2	1.34E-06
1	2	3	8.88E-07
1	2	4	6.08E-07
1	2	5	4.34E-07
1	3	0	1.21E-06
1	3	1	1.11E-06
1	3	2	8.88E-07
1	3	3	6.68E-07
1	3	4	4.98E-07
1	3	5	3.75E-07
1	4	0	7.42E-07
1	4	1	7.02E-07
1	4	2	6.08E-07
1	4	3	4.98E-07
1	4	4	3.97E-07
1	4	5	3.15E-07
1	5	0	4.98E-07
1	5	1	4.79E-07
1	5	2	4.34E-07
1	5	3	3.75E-07
1	5	4	3.15E-07
1	5	5	2.59E-07
2	0	0	2.88E-06
2	0	1	2.33E-06
2	0	2	1.50E-06
2	0	3	9.51E-07
2	0	4	6.36E-07
2	0	5	4.50E-07
2	1	0	2.33E-06
2	1	1	1.96E-06
2	1	2	1.34E-06
2	1	3	8.88E-07
2	1	4	6.08E-07
2	1	5	4.34E-07
2	2	0	1.50E-06
2	2	1	1.34E-06
2	2	2	1.02E-06
2	2	3	7.41E-07
2	2	4	5.37E-07
2	2	5	3.97E-07
2	3	0	9.51E-07
2	3	1	8.88E-07
2	3	2	7.41E-07
2	3	3	5.82E-07
2	3	4	4.49E-07
2	3	5	3.46E-07
2	4	0	6.36E-07
2	4	1	6.08E-07
2	4	2	5.37E-07
2	4	3	4.49E-07
2	4	4	3.64E-07
2	4	5	2.93E-07
2	5	0	4.50E-07
2	5	1	4.34E-07
2	5	2	3.97E-07
2	5	3	3.46E-07
2	5	4	2.93E-07
2	5	5	2.44E-07
3	0	0	1.34E-06
3	0	1	1.21E-06
3	0	2	9.51E-07
3	0	3	7.03E-07
3	0	4	5.17E-07
3	0	5	3.86E-07
3	1	0	1.21E-06
3	1	1	1.11E-06
3	1	2	8.88E-07
3	1	3	6.68E-07
3	1	4	4.98E-07
3	1	5	3.75E-07
3	2	0	9.51E-07
3	2	1	8.88E-07
3	2	2	7.41E-07
3	2	3	5.82E-07
3	2	4	4.49E-07
3	2	5	3.46E-07
3	3	0	7.03E-07
3	3	1	6.68E-07
3	3	2	5.82E-07
3	3	3	4.81E-07
3	3	4	3.86E-07
3	3	5	3.06E-07
