I131 - 2.4mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	1.67E+00
0	0	1	6.84E-02
0	0	2	7.22E-04
0	0	3	3.12E-04
0	0	4	1.78E-04
0	0	5	1.13E-04
0	1	0	6.84E-02
0	1	1	5.72E-03
0	1	2	5.78E-04
0	1	3	2.84E-04
0	1	4	1.66E-04
0	1	5	1.08E-04
0	2	0	7.22E-04
0	2	1	5.78E-04
0	2	2	3.58E-04
0	2	3	2.18E-04
0	2	4	1.41E-04
0	2	5	9.70E-05
0	3	0	3.12E-04
0	3	1	2.84E-04
0	3	2	2.18E-04
0	3	3	1.57E-04
0	3	4	1.12E-04
0	3	5	8.24E-05
0	4	0	1.78E-04
0	4	1	1.66E-04
0	4	2	1.41E-04
0	4	3	1.12E-04
0	4	4	8.71E-05
0	4	5	6.88E-05
0	5	0	1.13E-04
0	5	1	1.08E-04
0	5	2	9.70E-05
0	5	3	8.24E-05
0	5	4	6.88E-05
0	5	5	5.60E-05
1	0	0	6.84E-02
1	0	1	5.72E-03
1	0	2	5.78E-04
1	0	3	2.84E-04
1	0	4	1.66E-04
1	0	5	1.08E-04
1	1	0	5.72E-03
1	1	1	1.32E-03
1	1	2	4.81E-04
1	1	3	2.59E-04
1	1	4	1.56E-04
1	1	5	1.04E-04
1	2	0	5.78E-04
1	2	1	4.81E-04
1	2	2	3.17E-04
1	2	3	2.02E-04
1	2	4	1.35E-04
1	2	5	9.40E-05
1	3	0	2.84E-04
1	3	1	2.59E-04
1	3	2	2.02E-04
1	3	3	1.48E-04
1	3	4	1.08E-04
1	3	5	8.05E-05
1	4	0	1.66E-04
1	4	1	1.56E-04
1	4	2	1.35E-04
1	4	3	1.08E-04
1	4	4	8.51E-05
1	4	5	6.72E-05
1	5	0	1.08E-04
1	5	1	1.04E-04
1	5	2	9.40E-05
1	5	3	8.05E-05
1	5	4	6.72E-05
1	5	5	5.55E-05
2	0	0	7.22E-04
2	0	1	5.78E-04
2	0	2	3.58E-04
2	0	3	2.18E-04
2	0	4	1.41E-04
2	0	5	9.70E-05
2	1	0	5.78E-04
2	1	1	4.81E-04
2	1	2	3.17E-04
2	1	3	2.02E-04
2	1	4	1.35E-04
2	1	5	9.40E-05
2	2	0	3.58E-04
2	2	1	3.17E-04
2	2	2	2.37E-04
2	2	3	1.67E-04
2	2	4	1.17E-04
2	2	5	8.50E-05
2	3	0	2.18E-04
2	3	1	2.02E-04
2	3	2	1.67E-04
2	3	3	1.28E-04
2	3	4	9.70E-05
2	3	5	7.41E-05
2	4	0	1.41E-04
2	4	1	1.35E-04
2	4	2	1.17E-04
2	4	3	9.70E-05
2	4	4	7.81E-05
2	4	5	6.25E-05
2	5	0	9.70E-05
2	5	1	9.40E-05
2	5	2	8.50E-05
2	5	3	7.41E-05
2	5	4	6.25E-05
2	5	5	5.14E-05
3	0	0	3.12E-04
3	0	1	2.84E-04
3	0	2	2.18E-04
3	0	3	1.57E-04
3	0	4	1.12E-04
3	0	5	8.24E-05
3	1	0	2.84E-04
3	1	1	2.59E-04
3	1	2	2.02E-04
3	1	3	1.48E-04
3	1	4	1.08E-04
3	1	5	8.05E-05
3	2	0	2.18E-04
3	2	1	2.02E-04
3	2	2	1.67E-04
3	2	3	1.28E-04
3	2	4	9.70E-05
3	2	5	7.41E-05
3	3	0	1.57E-04
3	3	1	1.48E-04
3	3	2	1.28E-04
3	3	3	1.04E-04
3	3	4	8.27E-05
3	3	5	6.48E-05
3	4	0	1.12E-04
3	4	1	1.08E-04
3	4	2	9.70E-05
3	4	3	8.27E-05
3	4	4	6.80E-05
3	4	5	5.61E-05
3	5	0	8.24E-05
3	5	1	8.05E-05
3	5	2	7.41E-05
3	5	3	6.48E-05
3	5	4	5.61E-05
3	5	5	4.74E-05
4	0	0	1.78E-04
4	0	1	1.66E-04
4	0	2	1.41E-04
4	0	3	1.12E-04
4	0	4	8.71E-05
4	0	5	6.88E-05
4	1	0	1.66E-04
4	1	1	1.56E-04
4	1	2	1.35E-04
4	1	3	1.08E-04
4	1	4	8.51E-05
4	1	5	6.72E-05
4	2	0	1.41E-04
4	2	1	1.35E-04
4	2	2	1.17E-04
4	2	3	9.70E-05
4	2	4	7.81E-05
4	2	5	6.25E-05
4	3	0	1.12E-04
4	3	1	1.08E-04
4	3	2	9.70E-05
4	3	3	8.27E-05
4	3	4	6.80E-05
4	3	5	5.61E-05
4	4	0	8.71E-05
4	4	1	8.51E-05
4	4	2	7.81E-05
4	4	3	6.80E-05
4	4	4	5.83E-05
4	4	5	4.93E-05
4	5	0	6.88E-05
4	5	1	6.72E-05
4	5	2	6.25E-05
4	5	3	5.61E-05
4	5	4	4.93E-05
4	5	5	4.32E-05
5	0	0	1.13E-04
5	0	1	1.08E-04
5	0	2	9.70E-05
5	0	3	8.24E-05
5	0	4	6.88E-05
5	0	5	5.60E-05
5	1	0	1.08E-04
5	1	1	1.04E-04
5	1	2	9.40E-05
5	1	3	8.05E-05
5	1	4	6.72E-05
5	1	5	5.55E-05
5	2	0	9.70E-05
5	2	1	9.40E-05
5	2	2	8.50E-05
5	2	3	7.41E-05
5	2	4	6.25E-05
5	2	5	5.14E-05
5	3	0	8.24E-05
5	3	1	8.05E-05
5	3	2	7.41E-05
5	3	3	6.48E-05
5	3	4	5.61E-05
5	3	5	4.74E-05
5	4	0	6.88E-05
5	4	1	6.72E-05
5	4	2	6.25E-05
5	4	3	5.61E-05
5	4	4	4.93E-05
5	4	5	4.32E-05
5	5	0	5.60E-05
5	5	1	5.55E-05
5	5	2	5.14E-05
5	5	3	4.74E-05
5	5	4	4.32E-05
5	5	5	3.76E-05
