Sr89 - 3.9mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	6.05E-01
0	0	1	3.46E-02
0	0	2	3.65E-06
0	0	3	1.27E-06
0	0	4	6.23E-07
0	0	5	3.64E-07
0	1	0	3.46E-02
0	1	1	2.88E-03
0	1	2	2.73E-06
0	1	3	1.12E-06
0	1	4	5.80E-07
0	1	5	3.45E-07
0	2	0	3.65E-06
0	2	1	2.73E-06
0	2	2	1.48E-06
0	2	3	8.05E-07
0	2	4	4.78E-07
0	2	5	3.05E-07
0	3	0	1.27E-06
0	3	1	1.12E-06
0	3	2	8.05E-07
0	3	3	5.40E-07
0	3	4	3.64E-07
0	3	5	2.51E-07
0	4	0	6.23E-07
0	4	1	5.80E-07
0	4	2	4.78E-07
0	4	3	3.64E-07
0	4	4	2.70E-07
0	4	5	2.00E-07
0	5	0	3.64E-07
0	5	1	3.45E-07
0	5	2	3.05E-07
0	5	3	2.51E-07
0	5	4	2.00E-07
0	5	5	1.58E-07
1	0	0	3.46E-02
1	0	1	2.88E-03
1	0	2	2.73E-06
1	0	3	1.12E-06
1	0	4	5.80E-07
1	0	5	3.45E-07
1	1	0	2.88E-03
1	1	1	2.75E-04
1	1	2	2.15E-06
1	1	3	9.91E-07
1	1	4	5.41E-07
1	1	5	3.32E-07
1	2	0	2.73E-06
1	2	1	2.15E-06
1	2	2	1.28E-06
1	2	3	7.36E-07
1	2	4	4.48E-07
1	2	5	2.91E-07
1	3	0	1.12E-06
1	3	1	9.91E-07
1	3	2	7.36E-07
1	3	3	5.08E-07
1	3	4	3.46E-07
1	3	5	2.42E-07
1	4	0	5.80E-07
1	4	1	5.41E-07
1	4	2	4.48E-07
1	4	3	3.46E-07
1	4	4	2.60E-07
1	4	5	1.95E-07
1	5	0	3.45E-07
1	5	1	3.32E-07
1	5	2	2.91E-07
1	5	3	2.42E-07
1	5	4	1.95E-07
1	5	5	1.54E-07
2	0	0	3.65E-06
2	0	1	2.73E-06
2	0	2	1.48E-06
2	0	3	8.05E-07
2	0	4	4.78E-07
2	0	5	3.05E-07
2	1	0	2.73E-06
2	1	1	2.15E-06
2	1	2	1.28E-06
2	1	3	7.36E-07
2	1	4	4.48E-07
2	1	5	2.91E-07
2	2	0	1.48E-06
2	2	1	1.28E-06
2	2	2	8.93E-07
2	2	3	5.80E-07
2	2	4	3.83E-07
2	2	5	2.61E-07
2	3	0	8.05E-07
2	3	1	7.36E-07
2	3	2	5.80E-07
2	3	3	4.25E-07
2	3	4	3.03E-07
2	3	5	2.19E-07
2	4	0	4.78E-07
2	4	1	4.48E-07
2	4	2	3.83E-07
2	4	3	3.03E-07
2	4	4	2.34E-07
2	4	5	1.79E-07
2	5	0	3.05E-07
2	5	1	2.91E-07
2	5	2	2.61E-07
2	5	3	2.19E-07
2	5	4	1.79E-07
2	5	5	1.44E-07
3	0	0	1.27E-06
3	0	1	1.12E-06
3	0	2	8.05E-07
3	0	3	5.40E-07
3	0	4	3.64E-07
3	0	5	2.51E-07
3	1	0	1.12E-06
3	1	1	9.91E-07
3	1	2	7.36E-07
3	1	3	5.08E-07
3	1	4	3.46E-07
3	1	5	2.42E-07
3	2	0	8.05E-07
3	2	1	7.36E-07
3	2	2	5.80E-07
3	2	3	4.25E-07
3	2	4	3.03E-07
3	2	5	2.19E-07
3	3	0	5.40E-07
3	3	1	5.08E-07
3	3	2	4.25E-07
3	3	3	3.30E-07
3	3	4	2.52E-07
3	3	5	1.89E-07
3	4	0	3.64E-07
3	4	1	3.46E-07
3	4	2	3.03E-07
3	4	3	2.52E-07
3	4	4	2.01E-07
3	4	5	1.58E-07
3	5	0	2.51E-07
3	5	1	2.42E-07
3	5	2	2.19E-07
3	5	3	1.89E-07
3	5	4	1.58E-07
3	5	5	1.29E-07
4	0	0	6.23E-07
4	0	1	5.80E-07
4	0	2	4.78E-07
4	0	3	3.64E-07
4	0	4	2.70E-07
4	0	5	2.00E-07
4	1	0	5.80E-07
4	1	1	5.41E-07
4	1	2	4.48E-07
4	1	3	3.46E-07
4	1	4	2.60E-07
4	1	5	1.95E-07
4	2	0	4.78E-07
4	2	1	4.48E-07
4	2	2	3.83E-07
4	2	3	3.03E-07
4	2	4	2.34E-07
4	2	5	1.79E-07
4	3	0	3.64E-07
4	3	1	3.46E-07
4	3	2	3.03E-07
4	3	3	2.52E-07
4	3	4	2.01E-07
4	3	5	1.58E-07
4	4	0	2.70E-07
4	4	1	2.60E-07
4	4	2	2.34E-07
4	4	3	2.01E-07
4	4	4	1.64E-07
4	4	5	1.35E-07
4	5	0	2.00E-07
4	5	1	1.95E-07
4	5	2	1.79E-07
4	5	3	1.58E-07
4	5	4	1.35E-07
4	5	5	1.12E-07
5	0	0	3.64E-07
5	0	1	3.45E-07
5	0	2	3.05E-07
5	0	3	2.51E-07
5	0	4	2.00E-07
5	0	5	1.58E-07
5	1	0	3.45E-07
5	1	1	3.32E-07
5	1	2	2.91E-07
5	1	3	2.42E-07
5	1	4	1.95E-07
5	1	5	1.54E-07
5	2	0	3.05E-07
5	2	1	2.91E-07
5	2	2	2.61E-07
5	2	3	2.19E-07
5	2	4	1.79E-07
5	2	5	1.44E-07
5	3	0	2.51E-07
5	3	1	2.42E-07
5	3	2	2.19E-07
5	3	3	1.89E-07
5	3	4	1.58E-07
5	3	5	1.29E-07
5	4	0	2.00E-07
5	4	1	1.95E-07
5	4	2	1.79E-07
5	4	3	1.58E-07
5	4	4	1.35E-07
5	4	5	1.12E-07
5	5	0	1.58E-07
5	5	1	1.54E-07
5	5	2	1.44E-07
5	5	3	1.29E-07
5	5	4	1.12E-07
5	5	5	9.71E-08
