Re186 - 4.8mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	3.48E-01
0	0	1	1.57E-02
0	0	2	1.01E-05
0	0	3	4.54E-06
0	0	4	2.63E-06
0	0	5	1.74E-06
0	1	0	1.57E-02
0	1	1	1.10E-03
0	1	2	8.07E-06
0	1	3	4.10E-06
0	1	4	2.48E-06
0	1	5	1.67E-06
0	2	0	1.01E-05
0	2	1	8.07E-06
0	2	2	5.09E-06
0	2	3	3.19E-06
0	2	4	2.14E-06
0	2	5	1.51E-06
0	3	0	4.54E-06
0	3	1	4.10E-06
0	3	2	3.19E-06
0	3	3	2.36E-06
0	3	4	1.73E-06
0	3	5	1.31E-06
0	4	0	2.63E-06
0	4	1	2.48E-06
0	4	2	2.14E-06
0	4	3	1.73E-06
0	4	4	1.38E-06
0	4	5	1.10E-06
0	5	0	1.74E-06
0	5	1	1.67E-06
0	5	2	1.51E-06
0	5	3	1.31E-06
0	5	4	1.10E-06
0	5	5	9.12E-07
1	0	0	1.57E-02
1	0	1	1.10E-03
1	0	2	8.07E-06
1	0	3	4.10E-06
1	0	4	2.48E-06
1	0	5	1.67E-06
1	1	0	1.10E-03
1	1	1	1.01E-04
1	1	2	6.72E-06
1	1	3	3.74E-06
1	1	4	2.35E-06
1	1	5	1.61E-06
1	2	0	8.07E-06
1	2	1	6.72E-06
1	2	2	4.53E-06
1	2	3	2.97E-06
1	2	4	2.04E-06
1	2	5	1.47E-06
1	3	0	4.10E-06
1	3	1	3.74E-06
1	3	2	2.97E-06
1	3	3	2.23E-06
1	3	4	1.67E-06
1	3	5	1.27E-06
1	4	0	2.48E-06
1	4	1	2.35E-06
1	4	2	2.04E-06
1	4	3	1.67E-06
1	4	4	1.34E-06
1	4	5	1.08E-06
1	5	0	1.67E-06
1	5	1	1.61E-06
1	5	2	1.47E-06
1	5	3	1.27E-06
1	5	4	1.08E-06
1	5	5	8.95E-07
2	0	0	1.01E-05
2	0	1	8.07E-06
2	0	2	5.09E-06
2	0	3	3.19E-06
2	0	4	2.14E-06
2	0	5	1.51E-06
2	1	0	8.07E-06
2	1	1	6.72E-06
2	1	2	4.53E-06
2	1	3	2.97E-06
2	1	4	2.04E-06
2	1	5	1.47E-06
2	2	0	5.09E-06
2	2	1	4.53E-06
2	2	2	3.44E-06
2	2	3	2.49E-06
2	2	4	1.80E-06
2	2	5	1.35E-06
2	3	0	3.19E-06
2	3	1	2.97E-06
2	3	2	2.49E-06
2	3	3	1.95E-06
2	3	4	1.51E-06
2	3	5	1.18E-06
2	4	0	2.14E-06
2	4	1	2.04E-06
2	4	2	1.80E-06
2	4	3	1.51E-06
2	4	4	1.24E-06
2	4	5	1.01E-06
2	5	0	1.51E-06
2	5	1	1.47E-06
2	5	2	1.35E-06
2	5	3	1.18E-06
2	5	4	1.01E-06
2	5	5	8.54E-07
3	0	0	4.54E-06
3	0	1	4.10E-06
3	0	2	3.19E-06
3	0	3	2.36E-06
3	0	4	1.73E-06
3	0	5	1.31E-06
3	1	0	4.10E-06
3	1	1	3.74E-06
3	1	2	2.97E-06
3	1	3	2.23E-06
3	1	4	1.67E-06
3	1	5	1.27E-06
3	2	0	3.19E-06
3	2	1	2.97E-06
3	2	2	2.49E-06
3	2	3	1.95E-06
3	2	4	1.51E-06
3	2	5	1.18E-06
3	3	0	2.36E-06
3	3	1	2.23E-06
3	3	2	1.95E-06
3	3	3	1.61E-06
3	3	4	1.31E-06
3	3	5	1.05E-06
3	4	0	1.73E-06
3	4	1	1.67E-06
3	4	2	1.51E-06
3	4	3	1.31E-06
3	4	4	1.10E-06
3	4	5	9.15E-07
3	5	0	1.31E-06
3	5	1	1.27E-06
3	5	2	1.18E-06
3	5	3	1.05E-06
3	5	4	9.15E-07
3	5	5	7.82E-07
4	0	0	2.63E-06
4	0	1	2.48E-06
4	0	2	2.14E-06
4	0	3	1.73E-06
4	0	4	1.38E-06
4	0	5	1.10E-06
4	1	0	2.48E-06
4	1	1	2.35E-06
4	1	2	2.04E-06
4	1	3	1.67E-06
4	1	4	1.34E-06
4	1	5	1.08E-06
4	2	0	2.14E-06
4	2	1	2.04E-06
4	2	2	1.80E-06
4	2	3	1.51E-06
4	2	4	1.24E-06
4	2	5	1.01E-06
4	3	0	1.73E-06
4	3	1	1.67E-06
4	3	2	1.51E-06
4	3	3	1.31E-06
4	3	4	1.10E-06
4	3	5	9.15E-07
4	4	0	1.38E-06
4	4	1	1.34E-06
4	4	2	1.24E-06
4	4	3	1.10E-06
4	4	4	9.55E-07
4	4	5	8.05E-07
4	5	0	1.10E-06
4	5	1	1.08E-06
4	5	2	1.01E-06
4	5	3	9.15E-07
4	5	4	8.05E-07
4	5	5	7.06E-07
5	0	0	1.74E-06
5	0	1	1.67E-06
5	0	2	1.51E-06
5	0	3	1.31E-06
5	0	4	1.10E-06
5	0	5	9.12E-07
5	1	0	1.67E-06
5	1	1	1.61E-06
5	1	2	1.47E-06
5	1	3	1.27E-06
5	1	4	1.08E-06
5	1	5	8.95E-07
5	2	0	1.51E-06
5	2	1	1.47E-06
5	2	2	1.35E-06
5	2	3	1.18E-06
5	2	4	1.01E-06
5	2	5	8.54E-07
5	3	0	1.31E-06
5	3	1	1.27E-06
5	3	2	1.18E-06
5	3	3	1.05E-06
5	3	4	9.15E-07
5	3	5	7.82E-07
5	4	0	1.10E-06
5	4	1	1.08E-06
5	4	2	1.01E-06
5	4	3	9.15E-07
5	4	4	8.05E-07
5	4	5	7.06E-07
5	5	0	9.12E-07
5	5	1	8.95E-07
5	5	2	8.54E-07
5	5	3	7.82E-07
5	5	4	7.06E-07
5	5	5	6.31E-07
