Re188 - 2.21mm - Bone compact			
i	j	k	S [mGy/(MBq·s)]
0	0	0	2.70E+00
0	0	1	3.56E-01
0	0	2	6.26E-03
0	0	3	7.74E-05
0	0	4	3.80E-05
0	0	5	2.43E-05
0	1	0	3.56E-01
0	1	1	8.41E-02
0	1	2	2.25E-03
0	1	3	6.40E-05
0	1	4	3.58E-05
0	1	5	2.34E-05
0	2	0	6.26E-03
0	2	1	2.25E-03
0	2	2	1.44E-04
0	2	3	4.70E-05
0	2	4	3.03E-05
0	2	5	2.09E-05
0	3	0	7.74E-05
0	3	1	6.40E-05
0	3	2	4.70E-05
0	3	3	3.38E-05
0	3	4	2.43E-05
0	3	5	1.79E-05
0	4	0	3.80E-05
0	4	1	3.58E-05
0	4	2	3.03E-05
0	4	3	2.43E-05
0	4	4	1.89E-05
0	4	5	1.49E-05
0	5	0	2.43E-05
0	5	1	2.34E-05
0	5	2	2.09E-05
0	5	3	1.79E-05
0	5	4	1.49E-05
0	5	5	1.21E-05
1	0	0	3.56E-01
1	0	1	8.41E-02
1	0	2	2.25E-03
1	0	3	6.40E-05
1	0	4	3.58E-05
1	0	5	2.34E-05
1	1	0	8.41E-02
1	1	1	2.49E-02
1	1	2	8.40E-04
1	1	3	5.64E-05
1	1	4	3.37E-05
1	1	5	2.25E-05
1	2	0	2.25E-03
1	2	1	8.40E-04
1	2	2	9.01E-05
1	2	3	4.36E-05
1	2	4	2.89E-05
1	2	5	2.02E-05
1	3	0	6.40E-05
1	3	1	5.64E-05
1	3	2	4.36E-05
1	3	3	3.19E-05
1	3	4	2.33E-05
1	3	5	1.73E-05
1	4	0	3.58E-05
1	4	1	3.37E-05
1	4	2	2.89E-05
1	4	3	2.33E-05
1	4	4	1.84E-05
1	4	5	1.45E-05
1	5	0	2.34E-05
1	5	1	2.25E-05
1	5	2	2.02E-05
1	5	3	1.73E-05
1	5	4	1.45E-05
1	5	5	1.19E-05
2	0	0	6.26E-03
2	0	1	2.25E-03
2	0	2	1.44E-04
2	0	3	4.70E-05
2	0	4	3.03E-05
2	0	5	2.09E-05
2	1	0	2.25E-03
2	1	1	8.40E-04
2	1	2	9.01E-05
2	1	3	4.36E-05
2	1	4	2.89E-05
2	1	5	2.02E-05
2	2	0	1.44E-04
2	2	1	9.01E-05
2	2	2	5.14E-05
2	2	3	3.58E-05
2	2	4	2.53E-05
2	2	5	1.84E-05
2	3	0	4.70E-05
2	3	1	4.36E-05
2	3	2	3.58E-05
2	3	3	2.76E-05
2	3	4	2.09E-05
2	3	5	1.60E-05
