Re188 - 3.9mm - Soft tissue			
i	j	k	S [mGy/(MBq·s)]
0	0	0	8.82E-01
0	0	1	1.15E-01
0	0	2	1.98E-03
0	0	3	2.03E-05
0	0	4	1.02E-05
0	0	5	6.53E-06
0	1	0	1.15E-01
0	1	1	2.71E-02
0	1	2	6.99E-04
0	1	3	1.69E-05
0	1	4	9.56E-06
0	1	5	6.27E-06
0	2	0	1.98E-03
0	2	1	6.99E-04
0	2	2	3.93E-05
0	2	3	1.26E-05
0	2	4	8.14E-06
0	2	5	5.61E-06
0	3	0	2.03E-05
0	3	1	1.69E-05
0	3	2	1.26E-05
0	3	3	9.04E-06
0	3	4	6.50E-06
0	3	5	4.81E-06
0	4	0	1.02E-05
0	4	1	9.56E-06
0	4	2	8.14E-06
0	4	3	6.50E-06
0	4	4	5.07E-06
0	4	5	3.99E-06
0	5	0	6.53E-06
0	5	1	6.27E-06
0	5	2	5.61E-06
0	5	3	4.81E-06
0	5	4	3.99E-06
0	5	5	3.28E-06
1	0	0	1.15E-01
1	0	1	2.71E-02
1	0	2	6.99E-04
1	0	3	1.69E-05
1	0	4	9.56E-06
1	0	5	6.27E-06
1	1	0	2.71E-02
1	1	1	8.01E-03
1	1	2	2.53E-04
1	1	3	1.50E-05
1	1	4	9.05E-06
1	1	5	6.04E-06
1	2	0	6.99E-04
1	2	1	2.53E-04
1	2	2	2.41E-05
1	2	3	1.16E-05
1	2	4	7.76E-06
1	2	5	5.42E-06
1	3	0	1.69E-05
1	3	1	1.50E-05
1	3	2	1.16E-05
1	3	3	8.56E-06
1	3	4	6.27E-06
1	3	5	4.67E-06
1	4	0	9.56E-06
1	4	1	9.05E-06
1	4	2	7.76E-06
1	4	3	6.27E-06
1	4	4	4.95E-06
1	4	5	3.89E-06
1	5	0	6.27E-06
1	5	1	6.04E-06
1	5	2	5.42E-06
1	5	3	4.67E-06
1	5	4	3.89E-06
1	5	5	3.23E-06
2	0	0	1.98E-03
2	0	1	6.99E-04
2	0	2	3.93E-05
2	0	3	1.26E-05
2	0	4	8.14E-06
2	0	5	5.61E-06
2	1	0	6.99E-04
2	1	1	2.53E-04
2	1	2	2.41E-05
2	1	3	1.16E-05
2	1	4	7.76E-06
2	1	5	5.42E-06
2	2	0	3.93E-05
2	2	1	2.41E-05
2	2	2	1.37E-05
2	2	3	9.58E-06
2	2	4	6.77E-06
2	2	5	4.95E-06
2	3	0	1.26E-05
2	3	1	1.16E-05
2	3	2	9.58E-06
2	3	3	7.40E-06
2	3	4	5.62E-06
2	3	5	4.29E-06
2	4	0	8.14E-06
2	4	1	7.76E-06
2	4	2	6.77E-06
2	4	3	5.62E-06
2	4	4	4.55E-06
2	4	5	3.63E-06
2	5	0	5.61E-06
2	5	1	5.42E-06
2	5	2	4.95E-06
2	5	3	4.29E-06
2	5	4	3.63E-06
2	5	5	3.03E-06
3	0	0	2.03E-05
3	0	1	1.69E-05
3	0	2	1.26E-05
3	0	3	9.04E-06
3	0	4	6.50E-06
3	0	5	4.81E-06
3	1	0	1.69E-05
3	1	1	1.50E-05
3	1	2	1.16E-05
3	1	3	8.56E-06
3	1	4	6.27E-06
3	1	5	4.67E-06
3	2	0	1.26E-05
3	2	1	1.16E-05
3	2	2	9.58E-06
3	2	3	7.40E-06
3	2	4	5.62E-06
3	2	5	4.29E-06
3	3	0	9.04E-06
3	3	1	8.56E-06
3	3	2	7.40E-06
3	3	3	6.02E-06
3	3	4	4.81E-06
3	3	5	3.80E-06
3	4	0	6.50E-06
3	4	1	6.27E-06
3	4	2	5.62E-06
3	4	3	4.81E-06
3	4	4	3.99E-06
3	4	5	3.28E-06
3	5	0	4.81E-06
3	5	1	4.67E-06
3	5	2	4.29E-06
3	5	3	3.80E-06
3	5	4	3.28E-06
3	5	5	2.76E-06
4	0	0	1.02E-05
4	0	1	9.56E-06
4	0	2	8.14E-06
4	0	3	6.50E-06
4	0	4	5.07E-06
4	0	5	3.99E-06
4	1	0	9.56E-06
4	1	1	9.05E-06
4	1	2	7.76E-06
4	1	3	6.27E-06
4	1	4	4.95E-06
4	1	5	3.89E-06
4	2	0	8.14E-06
4	2	1	7.76E-06
4	2	2	6.77E-06
4	2	3	5.62E-06
4	2	4	4.55E-06
4	2	5	3.63E-06
4	3	0	6.50E-06
4	3	1	6.27E-06
4	3	2	5.62E-06
4	3	3	4.81E-06
4	3	4	3.99E-06
4	3	5	3.28E-06
4	4	0	5.07E-06
4	4	1	4.95E-06
4	4	2	4.55E-06
